time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702367205,1.695255560471461,9.819952822515104,5.10100555503248,12.08174342815202,0.9492665465690195,18.03947746596897,10.90192770187614,0.5406007340641004,8.827978694662065,6.07769897943204,0.5740100136549898,1.227476972695283,99667968,53673984,11616256,75272192,42278912,16781312,57946112,39464960,9437184,46809088,3096576,8822784,72,118,0,376,2,54,72,0,650,94,32,0,0,0,0.003236833496892378,0.0038339967220791388,0.044256756756756756,0.003079766289851391,0.0031376146788990823,0.06969135802469137,0.003017241379310345,0.002452986674121703,0.007032655455612046,0.0023386581469648565,0.006092424242424243,0.00938731343283582,0.0886842105263158,0.005277823577906023,0.0048477064220183485,0.23071866485013628,0.00463103448275862,0.004990084801043704,0.018152452025586376,0.004623642172523962
1702367206,1.6615252845256838,10.08636822346954,5.10100555503248,12.08174342815202,0.9454340764801249,18.03947746596897,12.614078643022381,0.5406007340641004,8.827978694662065,6.197825851777219,0.5740100136549898,1.227476972695283,99667968,53719040,11616256,75272192,42283008,16781312,57946112,39464960,9437184,46809088,3096576,8822784,54,106,4,224,4,44,58,4,612,86,30,0,0,0,0.003236833496892378,0.0038339967220791388,0.044256756756756756,0.003079766289851391,0.0031376146788990823,0.06969135802469137,0.003017241379310345,0.002452986674121703,0.007032655455612046,0.0023386581469648565,0.006092424242424243,0.00938731343283582,0.0886842105263158,0.005277823577906023,0.0048477064220183485,0.23071866485013628,0.00463103448275862,0.004990084801043704,0.018152452025586376,0.004623642172523962
1702367207,1.9808633804557427,10.08636822346954,5.10100555503248,12.08174342815202,0.9454340764801249,18.03947746596897,12.614078643022381,0.5406007340641004,8.827978694662065,7.207612340710804,0.5740100136549898,1.227476972695283,99667968,53719040,11616256,75272192,42283008,16781312,57946112,39464960,9437184,46809088,3096576,8822784,70,88,4,274,4,54,52,4,578,74,24,0,0,0,0.003232447171097478,0.0038139197680038665,0.043834459459459456,0.003068705321683876,0.0031376146788990823,0.07005221932114884,0.003017699115044248,0.0024077295158059305,0.006989711934156379,0.002303333333333334,0.006056451612903226,0.009375694996028592,0.08770833333333332,0.005147636039250677,0.0048477064220183485,0.2327547434996487,0.004631858407079646,0.00497545316851517,0.018134090909090895,0.004612666666666667
1702367208,1.9808633804557427,10.08636822346954,1.5648798521256873,12.08174342815202,0.9454340764801249,18.03947746596897,12.614078643022381,0.5406007340641004,8.827978694662065,7.207612340710805,0.5740100136549898,1.227476972695283,99667968,53719040,11616256,75272192,42283008,16781312,57946112,39464960,9437184,46809088,3096576,8822784,68,120,4,430,6,62,64,6,638,82,40,0,0,0,0.00323349593495935,0.003861199510403917,0.043152866242038214,0.003076267441126334,0.0031308411214953273,0.06962962962962962,0.0030173160173160175,0.0024470463258048124,0.007008720930232558,0.002327447833065811,0.006030487804878053,0.009432452830188679,0.08608695652173913,0.005127004219409282,0.004835514018691588,0.23049597855227882,0.004631168831168832,0.0049673918063830765,0.017809890109890123,0.004609309791332263
1702367209,1.9808633804557427,10.08636822346954,1.5648798521256873,12.08174342815202,0.9454340764801249,18.564891513165698,12.614078643022381,0.5406007340641004,8.827978694662065,7.207612340710805,0.5740100136549898,1.2208363153052328,99667968,53719040,11616256,75272192,42283008,16781312,57946112,39464960,9437184,46809088,3096576,8871936,50.112,112,8,326,6,52,46,8,566,70,32,0,0,0,0.0032326030927835054,0.0038265682656826567,0.042921686746987944,0.0030761520519447774,0.0031454545454545455,0.06962962962962962,0.0030166666666666666,0.002476391992772574,0.007008750994431185,0.0023650282030620467,0.0060166163141994015,0.009357723577235773,0.08557142857142858,0.005116877637130807,0.0048618181818181816,0.23049597855227882,0.00463,0.0049677238362417385,0.017085972850678758,0.0046174053182917
1702367210,1.6859390318749994,10.08636822346954,1.5648798521256873,12.08174342815202,0.9454340764801249,18.564891513165698,12.614078643022381,0.5406007340641004,8.827978694662065,7.207612340710805,0.5848017621145337,1.2208363153052328,99667968,53719040,11616256,75272192,42283008,16781312,57946112,39464960,9437184,46809088,3092480,8871936,68,132,4,390,6.024,56,68,4,796,102,42,0,0,0,0.0032326030927835054,0.0038265682656826567,0.042921686746987944,0.0030761520519447774,0.003148471615720524,0.06962962962962962,0.0030166666666666666,0.0024116890277522513,0.006951266308518803,0.002330733229329173,0.0060166163141994015,0.009357723577235773,0.08557142857142858,0.005116877637130807,0.004867248908296943,0.23049597855227882,0.00463,0.004941518103289837,0.01668061674008812,0.004608424336973479
1702367211,1.719387548498184,10.08636822346954,1.5648798521256873,12.08174342815202,0.9454340764801249,18.618683037627598,12.664167609093935,0.46587319426067864,8.827978694662065,7.207612340710805,0.5848017621145337,1.2208363153052328,99667968,53719040,11616256,75272192,42283008,16547840,57851904,39464960,9437184,46809088,3092480,8871936,44,118,4,276,4,42,56,6,584,90,46,0,0,0,0.0032326030927835054,0.0038265682656826567,0.042921686746987944,0.0030761520519447774,0.003148471615720524,0.06962962962962962,0.0030166666666666666,0.0024116890277522513,0.006951266308518803,0.002330733229329173,0.0060166163141994015,0.009357723577235773,0.08557142857142858,0.005116877637130807,0.004867248908296943,0.23049597855227882,0.00463,0.004941518103289837,0.01668061674008812,0.004608424336973479
1702367212,2.006910997391079,10.08636822346954,1.5648798521256873,12.08174342815202,0.9481954781631693,18.618683037627598,12.664167609093935,0.45686318202627685,8.827978694662065,7.259609217838052,0.5848017621145337,1.2208363153052328,99667968,53719040,11616256,75272192,42283008,16547840,57851904,39464960,9437184,46809088,3092480,8871936,64,122,8,370,6,58,62,6,646,86,42,0,0,0,0.003177281680892974,0.003766776161426561,0.042868098159509205,0.0030288139953691794,0.0031484668415794523,0.06830040526849036,0.0030170212765957445,0.0023316042629444498,0.006840181746345317,0.0022693844924060753,0.00498844386080105,0.0090231124807396,0.08551470588235295,0.004927244661692822,0.004867240314843015,0.22058441558441547,0.004630638297872341,0.004834216731113836,0.014230295566502446,0.004528057553956835
1702367213,2.006910997391079,10.08636822346954,1.5648798521256873,12.077145822174815,0.9481954781631693,18.618683037627598,12.664167609093935,0.4478531697918752,8.827978694662065,7.259609217838052,0.5848017621145337,1.2208363153052328,99667968,53719040,11616256,75370496,42283008,16547840,57851904,39464960,9437184,46809088,3092480,8871936,62,80,0,338,2,66,40,2,522,64,20.553,0,0,0,0.00318588531821046,0.003766486740201831,0.04296407185628742,0.0030157920310981533,0.0031517857142857146,0.06808035714285714,0.003016597510373444,0.002383233532934131,0.006882418397626113,0.00230381679389313,0.005014376996805115,0.008896938013442867,0.0856338028169014,0.0049071428571428564,0.004873214285714285,0.20988671157379055,0.004629875518672198,0.004851872374653678,0.014086448598130867,0.004534045801526718
1702367214,2.006910997391079,10.08636822346954,1.5648798521256873,12.322830184520154,0.9481954781631693,18.618683037627598,12.664167609093935,0.5673019231102693,8.943894506533775,7.259609217838052,0.5918505582896533,1.2208363153052328,99667968,53719040,11616256,75370496,42283008,16547840,57851904,39231488,9437184,46809088,3092480,8871936,72,104,4,280,6,60,52,6,694,92,34,0,0,0,0.0031655691439322676,0.00373921698739217,0.04313583815028902,0.0030157356412273805,0.003148471615720524,0.06808035714285714,0.0030238095238095237,0.0023753592287012147,0.006864761904761905,0.002341595662277304,0.004966259015365319,0.008835886214442017,0.08585526315789474,0.004906046117533135,0.004867248908296943,0.20988671157379055,0.004642857142857142,0.004817558171873553,0.012984693877551039,0.004542680092951199
