time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692604147,1.0410445396192498,5.241229613826858,1.0222331945632563,6.702588617500026,0.6552834968644689,12.343390880394786,6.212698432405881,0.35932712695178287,7.12323428085332,4.779223960440536,0.322287224350954,0.8977632051037951,88154112,41156608,10862592,41091072,41906176,20234240,55189504,29605888,9498624,44658688,3186688,8634368,76,138,8,292,8,54,66,6,768,106,32,0,0,0.0003232956552454963,0.0018064635779627412,0.021885666928109847,0.0014302580575791648,0.0027126705791621413,0.020469631596415527,0.002212040931357418,0.00029977597630029084,0.003206275720164609,0.0004113865825170045,0.003293695920889989,0.004472189686946366,2.3014547514329724,0.0043488996037505875,0.004649594753375145,0.06381852551984883,0.004550109928608302,0.002624835007149871,0.004971296296296297,0.004040635027831628
1692604148,1.0410445396192498,5.241229613826858,1.0222331945632563,6.784221851224219,0.6552834968644689,14.79165657040658,6.212698432405881,0.4319246646487191,7.12323428085332,4.779223960440536,0.322287224350954,0.9084322062744734,88154112,41156608,10862592,39686144,41906176,20234240,55189504,29605888,9498624,44658688,3186688,8634368,50,76,2,286,2,42,46,2,416,64,22,0,0,0.00032700186219739285,0.001806440799461222,0.021886009247774462,0.0013385592939458354,0.0027125963268273615,0.020469631596415527,0.0022118512132486804,0.0003014352812401657,0.0032147983172482056,0.00041137030610601357,0.003361290322580644,0.004472183591938204,2.3015344536848716,0.004344471454052675,0.004649561144423613,0.06381852551984883,0.004550056797412805,0.002689862331241022,0.004986636971046771,0.004040557495915698
1692604149,1.0410445396192498,5.241229613826858,0.9686533556446899,6.784221851224219,0.6552834968644689,14.669454130489223,6.212698432405881,0.4319246646487191,7.12323428085332,4.779223960440536,0.322287224350954,0.9084322062744734,88154112,41156608,10862592,39686144,41906176,20221952,55189504,29605888,9498624,44658688,3186688,8634368,68,132,8,330,8,50,66,8,818,106,46,0,0,0.0003230891158858753,0.0018064190225603757,0.021886336620359343,0.001338542420887637,0.002712525317351819,0.020469631596415527,0.0022259047231498845,0.0003014346706856777,0.0032147983172482056,0.00041135474591602584,0.003289740420271942,0.004472177764935571,2.301610658636651,0.004344465864686155,0.004649529003292578,0.06381852551984883,0.004556576119627514,0.0026898371637558414,0.004986636971046771,0.004040483361716967
1692604150,1.0410445396192498,5.241229613826858,0.9686533556446899,5.615048554145479,0.6552834968644689,14.669454130489223,6.212698432405881,0.4319246646487191,7.12323428085332,4.779223960440536,0.322287224350954,0.9084322062744734,88154112,41156608,10862592,39686144,41906176,20221952,55189504,29605888,9498624,44658688,3186688,8634368,40.939,63.869,3.81,219.47,3.723,28.283,31.895,1.934,379.611,47.467,15.302,0,0,0.0003258350415266008,0.0019036338972404105,0.02150196901236125,0.0013466541680530423,0.0027125896899823465,0.020530552622062756,0.002240163787450219,0.00030526231691703525,0.0032260548285918105,0.00041350660088402684,0.0033386544117688425,0.004495217323652362,2.2231499481625323,0.004352868395623677,0.004649558140377975,0.06583202316479543,0.004553578611741127,0.002824757541210988,0.005095005193705702,0.004047520822921619
1692604151,1.0410445396192498,5.241229613826858,0.9686533556446899,5.729232804124713,0.6552834968644689,14.669454130489223,6.212698432405881,0.3976403936519176,7.12323428085332,4.231863422937915,0.3198684996385591,0.9084322062744734,88154112,41156608,10862592,39686144,41906176,20221952,55189504,30494720,9498624,44658688,3186688,8634368,55.321,76.995,0,381.872,0,58,44.968,2.053,427.946,53.979,23.916,0,0,0.0003258407079646018,0.0018352425582818788,0.021541837358752685,0.0013517999575214901,0.0027324510485871516,0.020506454816285997,0.0022869786016506107,0.00030268110008292807,0.003226069750185506,0.00041834773611701013,0.003338755980861244,0.00447852659049575,2.160505788619454,0.004353993052778039,0.004650005581872727,0.06552727272727273,0.004556394074303246,0.002734524654211424,0.00509536784741145,0.004063680577001872
1692604152,1.0410445396192498,5.241229613826858,0.9686533556446899,5.843417054103946,0.641240007604037,14.669454130489223,6.212698432405881,0.3976403936519176,7.12323428085332,4.1522096902639065,0.3198684996385591,0.9084322062744734,88154112,41156608,10862592,39686144,41906176,20221952,55189504,30494720,9498624,44658688,3186688,8634368,58,104,4,302,4,38,54,2,560,76,26,0,0,0.0003258407079646018,0.0018352223885281676,0.021542042860005495,0.0014903730570697711,0.0026503822979764145,0.020506454816285997,0.002286831066013687,0.00030110195335882647,0.0032359027418520435,0.00041833272496634785,0.003338755980861244,0.00447852146665947,2.1606031574952214,0.0043822973682048245,0.004632480019968019,0.06552727272727273,0.004556353218280712,0.0026757322368026904,0.005325136612021862,0.004063615768505467
1692604153,1.0410445396192498,5.241229613826858,0.9686533556446899,6.851054998754025,0.641240007604037,14.669454130489223,6.212698432405881,0.3976403936519176,7.12323428085332,4.731392898347893,0.3198684996385591,0.9084322062744734,88154112,41156608,10862592,39686144,41906176,20221952,55189504,30494720,9498624,44658688,3186688,8634368,56,86,0,228,0,30,42,0,494,70,10,0,0,0.00033002248875562226,0.001835203033925826,0.021542240108767558,0.0013521856186316508,0.0026503111673532873,0.020506454816285997,0.0022866894470547025,0.00030262676736614286,0.003227509293680298,0.00041831832093008924,0.003409603841536616,0.004478516549900689,2.160696601965752,0.004354307066982319,0.0046324522231228835,0.06552727272727273,0.004556314000722841,0.002732558146545366,0.005130434782608707,0.004063553570701391
1692604154,1.0125563193858755,5.241229613826858,0.9686533556446899,6.851054998754025,0.5407275421692694,14.669454130489223,6.212698432405881,0.3976403936519176,7.00952771735163,4.731392898347893,0.3198684996385591,0.8874115452276753,88154112,41156608,10862592,39686144,41906176,20221952,55189504,30494720,9146368,44658688,3186688,8908800,38,70,0,306,0,42,46,0,426,46,32,0,0,0.000325709219858156,0.0018351844460376557,0.021542429592357873,0.0013521709112146838,0.002650242836244715,0.020506454816285997,0.0022893008138205476,0.00030262623955677406,0.003227509293680298,0.00041830448790685065,0.0033366146458583433,0.004478511827914632,2.1607863546012314,0.00435430235823197,0.004632425520288585,0.06552727272727273,0.004559967221953988,0.002732537424235663,0.005130434782608707,0.004063493828953689
1692604155,1.0125563193858755,4.220967726929019,0.9686533556446899,6.851054998754025,0.6184425832922291,14.669454130489223,6.212698432405881,0.3976403936519176,7.00952771735163,4.661527544123564,0.3198684996385591,0.8874115452276753,88154112,41156608,10862592,39686144,41906176,20221952,55189504,30494720,9146368,44658688,3186688,8908800,54,52,0,308,0,66,32,0,386,48,14,0,0,0.00032501781895937274,0.0018872812851165358,0.021150188212676415,0.0013359762949156568,0.002650177142567876,0.020432835820895525,0.002302453616406202,0.0003036963284183811,0.0032286143071535768,0.0004203950590997842,0.0033249695493300854,0.004491148025951324,1.9232235427916335,0.004351885236979976,0.004632399848125441,0.06310810810810819,0.004560679463004795,0.00277099836136321,0.005157534246575345,0.004071513953365724
1692604156,1.0136836833755465,4.307705138799846,0.8261779005481844,6.851054998754025,0.6184425832922291,14.669454130489223,6.212698432405881,0.3976403936519176,7.00952771735163,4.661527544123564,0.3198684996385591,0.8874115452276753,88154112,41156608,10862592,39686144,41906176,20221952,55189504,30494720,9146368,44658688,3186688,8908800,14,80,6,240,8,4,36,4,332,44,28,0,0,0.00032502064672005357,0.0018178965796938607,0.021128280452798392,0.0013393060407522813,0.0026696257201514204,0.020367867867867873,0.0023235069741260367,0.0003017067269870479,0.0032286143071535768,0.00042287382471290055,0.0033250213601959916,0.004477341042011625,1.8898762222259302,0.004352379375758333,0.00463681053742832,0.06185884691848916,0.004561839521366569,0.0026978499830230397,0.005157534246575345,0.004079222684609123
1692604157,1.0136836833755465,3.605891055000008,0.8100336779541065,6.851054998754025,0.6184425832922291,14.669454130489221,6.212698432405881,0.3976403936519176,7.00952771735163,4.661527544123564,0.2730193152484415,0.8874115452276753,88154112,41156608,10862592,39686144,41906176,20221952,55189504,30494720,9146368,44658688,3186688,8908800,52,110,8,290,8,50,48,4,506,68,28,0,0,0.00032501781895937274,0.0018178786685900037,0.02112839893372432,0.0014786402128018005,0.0026624971365168397,0.020367867867867873,0.0023233884473236738,0.0002999841842649759,0.003238970588235294,0.00042286062867757246,0.0033249695493300854,0.004477336654879265,1.8899688193696584,0.004379983832684938,0.004634287965551516,0.06185884691848916,0.0045618071167912435,0.0026310005184890573,0.00539423076923077,0.00407916898377065
1692604158,1.0136836833755465,3.605891055000008,0.7938894553600282,6.851054998754025,0.6184425832922291,14.669454130489221,6.1248775268438855,0.3976403936519176,7.00952771735163,4.661527544123564,0.26768817358779884,0.8874115452276753,88154112,41156608,10862592,39686144,41906176,20221952,55189504,30494720,9146368,44658688,3186688,8908800,66,122,2,400,4,56,70,4,590,72,34,0,0,0.00032888805409466565,0.001817861414897478,0.021128513090952247,0.0013778432777100651,0.002662438265983145,0.020367867867867873,0.002323274239666224,0.00030137387946890527,0.0032415017757483513,0.0004228479173377886,0.0033921855921855916,0.004477332428772744,1.890058029610581,0.004366442041861924,0.004634265627760227,0.06185884691848916,0.004561775893046361,0.002685286181101306,0.005457219251336902,0.004079117247918642
1692604159,1.0136836833755465,4.242218392837372,0.77774523276595,6.851054998754025,0.6184425832922291,14.669454130489221,6.1248775268438855,0.3976403936519176,6.8455473324558564,4.661527544123564,0.2623570319271562,0.8874115452276753,88154112,41156608,10862592,39686144,41906176,20221952,55189504,30494720,9146368,44658688,3186688,8908800,46,112,8,246,8,38,54,6,642,88,40,0,0,0.00032771974063400576,0.0018178447830739834,0.021128623156916822,0.0013778305611830857,0.0026623815042674903,0.020367867867867873,0.002352292629174077,0.0003013734079159663,0.0032415017757483513,0.000422835664470542,0.0033710213776722096,0.004477328354986357,1.8901440354342771,0.004366438125010163,0.004634244090137278,0.06185884691848916,0.004572506821904748,0.00268526690888419,0.005457219251336902,0.0040790673711385535
1692604160,1.0136836833755465,4.966365283763225,0.9261565020796314,6.851054998754025,0.6184425832922291,14.669454130489221,6.1248775268438855,0.3976403936519176,6.8455473324558564,4.661527544123564,0.25702589026651357,0.8874115452276753,88154112,41062400,10969088,39686144,41906176,20221952,55189504,30494720,9146368,44658688,3186688,8908800,82,102,2,470,2,90,62,4,620,78,24,0,0,0.00033163265306122445,0.0019037292989595226,0.020499415695325176,0.0013918240551727217,0.0026623267400527374,0.020404362416107383,0.0023105523149238483,0.00030633472113988686,0.00324847250509165,0.00042320477440930724,0.0034431687715269802,0.0045161314940731214,0.049941952505297676,0.004381550794232185,0.004634223310444577,0.06420743639921733,0.004561009509431058,0.002866978227513228,0.005623655913978493,0.004079897479489683
