time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692641427,0.8796182589083107,5.8559931162622005,0.8636454728961858,5.403820944991563,0.5873101380188579,12.074918219806708,5.00580613668864,0.28825310864505643,5.7496861202214475,4.124722997645988,0.2839008214981767,0.7435747028826754,95653888,42835968,13729792,42287104,42311680,19640320,97193984,40595456,9768960,49016832,3080192,9121792,42,68,12,192,12,26,34,6,204,48,34,0,0,0,0,0.00035161691542288557,0.002477070063694268,0.42329545454545453,0.0013693231577630424,0.0025838926174496643,1.468204488778055,0.0018275862068965515,0.175,0.1838180404354588,0.00039059196617336145,0.003619117647058822,0.0049468789808917195,1.3900000000000003,0.00434032278243463,0.004516778523489933,2.296965918536991,0.004365517241379311,0.235,0.2656879194630874,0.003916129032258065
1692641428,0.8796182589083107,5.8559931162622005,0.8636454728961858,5.403820944991563,0.5873101380188579,12.074918219806708,5.005806136688638,0.28825310864505643,5.7496861202214475,4.124722997645988,0.2839008214981767,0.7803198421288546,95653888,42835968,13729792,42287104,42311680,19640320,97193984,40595456,9768960,49016832,3080192,9121792,44,42,0,226,0,44,36,0,172,46,12,0,0,0,0,0.0003501984126984128,0.002477070063694268,0.42329545454545453,0.0013693231577630424,0.0025496688741721853,1.468204488778055,0.0018275862068965515,0.175,0.1825759901750077,0.00039059196617336145,0.003605204460966546,0.0049468789808917195,1.3900000000000003,0.00434032278243463,0.004509933774834437,2.296965918536991,0.004365517241379311,0.235,0.24863678231501382,0.003916129032258065
1692641429,0.8796182589083107,5.8559931162622005,0.8636454728961858,5.403820944991563,0.5873101380188579,12.074918219806708,5.005806136688638,0.33803094896616964,5.7496861202214475,4.134775835850277,0.2839008214981767,0.7803198421288546,95653888,42835968,13729792,42287104,42311680,19640320,97193984,40030208,9768960,49016832,3080192,9121792,26,106,0,272,0,28,32,0,160,60,16,0,0,0,0,0.0003501984126984128,0.002477070063694268,0.42329545454545453,0.0013693231577630424,0.0025496688741721853,1.468204488778055,0.0018275862068965515,0.175,0.1825759901750077,0.00039059196617336145,0.003605204460966546,0.0049468789808917195,1.3900000000000003,0.00434032278243463,0.004509933774834437,2.296965918536991,0.004365517241379311,0.235,0.24863678231501382,0.003916129032258065
1692641430,0.8796182589083107,5.8559931162622005,0.8636454728961858,5.403820944991563,0.5873101380188579,12.199944955644906,4.319347969865383,0.33803094896616964,5.995444804722652,4.134775835850277,0.24170842774318924,0.7803198421288546,95653888,42835968,13729792,42287104,42311680,19402752,97198080,40030208,9768960,49016832,3080192,9121792,64,72,0,298,0,56,38,0,232,48,12,0,0,0,0,0.0003429762506316322,0.0023917931325455203,0.4034090909090909,0.0011705405033695501,0.0025496688741721853,1.4703757225433527,0.0018275862068965515,0.175,0.18144549763033177,0.00038594091903719913,0.003527891156462587,0.004769854530757522,1.3521739130434787,0.004285600330078393,0.004509933774834437,2.2968497109826593,0.004365517241379311,0.235,0.24660189573459718,0.0038934959349593502
1692641431,0.8796182589083107,5.8559931162622005,0.8636454728961858,5.403820944991563,0.5873101380188579,12.199944955644906,4.405205616868913,0.33803094896616964,5.995444804722652,4.134775835850277,0.2591163936132232,0.7803198421288546,95653888,42835968,13729792,42287104,42311680,19402752,97198080,40030208,9768960,49016832,3080192,9121792,46,74,0,216,0,48,42,0,264,60,16,0,0,0,0,0.0003487883283877349,0.0023697949036668737,0.3972222222222222,0.0013068094873756695,0.0025496688741721853,1.4710709318497917,0.0018717948717948715,0.175,0.18117994547106941,0.00039366883116883115,0.0035909774436090223,0.004746426351771286,1.3065217391304353,0.004314001530221882,0.004509933774834437,2.2968845618915155,0.004374358974358975,0.235,0.24612390184792488,0.003931558935361217
1692641432,0.8796182589083107,5.8559931162622005,0.8636454728961858,5.403820944991563,0.5873101380188579,12.199944955644906,4.491063263872444,0.33803094896616964,5.234373048803151,4.134775835850277,0.3066597247770626,0.8214611791763304,95653888,42835968,13729792,42287104,42311680,19402752,97198080,40030208,9768960,49016832,3080192,9003008,44,72,6,216,6,36,44,4,246,66,28,0,0,0,0,0.0003487883283877349,0.002367537313432835,0.38586956521739124,0.0013052967453733245,0.0025466666666666663,1.4737392031206467,0.0018620689655172412,0.175,0.18117994547106941,0.0003931277056277056,0.0035909774436090223,0.004743159203980099,1.25909090909091,0.0043137460114869184,0.004509333333333334,2.296753970465311,0.004372413793103449,0.235,0.24612390184792488,0.003929007633587786
1692641433,0.883625941301083,5.8559931162622005,0.8636454728961858,5.403820944991563,0.5873101380188579,12.199944955644906,4.576920910875976,0.33803094896616964,5.134448968724441,4.134775835850277,0.3066597247770626,0.8214611791763304,95653888,42835968,13729792,42287104,42311680,19402752,97198080,40030208,9768960,49016832,3080192,9003008,48,90,4,366,4,46,42,2,212,52,36,0,0,0,0,0.00034590043923865305,0.002367537313432835,0.38586956521739124,0.0013052967453733245,0.002554054054054054,1.4737392031206467,0.0018620689655172412,0.175,0.17922940655447298,0.0003931277056277056,0.0035605095541401273,0.004743159203980099,1.25909090909091,0.0043137460114869184,0.004510810810810811,2.296753970465311,0.004372413793103449,0.235,0.24261293179805135,0.003929007633587786
1692641434,0.883625941301083,5.8559931162622005,0.8636454728961858,5.403820944991563,0.5873101380188579,12.199944955644906,5.151458820211854,0.33803094896616964,5.03452488864573,4.134775835850277,0.3066597247770626,0.8214611791763304,95653888,42835968,13729792,42287104,42311680,19402752,97198080,40030208,9768960,49016832,3080192,9003008,52,82,4,264,4,46,36,2,260,62,26,0,0,0,0,0.00034590043923865305,0.002367537313432835,0.38586956521739124,0.0013052967453733245,0.002554054054054054,1.4737392031206467,0.0018620689655172412,0.175,0.17922940655447298,0.0003931277056277056,0.0035605095541401273,0.004743159203980099,1.25909090909091,0.0043137460114869184,0.004510810810810811,2.296753970465311,0.004372413793103449,0.235,0.24261293179805135,0.003929007633587786
1692641435,0.7363493926912787,5.8559931162622005,0.8636454728961858,5.403820944991563,0.555052367458051,12.199944955644906,5.151458820211854,0.33803094896616964,6.002466403835531,4.134775835850277,0.3066597247770626,0.8214611791763304,95653888,42835968,13729792,42287104,42307584,19402752,97198080,40030208,9822208,49016832,3080192,9003008,46,98,2,248,2,42,40,2,222,70,28,0,0,0,0,0.00033321042281219277,0.0022749264465511602,0.37777777777777777,0.001140297684674752,0.002554054054054054,1.472189866045428,0.0018620689655172412,0.175,0.1778846153846154,0.00038446761800219536,0.0034017751479289956,0.004576332134684538,1.1650000000000014,0.004275689084895259,0.004510810810810811,2.295486313337216,0.004372413793103449,0.235,0.2401923076923077,0.003885773195876289
1692641436,0.7515685686971335,5.8559931162622005,0.796365322530292,5.403820944991563,0.555052367458051,12.446185012149295,5.151458820211854,0.33803094896616964,6.002466403835531,4.134775835850277,0.3066597247770626,0.8214611791763304,95653888,42835968,13729792,42287104,42307584,19402752,97198080,40030208,9822208,49016832,3080192,9003008,40,54,4,210,4,38,28,4,234,32,42,0,0,0,0,0.00033863636363636355,0.0022739726027397257,0.3944444444444443,0.0012875700458481914,0.002554054054054054,1.4706046252438005,0.0018644067796610168,0.175,0.1778687337003767,0.0003837209302325581,0.003475135135135132,0.004569148302561049,1.1199999999999997,0.004311309220580745,0.004510810810810811,2.295123989969351,0.004372881355932204,0.235,0.2401637206606781,0.003880638722554891
