time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,PassthroughCluster_load,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,emailservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time,PassthroughCluster_error,frontend_error,frontend-external_error
1685503353,2.2988077058227985,7.361565931269504,1.4929077479099242,7.521381250690739,0.8260780351279813,19.80713182567682,7.733127961758577,0.4317015022606831,11.457221442584546,8.927441588672044,0.6670447271528305,1.3436449343673276,93048832.0,53821440.0,11776000.0,38940672.0,42352640.0,20549632.0,61440000.0,33472512.0,9445376.0,45432832.0,2969600.0,8921088.0,0.0,56.0,98.0,0.0,262.0,0.0,52.0,50.0,0.0,600.0,78.0,14.0,0.004908171206225681,0.009462898762714722,0.04815625,0.008092495433768335,0.0046,0.424633431085044,0.0046,0.007055482396862336,0.01764240506329115,0.004750548326051718,1685503353,0.0,0.0,0.0
1685503354,2.2988077058227985,7.361565931269504,1.4929077479099242,7.521381250690739,0.8260780351279813,19.80713182567682,6.429419251505604,0.4317015022606831,11.484268606648456,9.237387298066206,0.6670447271528305,1.3436449343673276,93048832.0,53821440.0,11776000.0,38940672.0,42352640.0,20549632.0,61440000.0,33472512.0,9662464.0,45432832.0,2969600.0,8921088.0,0.0,54.0,108.0,4.0,386.0,4.0,48.0,40.0,4.0,578.0,70.0,28.0,0.00490817120622568,0.00946290114814772,0.04815625,0.00809249836411322,0.0046,0.41795325779036835,0.0046,0.00700844557806878,0.017642405063291143,0.004750549438019685,1685503354,0.0,0.0,0.0
1685503355,2.2988077058227985,7.361565931269504,1.4929077479099242,7.521381250690739,0.8260780351279813,19.80713182567682,6.3005337854762935,0.4317015022606831,11.484268606648456,9.237387298066206,0.6670447271528305,1.3436449343673276,93048832.0,53821440.0,11776000.0,38940672.0,42352640.0,20549632.0,61440000.0,33472512.0,9662464.0,45432832.0,2969600.0,8921088.0,0.0,54.0,118.0,8.0,390.0,4.0,62.0,60.0,10.0,600.0,84.0,48.0,0.00489,0.009342329253149454,0.04834302325581395,0.008034183762657531,0.0046,0.4179532577903684,0.0046,0.006853564749648573,0.01719642857142857,0.0047501365900269816,1685503355,0.0,0.0,0.0
1685503356,2.03988470243502,7.538744560192547,1.4929077479099242,7.521381250690739,0.8260780351279813,19.80713182567682,7.818624199054602,0.4317015022606831,11.484268606648456,9.237387298066206,0.6670447271528305,1.3436449343673276,93048832.0,53825536.0,11776000.0,38940672.0,42352640.0,20549632.0,61440000.0,33472512.0,9662464.0,45432832.0,2969600.0,8921088.0,0.0,66.0,100.0,0.0,346.0,0.0,62.0,58.0,0.0,624.0,74.0,34.0,0.004889999999999999,0.009342331151864091,0.04834302325581395,0.008034186280978708,0.004600000000000001,0.4179532577903682,0.004600000000000001,0.006853589867177634,0.017196428571428578,0.004750137554046967,1685503356,0.0,0.0,0.0
1685503357,2.0807375478249965,7.538744560192547,1.4929077479099242,7.521381250690739,0.8260780351279813,19.80713182567682,7.818624199054602,0.4317015022606831,11.484268606648456,9.237387298066206,0.5538314899254209,1.0663185620551605,93048832.0,53825536.0,11776000.0,38940672.0,42352640.0,20549632.0,61440000.0,33472512.0,9662464.0,45432832.0,2969600.0,8921088.0,0.0,54.0,80.0,8.0,278.0,4.0,42.0,44.0,8.0,484.0,62.0,26.0,0.00489,0.009342332982776981,0.04834302325581395,0.008034188709366268,0.0046,0.41795325779036824,0.0046,0.006853614061268317,0.01719642857142857,0.004750138483651852,1685503357,0.0,0.0,0.0
1685503358,2.451170723398612,7.538744560192547,1.4580661515759197,7.521381250690739,0.8260780351279813,19.80713182567682,7.818624199054602,0.4317015022606831,11.484268606648456,9.237387298066206,0.5652148637026463,1.088526592088591,93048832.0,53825536.0,11812864.0,38940672.0,42352640.0,20549632.0,61440000.0,33472512.0,9662464.0,45432832.0,2969600.0,8921088.0,0.0,4.0,0.0,0.0,66.0,0.0,0.0,8.0,0.0,68.0,14.0,8.0,0.004889999999999999,0.00934384754221437,0.048343023255813945,0.00802603578149236,0.0046,0.4179532577903682,0.0046,0.006848564448997748,0.017196428571428567,0.00474789345884017,1685503358,0.0,0.0,0.0
1685503359,2.451170723398612,7.538744560192547,1.1818694554164755,7.521381250690739,0.8260780351279813,19.80713182567682,7.818624199054602,0.4317015022606831,11.484268606648456,9.237387298066206,0.5765982374798716,1.1107346221220211,93048832.0,53825536.0,11812864.0,38940672.0,42352640.0,20549632.0,61440000.0,33472512.0,9662464.0,45432832.0,2969600.0,8921088.0,0.0,96.0,80.0,0.0,334.0,0.0,102.0,98.0,0.0,874.0,110.0,32.0,0.00489,0.00934384920675817,0.04834302325581395,0.00802603823354703,0.0046,0.41371742112482857,0.0046,0.006809994034172736,0.017196428571428567,0.004747894350655421,1685503359,0.0,0.0,0.0
1685503360,2.082698484403716,7.538744560192547,1.2060077133774962,7.521381250690739,0.8260780351279813,19.80713182567682,7.818624199054602,0.4317015022606831,11.484268606648456,9.237387298066206,0.587981611257097,1.1329426521554518,93048832.0,53825536.0,11812864.0,38940672.0,42352640.0,20549632.0,61440000.0,33472512.0,9662464.0,45432832.0,2969600.0,8921088.0,0.0,16.0,10.0,2.0,182.0,2.0,28.0,44.0,2.0,246.0,34.0,16.0,0.00495390625,0.009533909180744742,0.04828651685393258,0.008170939545083446,0.0046,0.41371742112482857,0.0046,0.007122750924816896,0.01795,0.004756840314942931,1685503360,0.0,0.0,0.0
1685503361,2.0418456390137387,7.538744560192547,1.230145971338517,7.521381250690739,0.8260780351279813,19.45186662250927,7.818624199054602,0.3686538961971895,11.484268606648456,9.237387298066206,0.6830024266335231,1.155150682188882,93048832.0,53825536.0,11812864.0,38940672.0,42352640.0,19914752.0,61440000.0,33472512.0,9662464.0,45432832.0,2969600.0,8921088.0,0.0,106.0,134.0,6.0,306.0,10.0,86.0,92.0,10.0,964.0,116.0,28.0,0.004953906249999999,0.00953400868306802,0.04828651685393258,0.008171066810344829,0.0046,0.41371742112482857,0.0046,0.007121020776241392,0.017950000000000004,0.004756890459363958,1685503361,0.0,0.0,0.0
1685503362,2.3304717673500295,7.538744560192547,1.4482954776612413,7.600052812223209,0.6964697542592135,19.45186662250927,7.818624199054602,0.36145887115951153,11.484268606648456,9.237387298066206,0.6830024266335231,1.3324818020058238,93044736.0,53825536.0,11812864.0,38940672.0,42352640.0,19914752.0,61440000.0,33472512.0,9662464.0,45432832.0,2969600.0,8921088.0,0.0,53.778,92.0,4.0,296.0,4.0,48.0,50.0,6.0,554.0,68.0,28.0,0.004953906249999999,0.00953400868306802,0.04828651685393258,0.008171066810344829,0.0046,0.41371742112482857,0.0046,0.007124074880278625,0.017950000000000004,0.004756890459363958,1685503362,0.0,0.0,0.0
