time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,PassthroughCluster_load,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,emailservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time,PassthroughCluster_error,frontend_error,frontend-external_error
1685288408,2.7832839535183918,6.634587879398649,1.17227050613251,19.60191986139486,0.8930876381763366,18.60209662413651,16.622449998776407,1.0974906266077757,10.905785787318859,13.383004337291768,0.2976344927345516,0.9504821660074227,103739392.0,57360384.0,12275712.0,38494208.0,42885120.0,25120768.0,154730496.0,35508224.0,9527296.0,51372032.0,3022848.0,9740288.0,0.0,4.0,70.0,0.0,226.0,0.0,10.0,26.0,0.0,242.0,56.0,0.0,0.0767091836734694,0.1805012465329346,0.8449999999999999,0.19781480084392275,0.004811764705882353,3.4114963503649633,0.0425,0.1943419965330779,0.23288095238095238,0.046830462838466744,1685288408,0.0,0.0,0.0
1685288409,2.934841681909343,6.634587879398649,1.17227050613251,19.60191986139486,0.8930876381763366,18.60209662413651,17.931074596046756,1.2187849640703825,10.905785787318859,13.383004337291768,0.2976344927345516,0.9504821660074227,103739392.0,57360384.0,12275712.0,38494208.0,42885120.0,25120768.0,154730496.0,35459072.0,9527296.0,51372032.0,3022848.0,9740288.0,0.0,184.0,140.0,4.0,684.0,4.0,152.0,114.0,4.0,1344.0,154.0,52.0,0.07670918367346938,0.18050141091986327,0.845,0.19781500798698118,0.004811764705882353,3.4114963503649642,0.0425,0.19434190092639106,0.2328809523809524,0.04683069415142035,1685288409,0.0,0.0,0.0
1685288410,2.934841681909343,6.634587879398649,1.17227050613251,19.60191986139486,0.8930876381763366,18.60209662413651,17.931074596046756,1.2187849640703825,10.905785787318859,13.383004337291768,0.2976344927345516,0.9504821660074227,103739392.0,57360384.0,12275712.0,38494208.0,42885120.0,25120768.0,154730496.0,35459072.0,9527296.0,51372032.0,3022848.0,9740288.0,0.0,52.0,102.0,22.0,412.0,28.0,52.0,72.0,28.0,688.0,58.0,110.0,0.07670918367346939,0.18050156938193931,0.8450000000000002,0.19781520766335695,0.004811764705882354,3.786445012787726,0.042499999999999996,0.19434180876602705,0.23288095238095238,0.04683091712636825,1685288410,0.0,0.0,0.0
1685288411,2.934841681909343,6.634587879398649,1.17227050613251,19.60191986139486,0.8930876381763366,16.268256912676097,17.931074596046756,1.2187849640703825,10.905785787318859,13.383004337291768,0.2976344927345516,0.8365850306341466,103739392.0,57360384.0,12275712.0,38494208.0,42885120.0,25120768.0,154730496.0,35459072.0,9527296.0,51372032.0,3022848.0,9740288.0,0.0,52.0,68.0,2.0,226.0,0.0,36.0,34.0,0.0,392.0,50.0,10.0,0.07670918367346939,0.18013413039897438,0.8450000000000003,0.19736619720385204,0.004918987341772154,3.786445012787722,0.04095238095238097,0.19415955819834194,0.23288095238095238,0.046354554509848926,1685288411,0.0,0.0,0.0
1685288412,2.934841681909343,6.634587879398649,1.17227050613251,19.60191986139486,0.8930876381763366,15.958221968940487,17.931074596046756,1.164481970465332,10.905785787318859,13.383004337291768,0.2976344927345516,0.8528811363412778,103739392.0,57360384.0,12275712.0,38494208.0,42885120.0,25120768.0,154730496.0,35459072.0,9527296.0,51372032.0,3022848.0,9740288.0,0.0,68.0,86.016,2.008,270.04,3.984,46.0,52.0,4.008,512.032,62.0,26.016,0.0767091836734693,0.18013430366767075,0.845,0.19736641786777637,0.004918987341772151,3.7864450127877234,0.04095238095238095,0.19339533908013737,0.23288095238095238,0.0463547990757949,1685288412,0.0,0.0,0.0
1685288413,2.269281430852958,6.634587879398649,1.17227050613251,19.60191986139486,0.8930876381763366,15.648187025204876,17.931074596046756,1.1876325520479325,10.905785787318859,13.383004337291768,0.2976344927345516,0.9777663424278789,103739392.0,57360384.0,12275712.0,38494208.0,42885120.0,25120768.0,154730496.0,35459072.0,9527296.0,51372032.0,3022848.0,9740288.0,0.0,43.869,39.761,0.0,131.571,0.0,24.0,29.821,0.0,284.885,35.398,13.976,0.07560096153846153,0.17294610969255045,0.7749999999999998,0.19285336471590342,0.004918987341772151,3.7864450127877243,0.04095238095238096,0.18956193342435262,0.23101669195751137,0.04560770752422586,1685288413,0.0,0.0,0.0
1685288414,2.31400338566067,6.634587879398649,1.17227050613251,19.60191986139486,0.8930876381763366,15.33815208146927,15.529136957054067,1.3890348949560294,10.905785787318859,12.982459571101787,0.2976344927345516,0.9777663424278789,103739392.0,57360384.0,12275712.0,38494208.0,42885120.0,25120768.0,154730496.0,35459072.0,9527296.0,51372032.0,3022848.0,9740288.0,0.0,30.0,30.0,0.0,164.0,0.0,16.0,32.0,0.0,228.0,22.0,12.0,0.07560096153846159,0.17293783226186435,0.7749999999999996,0.1928416799120406,0.004918987341772151,3.7864450127877234,0.040952380952380955,0.18955603713001834,0.2310166919575114,0.045594964974644006,1685288414,0.0,0.0,0.0
1685288415,2.683317288462762,6.634587879398649,1.17227050613251,19.60191986139486,0.8930876381763366,15.028117137733659,15.839710378992494,1.3890348949560294,10.905785787318859,12.982459571101787,0.2956654519708916,0.9777663424278789,103739392.0,57360384.0,12275712.0,38494208.0,42885120.0,25120768.0,154730496.0,35459072.0,9527296.0,51372032.0,3022848.0,9740288.0,0.0,36.0,138.0,0.0,392.0,0.0,68.0,12.0,0.0,512.0,106.0,8.0,0.07560096153846152,0.1729581411668117,0.775,0.19287034272059753,0.004918987341772153,3.649111675126905,0.040952380952380955,0.18956940922992163,0.2310166919575114,0.04562622196464793,1685288415,0.0,0.0,0.0
1685288416,2.683317288462762,6.634587879398649,1.17227050613251,19.60191986139486,0.8930876381763366,18.335043831235442,16.150283800930918,1.3890348949560294,10.905785787318859,12.982459571101787,0.2956654519708916,0.9777663424278789,103739392.0,57360384.0,12275712.0,38494208.0,42885120.0,23252992.0,154730496.0,35459072.0,9527296.0,51372032.0,3022848.0,9740288.0,0.0,72.0,98.0,6.0,390.0,4.0,44.0,56.0,4.0,410.0,58.0,20.0,0.0756009615384615,0.17087392550143266,0.7750000000000002,0.19339520958083836,0.0047542857142857135,3.6491116751269046,0.03949999999999999,0.19063851014299968,0.2310166919575114,0.04608620689655172,1685288416,0.0,0.0,0.0
1685288417,2.683317288462762,6.634587879398649,1.17227050613251,19.60191986139486,0.8930876381763366,18.335043831235442,18.634405316305394,1.3890348949560294,10.905785787318859,12.982459571101787,0.33007538133537323,0.9777663424278789,103739392.0,57360384.0,12275712.0,38494208.0,42885120.0,23252992.0,154730496.0,35459072.0,9527296.0,51372032.0,3162112.0,9740288.0,0.0,52.0,82.0,0.0,212.0,0.0,54.0,44.0,0.0,528.0,68.0,24.0,0.07743718592964823,0.16635294117647062,0.4842857142857142,0.19652941176470587,0.0047542857142857135,3.6491116751269046,0.03949999999999999,0.19269324090121318,0.2282488114104596,0.04671985815602838,1685288417,0.0,0.0,0.0
