time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,PassthroughCluster_load,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,emailservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time,PassthroughCluster_error,frontend_error,frontend-external_error
1685516466,2.1609641410952323,6.473886199063866,2.236170873951862,10.398252405241603,1.117618224203999,19.05453511851189,9.71400782574202,0.5311367461711304,10.80290586586866,7.796231768664327,0.6131808944164835,1.4839421586596797,97247232.0,53751808.0,11739136.0,39051264.0,42401792.0,22499328.0,76423168.0,35270656.0,9744384.0,47329280.0,3006464.0,9515008.0,0.0,58.0,90.0,0.0,288.0,0.0,32.0,30.0,2.0,446.0,50.0,10.0,0.004832342277012327,0.009184061596493723,0.06363636363636362,0.0090052377359435,0.004730120481927711,0.3368613138686131,0.004642352941176471,0.004980803488964378,0.015467741935483862,0.004911258437491649,1685516466,0.0,0.0,0.0
1685516467,2.1609641410952323,6.473886199063866,2.236170873951862,10.398252405241603,1.117618224203999,19.05453511851189,9.71400782574202,0.5311367461711304,10.80290586586866,7.796231768664327,0.6131808944164835,1.7323293094846155,97247232.0,53751808.0,11739136.0,39051264.0,42401792.0,22499328.0,76423168.0,35270656.0,9744384.0,47329280.0,3006464.0,9515008.0,0.0,58.0,88.0,4.0,230.0,4.0,38.0,50.0,2.0,496.0,60.0,18.0,0.004832342277012328,0.009184054164633004,0.06363636363636363,0.00900523334409636,0.004730120481927711,0.33686131386861323,0.004642352941176471,0.00498080285102775,0.015467741935483866,0.004911254252014164,1685516467,0.0,0.0,0.0
1685516468,1.8335690697020501,6.082392189888652,2.236170873951862,10.398252405241603,1.117618224203999,19.05453511851189,9.71400782574202,0.5311367461711304,10.802905865868658,7.796231768664327,0.5185790053698559,1.7323293094846155,97247232.0,53751808.0,11739136.0,39051264.0,42401792.0,22499328.0,76423168.0,35270656.0,9744384.0,47329280.0,3006464.0,9515008.0,0.0,56.0,116.0,0.0,298.0,0.0,56.0,62.0,4.0,640.0,96.0,32.0,0.004832342277012328,0.0091840470120356,0.06363636363636363,0.00900522911726143,0.00473012048192771,0.33686131386861345,0.004642352941176471,0.004980802237063444,0.015467741935483887,0.004911250223916862,1685516468,0.0,0.0,0.0
1685516469,1.7975530006837963,6.082392189888652,2.236170873951862,10.398252405241603,0.8364252513222712,19.05453511851189,9.339094269148116,0.5311367461711304,10.802905865868658,7.796231768664327,0.5083593237962478,1.7323293094846155,97247232.0,53751808.0,11739136.0,39051264.0,42401792.0,22499328.0,76423168.0,35270656.0,9744384.0,47329280.0,3006464.0,9515008.0,0.0,46.0,118.0,10.0,394.0,12.0,78.0,70.0,12.0,676.0,76.0,66.0,0.004832342277012327,0.009176176029819821,0.0636363636363636,0.008993294322264724,0.0047148936170212765,0.33686131386861357,0.004637499999999999,0.0049801342994500305,0.01546774193548388,0.004900684022037602,1685516469,0.0,0.0,0.0
1685516470,1.7615369316655423,6.082392189888652,2.236170873951862,10.398252405241603,0.8529818983525425,16.451050470152552,9.339094269148116,0.3828885625000211,10.802905865868658,7.796231768664327,0.49813964222263984,1.7323293094846155,97247232.0,53751808.0,11739136.0,39051264.0,42401792.0,22499328.0,76423168.0,35270656.0,9744384.0,47329280.0,3006464.0,9515008.0,0.0,64.0,138.0,8.0,336.0,8.0,60.0,58.0,8.0,724.0,108.0,42.0,0.004825891677675033,0.008933384061146089,0.05909090909090911,0.00889258269063693,0.0047148936170212765,0.3219618055555558,0.0046375,0.004961675088511123,0.014820895522388066,0.004887779054530585,1685516470,0.0,0.0,0.0
1685516471,1.7255208626472884,6.082392189888652,2.236170873951862,10.398252405241603,0.9933988218162725,16.13347488484402,9.339094269148116,0.47966346573444635,10.802905865868658,7.755782698765727,0.4901137874714032,1.7323293094846155,97247232.0,53751808.0,11739136.0,39051264.0,42401792.0,22499328.0,76423168.0,34721792.0,9744384.0,47329280.0,3006464.0,9515008.0,0.0,54.0,72.0,0.0,242.0,0.0,38.0,38.0,0.0,468.0,66.0,14.0,0.004825891677675033,0.008933378299284983,0.05909090909090915,0.008892578588353161,0.0047148936170212765,0.32196180555555576,0.004637499999999999,0.004961674568631969,0.014820895522388074,0.004887775674939078,1685516471,0.0,0.0,0.0
1685516472,2.0394324368329526,6.082392189888652,2.236170873951862,10.398252405241603,0.9933988218162725,19.214844164550044,9.339094269148116,0.5639782078006423,10.802905865868658,7.755782698765727,0.5993913449603466,1.7323293094846155,96952320.0,53751808.0,11739136.0,39051264.0,42401792.0,22253568.0,76423168.0,34721792.0,9744384.0,47329280.0,3141632.0,9515008.0,0.0,42.0,104.0,4.0,310.0,4.0,42.0,36.0,4.0,600.0,78.0,36.0,0.004825891677675033,0.00893337273880489,0.059090909090909055,0.008892574629429209,0.0047148936170212765,0.3219618055555552,0.004637499999999999,0.004961674066923191,0.014820895522388057,0.004887772413537639,1685516472,0.0,0.0,0.0
1685516473,2.0394324368329526,6.082392189888652,2.236170873951862,7.554721781118781,0.9933988218162725,19.214844164550044,9.339094269148116,0.5639782078006423,10.802905865868658,7.755782698765727,0.5993913449603466,1.7323293094846155,96952320.0,53751808.0,11739136.0,39247872.0,42401792.0,22253568.0,76423168.0,34721792.0,9744384.0,47329280.0,3141632.0,9515008.0,0.0,60.129,120.241,4.008,398.723,4.0,56.0,56.225,4.0,627.116,92.185,46.064,0.004825891677675033,0.008933367369329556,0.059090909090909055,0.008892570806479257,0.0047148936170212765,0.32196180555555587,0.0046375,0.0049616735824485406,0.014820895522388057,0.00488776926423286,1685516473,0.0,0.0,0.0
1685516474,2.0394324368329526,5.185391401684824,2.236170873951862,7.712862988962681,0.9933988218162725,19.214844164550044,9.339094269148116,0.5639782078006423,10.802905865868658,7.755782698765727,0.5993913449603466,1.6569996301760908,96952320.0,53751808.0,11739136.0,39247872.0,42401792.0,22253568.0,76423168.0,34721792.0,9744384.0,47329280.0,3141632.0,9170944.0,0.0,66.0,102.0,4.0,376.0,4.0,60.0,46.0,2.0,544.0,70.0,24.0,0.004825891677675033,0.008926191431121,0.059090909090909104,0.008886558536463576,0.004705882352941177,0.3219618055555551,0.004634615384615385,0.0049612737743699314,0.01482089552238805,0.004881356444310849,1685516474,0.0,0.0,0.0
1685516475,2.0394324368329526,5.084018198520013,2.236170873951862,7.87100419680658,1.0117520194510086,19.214844164550044,9.09026936430884,0.5639782078006423,10.802905865868658,6.704529441629694,0.5993913449603466,1.6569996301760908,96952320.0,53751808.0,11739136.0,39247872.0,42405888.0,22253568.0,76423168.0,34721792.0,9744384.0,47329280.0,3141632.0,9170944.0,0.0,80.0,96.0,0.0,362.0,0.0,48.0,52.0,0.0,522.0,62.0,22.0,0.004828675136116152,0.0088643216080402,0.05681818181818179,0.00879966167230546,0.004705882352941177,0.3142045454545456,0.004634615384615385,0.00494958324862777,0.014458525345622135,0.004872941176470589,1685516475,0.0,0.0,0.0
