time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692646551,0.7210086260969256,3.4784833022612824,0.8206465150385185,5.643403146669772,0.4635052041177989,11.949869038995725,5.085831362114607,0.2831814927144501,5.856761921164218,4.082142005325191,0.26749877334563904,0.7384219788048786,96346112,42737664,14315520,42536960,42311680,20283392,102768640,36413440,9523200,49221632,3092480,9404416,52,110,0,328,0,46,52,2,510,76,10,0,0,0,0,0.00034879032258064517,0.001891311754684838,0.43882978723404253,0.0014167916041979004,0.0024927536231884057,1.440579083837511,0.0018703703703703703,0.016000000000001017,0.17926239419588877,0.0003739816700610998,0.0035976952624839956,0.004489471890971039,1.4062500000000002,0.004520439780109943,0.004498550724637681,2.2933016421780468,0.0043740740740740745,0.21999331203091327,0.24267230955259975,0.003857983193277313
1692646552,0.7062498881259326,3.4784833022612824,0.8206465150385185,5.578532808229171,0.4728715000594759,11.949869038995725,5.085831362114607,0.2831814927144501,5.856761921164218,3.3595883714129346,0.26749877334563904,0.7384219788048786,96346112,42737664,14315520,43565056,42311680,20283392,102768640,36413440,9523200,49221632,3092480,9404416,46,58,0,178,0,40,36,0,478,54,32,0,0,0,0,0.00034788626069451426,0.0018931972789115645,0.4311224489795918,0.0014176756959181122,0.0025,1.443279724296381,0.001931034482758621,0.02049999999999797,0.17926239419588877,0.00037500000000000006,0.0035883870967741926,0.004489659863945577,1.3937500000000016,0.0045196105355136676,0.0045,2.293480758184951,0.0043862068965517245,0.21999665676077268,0.24267230955259975,0.003864166666666669
1692646553,0.8722210911388285,3.4784833022612824,0.8206465150385185,5.578532808229171,0.5619777565006203,10.379823977228043,5.085831362114608,0.2831814927144501,5.856761921164218,3.4284507399007067,0.2706209523809726,0.7384219788048786,96346112,42737664,14315520,43565056,42311680,20283392,102768640,36413440,9523200,49221632,3219456,9404416,44,116,4,214,4,32,44,6,512.097,80,24,0,0,0,0,0.00034788626069451426,0.0018931972789115645,0.4311224489795918,0.0014176756959181122,0.002524475524475524,1.443279724296381,0.001931034482758621,0.02049999999999797,0.17862068965517244,0.00037500000000000006,0.0035883870967741926,0.004489659863945577,1.3937500000000016,0.0045196105355136676,0.004504895104895106,2.293480758184951,0.0043862068965517245,0.21999665676077268,0.24151724137931035,0.003864166666666669
1692646554,0.8722210911388285,3.4784833022612824,0.8206465150385185,5.578532808229171,0.5619777565006203,10.592568883504493,5.085831362114608,0.2831814927144501,5.856761921164218,4.131742109266322,0.2706209523809726,0.7384219788048786,96346112,42737664,14315520,43565056,42311680,20283392,102768640,36413440,9523200,49221632,3219456,9404416,56,102,0,260,0,44,48,2,522,68,26,0,0,0,0,0.00033862704918032787,0.001837297093242734,0.4322916666666667,0.0012829964328180741,0.002524475524475524,1.4436429215509468,0.001931034482758621,0.0004886697835758992,0.1779925187032419,0.00037248677248677246,0.0034824383164005815,0.00446530766326916,1.4250000000000003,0.004438816224071873,0.004504895104895106,2.293056807935077,0.0043862068965517245,0.21867931367810536,0.24038653366583543,0.003851327433628319
1692646555,0.8722210911388285,3.4784833022612824,0.7688429849768743,5.578532808229171,0.5481817301327807,10.805313789780945,5.085831362114608,0.2879675124651721,5.856761921164218,4.131742109266322,0.2706209523809726,0.76828869934688,96346112,42737664,14360576,43565056,42311680,20283392,102768640,36147200,9523200,49221632,3219456,8982528,40,70,4,220,4,30,32,4,546,76,38,0,0,0,0,0.00034083087512291047,0.0018192771084337344,0.4260204081632653,0.0014925074925074926,0.002524475524475524,1.4448824541284402,0.001931034482758621,0.018999999999996957,0.17788974510966213,0.0003781185031185031,0.0035092391304347823,0.004457487091222031,1.3937500000000016,0.004463536463536464,0.004504895104895106,2.293104931192661,0.0043862068965517245,0.21999555654299047,0.24020154119739184,0.0038838174273858926
1692646556,0.8722210911388285,3.4784833022612824,0.7688429849768743,5.578532808229171,0.5481817301327807,10.786592238028616,5.085831362114608,0.2879675124651721,5.856761921164218,4.131742109266322,0.2706209523809726,0.76828869934688,96346112,42737664,14360576,43565056,42311680,20283392,102768640,36147200,9523200,49221632,3219456,8982528,52,98,6,328,6,60,64,6,458,52,32,0,0,0,0,0.00034083087512291047,0.0018192771084337344,0.4260204081632653,0.0013562762819945005,0.002524475524475524,1.4448824541284402,0.002,0.018999999999996957,0.17788974510966213,0.0003781185031185031,0.0035092391304347823,0.004457487091222031,1.3937500000000016,0.004435600063484446,0.004504895104895106,2.293104931192661,0.0044,0.21999555654299047,0.24020154119739184,0.0038838174273858926
1692646557,0.8722210911388285,3.525880821559778,0.7688429849768743,5.578532808229171,0.5481817301327807,10.573847331752164,5.085831362114608,0.2879675124651721,5.856761921164218,4.131742109266322,0.2706209523809726,0.76828869934688,96346112,42725376,14360576,43565056,42311680,20283392,102768640,36147200,9523200,49221632,3219456,8982528,40,74,8,238,8,44,38,6,376,38,30,0,0,0,0,0.0003378019323671498,0.001819683413626979,0.4270833333333333,0.0013527656929770045,0.0025277777777777777,1.4462350256702794,0.001931034482758621,0.023978462184867665,0.17788974510966213,0.00037759875259875256,0.0034712707182320435,0.004457536132140399,1.3875000000000015,0.004434033561218149,0.004505555555555556,2.2926697090701653,0.0043862068965517245,0.2199992436593442,0.24020154119739184,0.003880833333333334
1692646558,0.8722210911388285,3.525880821559778,0.7688429849768743,5.578532808229171,0.5481817301327807,10.361102425475714,5.085831362114608,0.2879675124651721,5.856761921164218,4.131742109266322,0.27796649527358286,0.76828869934688,96346112,42725376,14360576,43565056,42311680,20283392,102768640,36147200,9523200,49221632,3219456,8982528,24,96,4,296,4,26,26,2,478,66,30,0,0,0,0,0.0003378019323671498,0.001819683413626979,0.4270833333333333,0.0013527656929770045,0.0025479452054794514,1.4462350256702794,0.001931034482758621,0.10010535265414758,0.17732660228270414,0.00037759875259875256,0.0034712707182320435,0.004457536132140399,1.3875000000000015,0.004434033561218149,0.004509589041095891,2.2926697090701653,0.0043862068965517245,0.22002107053082956,0.23918788410886743,0.003880833333333334
1692646559,0.8722210911388285,3.525880821559778,0.7688429849768743,5.578532808229171,0.5481817301327807,12.847057285297408,5.085831362114608,0.26654565391499824,5.958675277881617,4.131742109266322,0.27796649527358286,0.76828869934688,96346112,42725376,14360576,43565056,42311680,20123648,102768640,36147200,9699328,49221632,3219456,8982528,56,94,12,328,12,36,46,12,474,44,36,0,0,0,0,0.00033011252446183954,0.0017689450222882611,0.41847826086956513,0.0012086634970945589,0.0025479452054794514,1.4491550548473169,0.001931034482758621,0.00048748049632216364,0.17676897490172364,0.00036740041928721176,0.0033625766871165632,0.00439182763744428,1.3409090909090902,0.004349498151082938,0.004509589041095891,2.2933886747702346,0.0043862068965517245,0.21878439457616367,0.2381841548231025,0.0038045558086560387
1692646560,0.8722210911388285,2.7947071685893268,0.7895321495190986,5.578532808229171,0.5481817301327807,12.847057285297408,4.338200024574421,0.30904540652896956,5.958675277881617,4.131742109266322,0.27796649527358286,0.76828869934688,96346112,42725376,14360576,43565056,42311680,20123648,102768640,36147200,9699328,49221632,3219456,8982528,42,84,0,256,0,38,32,0,526,74,12,0,0,0,0,0.0003324292452830188,0.0017544459644322846,0.41836734693877553,0.00143477185606529,0.0025479452054794514,1.4480436631698328,0.001931034482758621,0.014500000000002029,0.17673611111111112,0.00036803444782168186,0.0033971264367816077,0.004385909712722299,1.3750000000000004,0.0043815259057747,0.004509589041095891,2.2930110575559968,0.0043862068965517245,0.2199922941435491,0.238125,0.0038070021881838082
1692646561,0.8722210911388285,2.85164536875821,0.7895321495190986,5.578532808229171,0.5481817301327807,12.847057285297408,4.253436168539178,0.30904540652896956,5.958675277881617,4.2162265862725965,0.27796649527358286,0.76828869934688,96346112,42725376,14360576,43565056,42311680,20123648,102768640,36147200,9699328,49221632,3219456,8982528,54,88,0,254,0,44,50,4,450,40,20,0,0,0,0,0.0003324292452830188,0.0017544459644322846,0.41836734693877553,0.0012680641183723798,0.0025479452054794514,1.4480436631698328,0.0020714285714285713,0.014500000000002029,0.17673611111111112,0.00036803444782168186,0.0033971264367816077,0.004385909712722299,1.3750000000000004,0.004349889025893958,0.004509589041095891,2.2930110575559968,0.004414285714285714,0.2199922941435491,0.238125,0.0038070021881838082
1692646562,0.8722210911388285,2.908583568927093,0.7895321495190986,5.578532808229171,0.5481817301327807,12.847057285297408,4.168672312503934,0.30904540652896956,6.149295832653992,4.2162265862725965,0.27796649527358286,0.76828869934688,96346112,42725376,14360576,43565056,42311680,20123648,102768640,36147200,9699328,49221632,3219456,8982528,42,52,0,202,0,44,24,2,400,32,16,0,0,0,0,0.0003303030303030303,0.0017478559176672382,0.40561224489795916,0.0012638991845811715,0.0025251798561151083,1.4483880090497736,0.0018598130841121496,0.0069444444444455924,0.17673611111111112,0.0003655015197568389,0.003365014577259478,0.004380308747855917,1.3204545454545462,0.004348060291574007,0.004505035971223021,2.2923925339366513,0.004371962616822429,0.2199768586541287,0.238125,0.003789261744966444
1692646563,0.8566272694714211,2.965521769095976,0.7895321495190986,5.578532808229171,0.5481817301327807,12.847057285297408,5.305892734829023,0.30904540652896956,6.149295832653992,4.2162265862725965,0.27796649527358286,0.76828869934688,96346112,42725376,14360576,43565056,42311680,20123648,102637568,36147200,9699328,49221632,3219456,8982528,32,66,4,246,4,34,22,4,430,62,18,0,0,0,0,0.0003303030303030303,0.0017478559176672382,0.40561224489795916,0.0012638991845811715,0.0025338345864661656,1.4483880090497736,0.0018598130841121496,0.0063888888888893065,0.1764053041222254,0.0003655015197568389,0.003365014577259478,0.004380308747855917,1.3204545454545462,0.004348060291574007,0.004506766917293233,2.2923925339366513,0.004371962616822429,0.2199746509919177,0.23752954742000576,0.003789261744966444
1692646564,0.8566272694714211,3.4162920101329965,0.7895321495190986,5.705156077669889,0.5481817301327807,12.847057285297408,5.305892734829023,0.30904540652896956,6.149295832653992,4.2162265862725965,0.27796649527358286,0.76828869934688,96346112,42725376,14360576,43565056,42311680,20123648,102637568,36147200,9699328,49221632,3219456,8982528,50,98,0,246,0,44,42,4,488,64,12,0,0,0,0,0.0003213273500236184,0.0017070783132530126,0.4,0.0011205515430072227,0.0025338345864661656,1.4433431952662723,0.0018598130841121496,0.00048600774039892825,0.17614864864864865,0.0003626054852320675,0.0032053156146179406,0.004366716867469881,1.2526315789473694,0.004270755088640841,0.004506766917293233,2.2904437869822485,0.004371962616822429,0.21882806905879545,0.23706756756756758,0.003770334928229667
1692646565,0.8767565746519037,3.4162920101329965,0.7895321495190986,5.705156077669889,0.5481817301327807,12.847057285297408,5.305892734829023,0.30904540652896956,6.149295832653992,4.2162265862725965,0.27796649527358286,0.76828869934688,95961088,42725376,14360576,43565056,42311680,20123648,102637568,36147200,9699328,49221632,3219456,8982528,62,50,8,288,8,54,46,8,486,44,38,0,0,0,0,0.0003246115173674589,0.0016933518969718063,0.40217391304347827,0.0013584087247490398,0.0025338345864661656,1.4451928530913214,0.0018598130841121496,0.006499999999999493,0.1761200459506031,0.0003665452653485952,0.003266666666666667,0.0043654020187956855,1.3681818181818186,0.004316098649151072,0.004506766917293233,2.2914208735110604,0.004371962616822429,0.21998115856361755,0.23701608271108557,0.003798177676537586
