time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692623659,1.0228077348199647,5.8103167233466895,0.9417074055313357,6.961743427623747,0.6210198581877104,14.693513542001988,6.4131803404723655,0.3715419636669191,10.84187960016091,4.905234465159801,0.3262961677679008,0.9219981968906688,96092160,40931328,11296768,40415232,42098688,17510400,76136448,39972864,9388032,47738880,3198976,9318400,66.258,130,8,418,8,64,74,7.766,726,90,42,0,0,0,0.00038230263935390847,0.002292300024919013,0.024380165289256198,0.001648288288288288,0.0025811518324607326,0.028349743150684933,0.0018518202196786322,0.00038259140788129194,0.003922628682421496,0.0003945211389128558,0.0039507225297359195,0.004731173685522053,0.1951724137931035,0.004419603603603603,0.004516230366492147,0.23274830699774268,0.004370364043935726,0.02711538461538484,0.0755143540669857,0.003908059701492537
1692623660,1.0444317606315505,5.8103167233466895,0.7861509922950125,6.961743427623747,0.6210198581877104,14.693513542001988,6.4131803404723655,0.3715419636669191,10.84187960016091,4.905234465159801,0.3262961677679008,0.9219981968906688,96092160,40931328,11296768,40415232,42098688,17510400,76136448,39972864,9388032,47738880,3198976,9318400,60.12,74.576,0,339.663,0,54.108,50.1,0,484.314,51.945,21.996,0,0,0,0.0003822671896659529,0.002292594110716243,0.024380151313924327,0.001647667220187172,0.002581280008441935,0.028350069459276338,0.001838082647509606,0.0003825854851436431,0.003922569135677288,0.0003992946204949263,0.0039505143579561695,0.004731214542890959,0.19517196914270027,0.00441949052166362,0.004516256001688387,0.23274771433475877,0.004367616529501921,0.0271215413728267,0.07551410287206026,0.003930183501130248
1692623661,1.0444317606315505,5.8103167233466895,0.921501669449063,6.961743427623747,0.6210198581877104,14.693513542001988,6.4131803404723655,0.3715419636669191,6.1617963611552,4.905234465159801,0.3262961677679008,0.9219981968906688,96092160,40931328,11296768,40415232,42098688,17510400,76136448,39972864,9388032,47738880,3198976,9318400,78.403,103.294,6.353,452.132,6.525,80,62.099,8.07,572.99,74.632,23.349,0,0,0,0.00037344913151364766,0.0022596517789553374,0.0241,0.001659938025675077,0.002583333333333333,0.024567505720823796,0.0018456375838926174,0.0003590736772704796,0.003807692307692308,0.0003854425144747725,0.0038618556701030923,0.004637648246278072,0.1828125,0.004401682160247897,0.004516666666666666,0.1959915014164307,0.004369127516778523,0.004735647600262983,0.07114709851551958,0.0038660550458715593
1692623662,1.0444317606315505,5.8103167233466895,0.921501669449063,6.961743427623747,0.6210198581877104,14.693513542001988,6.4131803404723655,0.3715419636669191,7.2920666995919525,4.905234465159801,0.3262961677679008,0.8914959944802335,96092160,40931328,11296768,40415232,42098688,17510400,76136448,39972864,9388032,47738880,3198976,8941568,72,104,8,320,8,52,48,8,504,70,26,0,0,0,0.00037344913151364766,0.002181098466105888,0.0241,0.001659938025675077,0.0025729166666666665,0.024384765625,0.0018456375838926174,0.0003590736772704796,0.003807692307692308,0.0003854425144747725,0.0038618556701030923,0.004618307768431469,0.1828125,0.004401682160247897,0.004514583333333332,0.1905274261603377,0.004369127516778523,0.004735647600262983,0.07114709851551958,0.0038660550458715593
1692623663,1.0444317606315505,6.112044621217753,0.921501669449063,6.961743427623747,0.6210198581877104,14.693513542001988,6.4131803404723655,0.3715419636669191,7.2920666995919525,4.9052344651598005,0.3262961677679008,0.8914959944802335,96092160,40931328,11296768,40415232,42098688,17510400,76136448,39972864,9388032,47738880,3198976,8941568,42,86,0,246,0,32,42,0,504,66,22,0,0,0,0.00037344913151364766,0.002181098466105888,0.0241,0.0016521699406121515,0.0025729166666666665,0.024384765625,0.0018456375838926174,0.0003591045821658151,0.00368781500148236,0.0003854425144747725,0.0038618556701030923,0.004618307768431469,0.1828125,0.004383937871174053,0.004514583333333332,0.1905274261603377,0.004369127516778523,0.004672835357973638,0.06488170347003157,0.0038660550458715593
1692623664,1.0444317606315505,6.112044621217753,0.921501669449063,6.961743427623747,0.6210198581877104,14.693513542001988,6.4131803404723655,0.3715419636669191,7.2920666995919525,4.9052344651598005,0.3262961677679008,0.8914959944802335,96092160,40931328,11296768,40415232,42098688,17510400,76136448,39972864,9388032,47738880,3198976,8941568,70,158,10,392,10,52,84,10,876,118,52,0,0,0,0.00036215139442231074,0.002181098466105888,0.0241,0.0015230209281164692,0.0025729166666666665,0.024384765625,0.0018456375838926174,0.0003591045821658151,0.00368781500148236,0.0003854425144747725,0.003782481751824817,0.004618307768431469,0.1828125,0.004357888989990901,0.004514583333333332,0.1905274261603377,0.004369127516778523,0.004672835357973638,0.06488170347003157,0.0038660550458715593
1692623665,1.0444317606315505,6.112044621217753,0.921501669449063,7.015472459304978,0.6210198581877104,14.838718440810183,6.4131803404723655,0.3715419636669191,6.180998803464125,4.885170701630588,0.3262961677679008,0.8914959944802335,96092160,40931328,11296768,40415232,42098688,17833984,76136448,39972864,9388032,47738880,3198976,8941568,92,160,8,566,8,82,86,8,854,114,54,0,0,0,0.00036215139442231074,0.002181098466105888,0.0241,0.0015230209281164692,0.0025729166666666665,0.024384765625,0.0017837837837837837,0.0003591045821658151,0.00368781500148236,0.0003940602836879433,0.003782481751824817,0.004618307768431469,0.1828125,0.004357888989990901,0.004514583333333332,0.1905274261603377,0.004356756756756758,0.004672835357973638,0.06488170347003157,0.003910323574730355
1692623666,1.049193409090944,5.255390633848908,0.921501669449063,7.015472459304978,0.6210198581877104,14.838718440810183,6.4131803404723655,0.3715419636669191,6.059464358470926,4.885170701630588,0.3262961677679008,0.8914959944802335,96092160,40931328,11296768,40415232,42098688,17833984,76136448,39972864,9388032,47738880,3198976,8941568,54,90,2,340,2,58,42,2,500,64,28,0,0,0,0.00035357833655705995,0.0021552579365079366,0.023152173913043476,0.001534290843806104,0.0025816326530612244,0.023036374845869297,0.0018157894736842107,0.00033590219805468334,0.003582766439909297,0.0003855721393034827,0.0036923664122137404,0.004523908730158731,0.16,0.004345637342908438,0.004516326530612245,0.13008637236084458,0.004363157894736842,0.004114448560843551,0.05663479923518166,0.00386676875957121
1692623667,1.049193409090944,5.153523223495277,0.921501669449063,7.015472459304978,0.6210198581877104,14.838718440810183,5.306340460508661,0.3640302458596709,5.937929913477727,4.885170701630588,0.3310438409569753,0.8897922959231869,96092160,40931328,11296768,40415232,42098688,17833984,76136448,40763392,9388032,47738880,3198976,8941568,44,74,4,214,4,44,32,6,456,54,20,0,0,0,0.00035357833655705995,0.0020635696821515895,0.023152173913043476,0.001534290843806104,0.002565656565656566,0.022983712715855576,0.0018157894736842107,0.00033590219805468334,0.003582766439909297,0.0003855721393034827,0.0036923664122137404,0.004504254278728608,0.16,0.004345637342908438,0.0045131313131313135,0.12646567717996307,0.004363157894736842,0.004114448560843551,0.05663479923518166,0.00386676875957121
1692623668,1.049193409090944,5.051655813141649,0.921501669449063,7.015472459304978,0.6210198581877104,14.838718440810183,5.41091915642364,0.272354337148903,5.8163954684845285,4.885170701630588,0.3310438409569753,0.8897922959231869,96092160,40931328,11296768,40415232,42098688,17833984,76136448,40763392,9388032,47738880,3198976,8941568,42,78,4,186,4,28,38,4,428,58,18,0,0,0,0.00035357833655705995,0.0020635696821515895,0.023152173913043476,0.0015667873387171633,0.002565656565656566,0.022983712715855576,0.0018157894736842107,0.00033617025350386775,0.0034979547313880553,0.0003855721393034827,0.0036923664122137404,0.004504254278728608,0.16,0.004345437668244686,0.0045131313131313135,0.12646567717996307,0.004363157894736842,0.00407621182404035,0.032432432432432635,0.00386676875957121
