time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,PassthroughCluster_load,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,emailservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time,PassthroughCluster_error,frontend_error,frontend-external_error
1685561432,2.5133565474317816,5.859540443085573,1.8679677758242819,5.211118248353652,1.0255507377574016,18.578636612863374,7.6138316512710125,0.581665739611372,10.809525304955303,10.372648240976376,0.6198068488032588,1.3614789336160698,102273024.0,55312384.0,12148736.0,38744064.0,42422272.0,23535616.0,127188992.0,40349696.0,10084352.0,50008064.0,3088384.0,9957376.0,0.0,40.0,86.0,0.0,254.0,2.0,44.0,44.0,2.0,510.0,66.0,36.0,0.06158450704225354,0.0989510298523623,0.29166666666666674,0.08344497462728281,0.0046,3.7664319248826295,0.0046,0.181044967567713,0.19472527472527468,0.03794017097325616,1685561432,0.0,0.0,0.0
1685561433,2.404150974180877,5.859540443085573,1.8679677758242819,5.100987749209141,1.0255507377574016,18.578636612863374,7.6138316512710125,0.581665739611372,10.809525304955303,10.372648240976376,0.6198068488032588,1.3614789336160698,102273024.0,55312384.0,12148736.0,38744064.0,42422272.0,23535616.0,127188992.0,40349696.0,10084352.0,50008064.0,3088384.0,9957376.0,0.0,52.0,104.0,8.0,230.0,8.0,51.793,50.0,8.0,586.0,82.0,42.0,0.06158450704225348,0.0989509699748644,0.2916666666666667,0.08344491143700587,0.0046,3.7664319248826277,0.0046,0.1810444255375345,0.19472527472527468,0.03793997102002778,1685561433,0.0,0.0,0.0
1685561434,2.404150974180877,5.859540443085573,2.152853844040899,8.213136919631271,1.0255507377574016,18.578636612863374,7.6138316512710125,0.581665739611372,10.809525304955303,10.372648240976376,0.6198068488032588,1.3667113473000547,102273024.0,55312384.0,12148736.0,39321600.0,42422272.0,23535616.0,127188992.0,40349696.0,10084352.0,50008064.0,3088384.0,9957376.0,0.0,72.0,112.0,8.0,356.0,7.945,64.0,66.0,7.96,602.0,78.0,36.0,0.06158450704225353,0.09895091360785133,0.29166666666666674,0.08344485195122396,0.0046,3.7664319248826295,0.0046,0.18104391119398902,0.1947252747252748,0.03793978278894715,1685561434,0.0,0.0,0.0
1685561435,2.404150974180877,5.859540443085573,2.152853844040899,8.213136919631271,1.0316937413983571,18.578636612863374,7.6138316512710125,0.581665739611372,10.77643001808129,10.372648240976376,0.6198068488032588,1.3667113473000547,102273024.0,55312384.0,12148736.0,39321600.0,42422272.0,23535616.0,127188992.0,40349696.0,10186752.0,50008064.0,3088384.0,9957376.0,0.0,60.0,92.0,0.0,274.0,2.0,48.0,42.0,2.0,456.0,62.0,16.0,0.06158450704225354,0.0989508604768473,0.29166666666666674,0.08344479588031152,0.0046,3.76643192488263,0.0046,0.18104342254525507,0.19472527472527468,0.03793960536355048,1685561435,0.0,0.0,0.0
1685561436,2.404150974180877,5.008686341245854,2.152853844040899,8.213136919631271,1.0316937413983571,18.821621183211935,7.6138316512710125,0.581665739611372,10.77643001808129,10.372648240976376,0.6198068488032588,1.3667113473000547,102273024.0,55312384.0,12148736.0,39321600.0,42422272.0,23183360.0,127188992.0,40349696.0,10186752.0,50008064.0,3088384.0,9957376.0,0.0,68.0,90.0,0.0,294.0,0.0,52.0,52.0,0.0,508.0,66.0,16.0,0.05672535211267604,0.09428158725688775,0.26111111111111107,0.0785570280848541,0.0046,3.7664319248826272,0.0046,0.17080653587578037,0.18510989010989012,0.03536741332778858,1685561436,0.0,0.0,0.0
1685561437,2.404150974180877,5.950895905555695,2.152853844040899,8.213136919631271,1.0316937413983571,18.821621183211935,7.952427000579158,0.581665739611372,10.77643001808129,10.372648240976376,0.6198068488032588,1.3667113473000547,102273024.0,55312384.0,12148736.0,39321600.0,42422272.0,23183360.0,127188992.0,40349696.0,10186752.0,50008064.0,3088384.0,9957376.0,0.0,62.0,106.0,0.0,318.0,2.0,62.374,60.0,2.0,548.0,74.0,36.0,0.056725352112676125,0.09428153859883577,0.26111111111111135,0.07855697305629956,0.0046,3.619718309859155,0.0046,0.17080604776684732,0.18510989010989015,0.03536724018229749,1685561437,0.0,0.0,0.0
1685561438,2.404150974180877,5.950895905555695,2.152853844040899,8.213136919631271,1.0316937413983571,18.821621183211935,7.952427000579158,0.581665739611372,10.77643001808129,10.372648240976376,0.6198068488032588,1.3667113473000547,102273024.0,55312384.0,12148736.0,39321600.0,42422272.0,23183360.0,127188992.0,40349696.0,10186752.0,50008064.0,3088384.0,9957376.0,0.0,64.0,94.0,12.0,406.0,6.0,64.0,60.0,6.0,580.0,76.0,34.0,0.05672535211267605,0.09428149256994182,0.2611111111111109,0.07855692100097661,0.0046,3.619718309859156,0.0046,0.1708055825257956,0.18510989010989015,0.035367076391979585,1685561438,0.0,0.0,0.0
1685561439,2.404150974180877,5.950895905555695,2.152853844040899,8.213136919631271,1.0316937413983571,18.821621183211935,7.952427000579158,0.581665739611372,10.77643001808129,8.902664260995216,0.6198068488032588,1.3917106766215546,102273024.0,55312384.0,12148736.0,39321600.0,42422272.0,23183360.0,127188992.0,40349696.0,10186752.0,50008064.0,3088384.0,9363456.0,0.0,68.0,114.0,4.0,296.0,4.0,54.0,54.0,4.0,676.0,84.0,32.0,0.05672535211267613,0.09428144898021222,0.2611111111111111,0.07855687170403956,0.0046,3.619718309859153,0.0046,0.17080513863742014,0.18510989010989015,0.03536692128082987,1685561439,0.0,0.0,0.0
1685561440,2.404150974180877,6.175843484663282,2.152853844040899,8.782074834509961,1.0316937413983571,18.821621183211935,8.498554580531035,0.581665739611372,10.77643001808129,8.902664260995216,0.6008386415739891,1.3917106766215546,102273024.0,55312384.0,12148736.0,39321600.0,42422272.0,23183360.0,127188992.0,40349696.0,10186752.0,50008064.0,3215360.0,9363456.0,0.0,48.0,98.0,4.0,234.0,4.0,36.0,40.0,4.0,474.0,50.0,16.0,0.05672535211267612,0.09428140765666367,0.26111111111111107,0.07855682496987723,0.0046,3.6197183098591563,0.0046,0.1708047147143909,0.1851098901098901,0.0353667742333643,1685561440,0.0,0.0,0.0
1685561441,2.404150974180877,6.175843484663282,2.152853844040899,8.782074834509961,1.0316937413983571,19.125790855804894,8.498554580531035,0.581665739611372,10.77643001808129,8.902664260995216,0.6008386415739891,1.3917106766215546,102273024.0,55312384.0,12148736.0,39321600.0,42422272.0,23183360.0,127188992.0,40349696.0,10186752.0,50008064.0,3215360.0,9363456.0,0.0,76.0,112.0,0.0,344.0,4.0,64.0,62.0,4.0,702.0,96.0,30.0,0.0511971830985916,0.08924243655757481,0.2472727272727273,0.07358327422155975,0.0046,3.619718309859156,0.0046,0.1599960599465111,0.1746703296703297,0.03308432363721156,1685561441,0.0,0.0,0.0
1685561442,2.0537993952712186,6.175843484663282,2.152853844040899,8.782074834509961,1.0316937413983571,19.125790855804894,8.498554580531035,0.581665739611372,10.77643001808129,8.376279153675927,0.40630593921477154,1.3917106766215546,102273024.0,55312384.0,12148736.0,39321600.0,42422272.0,23183360.0,127188992.0,40349696.0,10186752.0,50003968.0,3215360.0,9363456.0,0.0,58.0,110.0,8.0,366.0,6.0,66.0,64.0,6.0,670.0,90.0,54.0,0.051197183098591614,0.08923083890222032,0.24727272727272717,0.07356886267211152,0.0046,3.463028169014085,0.0046,0.15998547381524258,0.17467032967032967,0.03303940040052741,1685561442,0.0,0.0,0.0
1685561443,2.013730212368204,6.175843484663282,1.7837291120313865,8.782074834509961,1.0316937413983571,19.125790855804894,8.498554580531035,0.581665739611372,10.5467974922549,8.376279153675927,0.4146657996981832,1.3917106766215543,102273024.0,55312384.0,12148736.0,39321600.0,42422272.0,23183360.0,127188992.0,40349696.0,10186752.0,50003968.0,3215360.0,9363456.0,0.0,104.0,170.0,12.0,410.0,10.0,92.0,82.0,10.0,950.0,160.0,66.0,0.05119718309859162,0.08923308309683874,0.24727272727272728,0.07357165215446967,0.0046,3.4630281690140845,0.0046,0.15989687390508925,0.17467032967032967,0.03304809568875105,1685561443,0.0,0.0,0.0
1685561444,1.973661029465189,6.175843484663282,2.1005295692528887,8.782074834509961,1.0132572882217437,19.125790855804894,8.498554580531035,0.581665739611372,10.5467974922549,8.376279153675927,0.42302566018159476,1.3917106766215543,102273024.0,55312384.0,12357632.0,39321600.0,42422272.0,23183360.0,127188992.0,40349696.0,10186752.0,50003968.0,3215360.0,9363456.0,0.0,48.0,100.0,8.0,250.0,6.0,49.505,48.0,6.0,496.0,68.0,30.0,0.054822695035460965,0.09226059505838294,0.27777777777777773,0.07681705068894945,0.0046,3.463028169014084,0.0046,0.1672851456688649,0.18124535315985138,0.033121841939374834,1685561444,0.0,0.0,0.0
1685561445,1.8153383196954476,6.175843484663282,2.1005295692528887,8.782074834509961,1.046223093072108,19.125790855804894,8.498554580531035,0.581665739611372,10.5467974922549,8.376279153675927,0.43138552066500635,1.5787985310901607,102273024.0,55312384.0,12357632.0,39321600.0,42422272.0,23183360.0,127188992.0,40349696.0,10186752.0,50003968.0,3215360.0,9363456.0,0.0,52.0,60.0,0.0,186.0,0.0,30.0,34.0,0.0,392.0,46.0,10.0,0.05482269503546099,0.09226210149080945,0.277777777777778,0.07681874578145462,0.0046,3.4630281690140836,0.0046,0.16838349302019898,0.18124535315985132,0.03312753620893456,1685561445,0.0,0.0,0.0
1685561446,2.0895988351776333,6.175843484663282,2.1005295692528887,8.782074834509961,1.046223093072108,19.125790855804894,8.498554580531035,0.6568758221754916,10.5467974922549,8.376279153675927,0.5015916290046972,1.5787985310901607,102273024.0,55312384.0,12357632.0,39321600.0,42422272.0,23183360.0,127188992.0,40349696.0,10186752.0,50003968.0,3215360.0,9363456.0,0.0,54.0,110.016,4.008,316.024,4.008,56.0,56.0,4.008,568.016,80.0,42.016,0.04985714285714285,0.09134331929831382,0.3222222222222224,0.07195924419780618,0.0046,3.565140845070424,0.0046,0.15797683398446632,0.17092936802973968,0.030762979974324367,1685561446,0.0,0.0,0.0
1685561447,2.0895988351776333,6.175843484663282,2.1005295692528887,8.782074834509961,1.046223093072108,19.125790855804894,8.498554580531035,0.6568758221754916,10.5467974922549,8.376279153675927,0.5015916290046972,1.5787985310901607,102273024.0,55312384.0,12357632.0,39321600.0,42422272.0,23183360.0,127188992.0,40349696.0,10186752.0,50003968.0,3215360.0,9363456.0,0.0,68.0,76.0,0.0,350.0,0.0,60.0,62.0,0.0,500.0,70.0,24.0,0.04985714285714289,0.09134275228821832,0.3222222222222225,0.07195838728661443,0.0046,3.4149061032863877,0.0046,0.15797377706164065,0.17092936802973985,0.030760088145290822,1685561447,0.0,0.0,0.0
1685561448,2.0895988351776333,6.175843484663282,2.1005295692528887,8.782074834509961,1.046223093072108,19.125790855804894,8.498554580531035,0.5906743461095664,10.5467974922549,8.376279153675927,0.501591629004697,1.5787985310901607,102273024.0,55312384.0,12357632.0,39321600.0,42422272.0,23183360.0,127188992.0,40603648.0,10186752.0,50003968.0,3215360.0,9363456.0,0.0,60.0,114.0,8.0,340.0,6.0,55.666,52.0,6.0,578.0,80.0,24.0,0.04985714285714293,0.09133913217577425,0.3222222222222224,0.07195291543020722,0.0046,3.4149061032863837,0.0046,0.15795732896152828,0.1709293680297399,0.03074162220228911,1685561448,0.0,0.0,0.0
1685561449,2.0895988351776333,6.175843484663282,2.1005295692528887,7.523261985592229,1.046223093072108,19.125790855804894,8.498554580531035,0.5906743461095664,10.5467974922549,8.376279153675927,0.501591629004697,1.5787985310901607,102273024.0,55312384.0,12357632.0,39321600.0,42422272.0,23183360.0,127188992.0,40603648.0,10186752.0,50003968.0,3215360.0,9363456.0,0.0,56.0,80.032,8.016,246.064,4.016,38.0,52.0,4.016,462.048,58.0,34.032,0.049857142857142836,0.09134403896945388,0.32222222222222274,0.07196033177060421,0.0046,3.4149061032863863,0.0046,0.1579795746129996,0.17092936802973974,0.030766650219996812,1685561449,0.0,0.0,0.0
1685561450,2.0895988351776333,6.175843484663282,2.1005295692528887,7.376894071683732,1.046223093072108,19.125790855804894,8.498554580531035,0.5906743461095664,9.06300956839314,8.376279153675927,0.501591629004697,1.5787985310901607,102273024.0,55312384.0,12357632.0,39321600.0,42422272.0,23183360.0,127188992.0,40603648.0,10186752.0,50003968.0,3215360.0,9363456.0,0.0,60.0,102.0,8.0,306.0,4.0,50.0,46.0,4.0,600.0,78.0,20.0,0.040104166666666725,0.08991737069387475,0.25,0.06257456406653632,0.0046,3.4149061032863846,0.0046,0.14593815157211237,0.1528082191780823,0.026414111222284382,1685561450,0.0,0.0,0.0
