time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702364109,2.0634596949889867,8.482043335852648,1.349384034165645,11.201777681190645,0.9823607767988531,17.988725398312706,12.103264301735592,0.4819505816575002,7.43969360272244,7.215946418955306,0.5700947248627661,1.2414676927798998,99827712,53760000,11300864,74932224,42274816,16236544,54243328,37548032,9224192,46739456,3088384,8761344,73.857,102,4,330,2,42,56,4,508,76,24,0,,0,0.0031583319601143555,0.0039636275460717746,0.045158450704225354,0.0030349761526232114,0.003152380952380952,0.0676950998185118,0.003063063063063063,0.0023167935512763103,0.0070025067489394525,0.002352484472049689,0.004980246167835622,0.01617452830188675,0.09273333333333332,0.004947650238473768,0.004874285714285714,0.2074509803921569,0.004713513513513514,0.004827066726377073,0.016646263910969798,0.0046220496894409935
1702364110,2.0634596949889867,8.482043335852648,1.349384034165645,11.201777681190645,0.9823607767988531,17.988725398312706,12.103264301735592,0.4819505816575002,7.588555951457307,7.215946418955306,0.5811246349625815,1.2414676927798998,99827712,53760000,11300864,74932224,42274816,16236544,54243328,37548032,9224192,46739456,3088384,8761344,66,120,0,292,0,38,68,0,548,84,22,0,,0,0.0031583280557314756,0.0039636275460717746,0.045158450704225354,0.0030349761526232114,0.003152380952380952,0.0676950998185118,0.003063063063063063,0.0023167935512763103,0.0070025067489394525,0.002352484472049689,0.004980240658644712,0.01617452830188675,0.09273333333333332,0.004947650238473768,0.004874285714285714,0.2074509803921569,0.004713513513513514,0.004827066726377073,0.016646263910969798,0.0046220496894409935
1702364111,2.0921922095987555,8.482043335852648,1.4371538461539672,11.201777681190645,0.9823607767988531,17.988725398312706,12.103264301735592,0.4819505816575002,7.737418300192174,7.215946418955306,0.5811246349625815,1.2414676927798998,99831808,53760000,11300864,74932224,42274816,16236544,54243328,37548032,9224192,46739456,3088384,8761344,56,82,0,254,0,48,40,0,448,54,12,0,,0,0.0031583280557314756,0.0039636275460717746,0.045158450704225354,0.0030349761526232114,0.003152380952380952,0.0676950998185118,0.003063063063063063,0.0023167935512763103,0.0070025067489394525,0.002352484472049689,0.004980240658644712,0.01617452830188675,0.09273333333333332,0.004947650238473768,0.004874285714285714,0.2074509803921569,0.004713513513513514,0.004827066726377073,0.016646263910969798,0.0046220496894409935
1702364112,2.0921922095987555,8.482043335852648,1.4371538461539672,11.201777681190645,0.9823607767988531,17.988725398312706,12.103264301735592,0.4819505816575002,8.93174092409201,7.215946418955306,0.5811246349625815,1.2414676927798998,99831808,53760000,11300864,74932224,42274816,16236544,54243328,37548032,9224192,46739456,3088384,8761344,80.603,116.675,0,344.265,1.992,57.592,55.147,4,695.261,89.216,18.864,0,,0,0.0031349041389219416,0.0038790228950489783,0.044237435352063766,0.003007090209061272,0.003152744006620298,0.065627262253372,0.003065367244377952,0.0022689804895140355,0.0069088250558145,0.0023248071839428956,0.004941331518299844,0.01118127758597048,0.09242185118866199,0.004908842357975942,0.004874939211916537,0.20591842653046968,0.004717661039880314,0.004804059275297027,0.015831386098770633,0.004612590625544857
1702364113,2.0921922095987555,8.482043335852648,1.4371538461539672,11.201777681190645,0.9823607767988531,17.988725398312706,12.103264301735592,0.4819505816575002,8.93174092409201,7.215946418955306,0.5811246349625815,1.2414676927798998,99831808,53760000,11300864,74932224,42274816,16236544,54243328,37548032,9224192,46739456,3088384,8761344,95.081,107.144,8.024,536.06,4.024,73.852,72,4.024,666.02,76,25.185,0,,0,0.0031426630332434713,0.003798039427730692,0.0431667554478517,0.00300198284607801,0.0031246606341415696,0.06556351834757983,0.003066611871287765,0.0023129645265422467,0.006939366613842691,0.0023457741856245102,0.0049464300673527145,0.009565533460991866,0.09125013719380837,0.004898347385076589,0.0048243891414548245,0.20511063581033448,0.004719901368317977,0.004812532203512166,0.0158000391162186,0.0046124490278090565
1702364114,2.0921922095987555,8.482043335852648,1.4371538461539672,11.201777681190645,0.9823607767988531,17.988725398312706,12.103264301735592,0.4819505816575002,8.93174092409201,7.249621311965128,0.5811246349625815,1.2414676927798998,99831808,53760000,11300864,74932224,42274816,16236544,54243328,37548032,9224192,46739456,3088384,8761344,60.192,88.54,0,272.38,2.392,52.632,41.575,0,584.152,79.199,26.474,0,,0,0.00314184668849368,0.003796063581051747,0.04316666666666667,0.0030008149927763773,0.0031159420289855067,0.06556734317343174,0.003066350710900474,0.0023172253250020266,0.006865735654924233,0.002327690237934618,0.004945289473944919,0.009562924297869337,0.09124999999999998,0.004897419222782968,0.004808695652173913,0.20511546536039188,0.004719431279620853,0.004811144828643211,0.015144094405913248,0.004610199540881652
1702364115,2.0921922095987555,7.353648837406383,1.4371538461539672,11.201777681190645,0.8314510600230004,17.988725398312706,12.103264301735592,0.4819505816575002,7.815719895626713,7.24962131196513,0.5811246349625815,1.2460349828601691,99831808,53760000,11300864,74932224,42274816,16236544,54243328,37548032,9224192,46739456,3088384,8765440,48,76,2,246,2,40,36,2,466,58,28,0,,0,0.0031418306779131522,0.0037960496095544322,0.04316666666666667,0.0030007665772326555,0.0031159420289855067,0.06556734317343174,0.003066350710900474,0.0023171839515518547,0.00686551593323217,0.0023275178429817602,0.004945267104029991,0.009562905844155842,0.09124999999999998,0.004897380861121757,0.004808695652173913,0.20511546536039188,0.004719431279620853,0.004811123480429265,0.015143258426966299,0.004610150674068199
1702364116,2.0921922095987555,7.2122814484755065,1.4371538461539672,11.201777681190645,0.8277941216781712,18.025396793506122,12.103264301735592,0.4819505816575002,7.666857546891846,7.24962131196513,0.5811246349625815,1.2460349828601691,99831808,53760000,11300864,74932224,42274816,16535552,54243328,37548032,9224192,46739456,3088384,8765440,64,90,4,294.618,2,44,48,4,504,72,22,0,,0,0.0031418306779131522,0.0037960496095544322,0.04316666666666667,0.0030007665772326555,0.0031159420289855067,0.06556734317343174,0.003066350710900474,0.0023171839515518547,0.00686551593323217,0.0023275178429817602,0.004945267104029991,0.009562905844155842,0.09124999999999998,0.004897380861121757,0.004808695652173913,0.20511546536039188,0.004719431279620853,0.004811123480429265,0.015143258426966299,0.004610150674068199
1702364117,2.0921922095987555,8.562435870029894,1.4371538461539672,11.201777681190645,0.8111782559693992,18.025396793506122,12.225139406636027,0.4819505816575002,7.51799519815698,7.24245558699378,0.5811246349625815,1.2460349828601691,99831808,53796864,11300864,74932224,42274816,16535552,54243328,37548032,9224192,46739456,3088384,8765440,50,88,0,338,0,40,62,0,426,44,12,0,,0,0.00313640610401744,0.0037415273384545865,0.04216772151898734,0.002990207754399894,0.0031159420289855067,0.06372208436724566,0.0030666666666666663,0.002316207128446537,0.006800264051301397,0.0023247999999999997,0.0049352226720647775,0.009140512409927939,0.08729999999999997,0.004875823739579199,0.004808695652173913,0.20276169265033406,0.0047199999999999985,0.004819179556153329,0.014053971486761725,0.0046159999999999994
1702364118,2.0921922095987555,8.562435870029894,1.4371538461539672,11.201777681190645,0.7945623902606271,18.025396793506122,12.322157080340885,0.4819505816575002,7.369132849422111,7.24245558699378,0.5811246349625815,0.9988313835144522,99831808,53796864,11300864,74932224,42274816,16535552,54222848,37548032,9224192,46739456,3088384,8765440,60.112,102,4,298,6,52,50,4,566,76,30,0,,0,0.0031344590368980615,0.0036566504639858593,0.041334355828220856,0.0029744534824606,0.003087378640776699,0.06373256373256372,0.0030579710144927534,0.0023157469717362046,0.006800264051301397,0.002318327974276527,0.004931081926203878,0.00866225165562914,0.08261363636363633,0.0048616929334011185,0.004757281553398058,0.20329113924050624,0.004704347826086955,0.004819327052489907,0.014053971486761725,0.004610289389067523
