time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702366434,1.8929991997968236,6.857390972140632,4.129114134041116,11.278119100338278,0.958912313267884,17.09911307809916,12.31937552209149,0.5642596454640377,8.038858341000092,6.900833311632523,0.5473711579533777,1.1583455144563244,99557376,53600256,11198464,76054528,43503616,16605184,57647104,38420480,9392128,46809088,3096576,9060352,76,108,4,426,4,56,60,4,602,78,28.085,0,0,0,0.0034367735117999294,0.004269147788565265,0.04607142857142857,0.0034016622385721097,0.003188679245283019,0.08608707409410492,0.0030683760683760685,0.0027646076794657763,0.007729681978798588,0.0026088677751385588,0.007834219858156032,0.018309782608695663,0.09734177215189872,0.00906147359076787,0.004939622641509434,0.359537246049661,0.004723076923076924,0.007125567536889904,0.023103810775295663,0.004797941409342835
1702366435,1.8929991997968236,7.468704612364793,4.129114134041116,11.278119100338278,0.958912313267884,17.09911307809916,12.31937552209149,0.5642596454640377,8.038858341000092,7.033986804544721,0.5473711579533777,1.1583455144563244,99557376,53600256,11198464,76054528,43503616,16605184,57647104,38420480,9392128,46809088,3096576,9060352,46,82,4,244,2,42,48,4,432,56,16,0,0,0,0.0034367735117999294,0.004269147788565265,0.04607142857142857,0.0034016622385721097,0.0031777777777777776,0.08608707409410492,0.0030683760683760685,0.002702646502835539,0.0076526717557251905,0.0025506134969325153,0.007834219858156032,0.018309782608695663,0.09734177215189872,0.00906147359076787,0.00492,0.359537246049661,0.004723076923076924,0.00695757235178421,0.022809032258064507,0.00477760736196319
1702366436,1.8929991997968236,7.468704612364793,4.129114134041116,11.278119100338278,0.958912313267884,14.791460517846087,12.437490618589402,0.5642596454640377,8.038858341000092,7.033986804544721,0.5443242721258925,0.9975124574004929,99557376,53600256,11198464,76054528,43503616,16605184,57614336,38420480,9392128,46809088,3096576,9060352,72,120,12,448,10,56.225,68,10,592,76,32,0,0,0,0.003436766286251838,0.004269147788565265,0.04607142857142857,0.0034016622385721097,0.0031777777777777776,0.08608707409410492,0.0030683760683760685,0.002702646502835539,0.0076526717557251905,0.0025506134969325153,0.007834181073117402,0.018309782608695663,0.09734177215189872,0.00906147359076787,0.00492,0.359537246049661,0.004723076923076924,0.00695757235178421,0.022809032258064507,0.00477760736196319
1702366437,1.8929991997968236,7.468704612364793,4.129114134041116,11.278119100338278,0.958912313267884,17.237120653189447,12.150248722004541,0.5004899161222227,8.038858341000092,7.033986804544721,0.5443242721258925,0.978206698826221,99557376,53600256,11198464,76054528,43503616,16605184,57614336,38420480,9392128,46809088,3096576,9060352,68,124,16,309.45,12,46,64,16,608,84,42,0,0,0,0.003394488759970993,0.004201430930104568,0.04571167883211679,0.0033573340770119277,0.0031777777777777776,0.08553155201819215,0.0030707964601769913,0.0026368244066474968,0.007570609002647837,0.0025111111111111115,0.007508704061895549,0.016671945701357466,0.09585526315789474,0.00878384239118894,0.00492,0.3486250000000001,0.004727433628318584,0.006471505037783366,0.02251825842696629,0.004740952380952381
1702366438,1.8929991997968236,7.468704612364793,4.129114134041116,11.278119100338278,0.958912313267884,17.237120653189447,12.150248722004541,0.607679519337334,8.197416898919087,7.033986804544721,0.5443242721258926,0.9589009402519487,99557376,53600256,11198464,76054528,43503616,16605184,57614336,38420480,9453568,46809088,3096576,9060352,74,114,0,308,2,64,54,0,620,88,20,0,0,0,0.003388124547429399,0.004183051786208807,0.04508928571428571,0.0033167505874454506,0.003158878504672897,0.0820232306861156,0.003044052863436123,0.0026624965248818453,0.007545909849749581,0.002514396887159533,0.007473477406679763,0.015500000000000003,0.09506944444444443,0.008530263838592851,0.004885981308411215,0.2982492997198882,0.0046792951541850215,0.006388206388206381,0.022198074277854196,0.004727003891050583
1702366439,1.8929991997968236,7.468704612364793,1.2299754498041116,11.278119100338278,0.9232797955831185,17.237120653189447,12.150248722004541,0.607679519337334,7.123422427086846,7.033986804544721,0.5443242721258926,1.1643094784266521,99557376,53600256,11198464,76054528,43503616,16605184,57614336,38420480,9453568,46809088,3096576,8826880,42,108,0,258,4,46,38,0,472,64,36,0,0,0,0.0033627014055536515,0.004113348825200103,0.044763513513513514,0.003316494707222297,0.00316267942583732,0.0820232306861156,0.0030420168067226893,0.002658969978032707,0.007530329289428076,0.0025600000000000006,0.007324218750000003,0.013620454545454547,0.09445945945945945,0.00852376033057851,0.004892822966507177,0.2982492997198882,0.00467563025210084,0.006375283079909421,0.02210603829160531,0.0047424
1702366440,1.8929991997968236,7.468704612364793,1.4675905974534744,11.278119100338278,0.9232797955831185,17.237120653189447,12.150248722004543,0.607679519337334,7.262034345527761,7.033986804544721,0.5443242721258926,1.1643094784266521,99557376,53600256,11198464,76054528,43503616,16605184,57614336,38420480,9453568,46809088,3096576,8826880,62,122,8,352,4,60,64,8,710,88,38,0,0,0,0.0033627014055536515,0.004113348825200103,0.044763513513513514,0.003316494707222297,0.003153153153153153,0.0820232306861156,0.0030420168067226893,0.002587696087696087,0.007444514237855946,0.0024952978056426334,0.007324218750000003,0.013620454545454547,0.09445945945945945,0.00852376033057851,0.0048756756756756755,0.2982492997198882,0.00467563025210084,0.0061558295964125485,0.021772727272727294,0.004724764890282132
1702366441,1.9549873154980677,7.468704612364793,1.4675905974534744,11.278119100338278,0.9232797955831185,17.237120653189447,12.150248722004543,0.607679519337334,8.316715106454875,7.033986804544721,0.5443242721258926,1.189954085912326,99557376,53600256,11198464,76054528,43503616,16605184,57614336,38420480,9453568,46809088,3096576,8826880,70,148,8,352,8,64,74,8,764,100,46,0,0,0,0.0033627014055536515,0.004113348825200103,0.044763513513513514,0.003316494707222297,0.003153153153153153,0.0820232306861156,0.0030420168067226893,0.002587696087696087,0.007444514237855946,0.0024952978056426334,0.007324218750000003,0.013620454545454547,0.09445945945945945,0.00852376033057851,0.0048756756756756755,0.2982492997198882,0.00467563025210084,0.0061558295964125485,0.021772727272727294,0.004724764890282132
1702366442,1.9549873154980677,7.468704612364793,1.5593660960795355,11.278119100338278,0.7616519733679971,17.237120653189447,12.150248722004543,0.596250975147648,8.316715106454875,7.033986804544721,0.5443242721258926,1.189954085912326,99557376,53600256,11816960,76054528,43503616,16605184,57614336,38391808,9453568,46809088,3096576,8826880,46,82,4,250,4,42,40,4,420,62,22,0,0,0,0.0033115330520393817,0.004051437615404906,0.044349315068493156,0.003268081002892961,0.003153153153153153,0.08137583892617448,0.003043668122270743,0.0025204924038884267,0.0073560209424083775,0.0024504431909750197,0.00689932126696833,0.01022413793103452,0.0932857142857143,0.007960367604824816,0.0048756756756756755,0.2799093655589123,0.004678602620087337,0.005545966569767429,0.02138950715421305,0.0046731668009669615
1702366443,1.9549873154980677,7.468704612364793,1.5593660960795355,9.495581048421199,0.8998290532624024,17.237120653189447,12.150248722004543,0.596250975147648,8.316715106454875,7.1281367260788455,0.5443242721258926,1.189954085912326,99557376,53600256,11816960,76054528,42278912,16605184,57614336,38391808,9453568,46809088,3096576,8826880,58,86,0,284,0,56,42,0,548,66,20,0,0,0,0.0033132699753607884,0.004041963578780681,0.04391447368421054,0.003237742830712303,0.0031376146788990823,0.07875261506276149,0.003034188034188034,0.0025550611790878747,0.007379480840543881,0.002468531468531469,0.006901123595505616,0.00993886925795053,0.09157142857142858,0.007487541528239194,0.0048477064220183485,0.24783352668213454,0.004661538461538461,0.005509116409537157,0.0213394495412844,0.0046677544677544685
