time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,PassthroughCluster_load,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,emailservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time,PassthroughCluster_error,frontend_error,frontend-external_error
1685236291,1.6483765914811228,5.452265479633664,1.6174767561653485,8.122032343340386,0.9613803269717811,18.591416080783148,7.840700817211019,0.4114693083673108,8.717411283630982,6.6034867220850195,0.5631603411513885,1.3779217997465536,100118528.0,58822656.0,12038144.0,39129088.0,42557440.0,22425600.0,105668608.0,39247872.0,9854976.0,48848896.0,3141632.0,9261056.0,0.0,62.0,112.0,4.0,370.0,6.0,58.0,56.0,4.0,516.0,76.0,36.0,0.004641860465116279,0.006989877262008832,0.048982558139534886,0.004718570859034197,0.0046,0.22029488859764088,0.0046339622641509435,0.004661102061699715,0.009088652482269503,0.0047382980878768145,1685236291,0.0,0.0,0.0
1685236292,1.6483765914811228,5.452265479633664,1.6174767561653485,8.113426117474468,0.9613803269717811,18.591416080783148,7.840700817211019,0.4114693083673108,8.543608797763985,6.6034867220850195,0.5697319583448678,1.3779217997465536,100118528.0,58822656.0,12038144.0,39129088.0,42557440.0,22425600.0,105668608.0,39247872.0,9854976.0,48848896.0,3141632.0,9261056.0,0.0,72.0,122.0,2.0,336.0,0.0,60.0,60.0,0.0,694.0,100.0,28.0,0.004638059701492537,0.0068497507819248165,0.04884210526315789,0.004709865223564858,0.0046,0.21916859122401844,0.0046339622641509435,0.004654681846692424,0.009056259904912836,0.004733339539514331,1685236292,0.0,0.0,0.0
1685236293,1.6483765914811228,5.452265479633664,1.6174767561653485,8.113426117474468,0.9265765303228908,18.591416080783148,7.840700817211019,0.3494643125072602,8.369806311896987,5.314333896468136,0.5697319583448678,1.1632530660277054,100118528.0,58822656.0,12038144.0,39129088.0,42557440.0,22425600.0,105668608.0,39247872.0,9854976.0,48848896.0,3141632.0,9261056.0,0.0,52.0,86.0,4.0,236.0,4.0,48.0,48.0,4.0,550.0,64.0,26.0,0.004638059701492537,0.006849807150736835,0.04884210526315789,0.0047098655049914555,0.0046,0.21916859122401855,0.0046339622641509435,0.004654681813256061,0.009056259904912834,0.0047333454906148716,1685236293,0.0,0.0,0.0
1685236294,1.6483765914811228,5.452265479633664,1.6174767561653485,8.113426117474468,0.9265765303228908,18.743400920778836,7.930505245551476,0.37542539877883474,10.423470678465954,5.424001253455564,0.5697319583448678,1.1351028168161137,100118528.0,58822656.0,12038144.0,39129088.0,42557440.0,22261760.0,105668608.0,39247872.0,9842688.0,48848896.0,3141632.0,9261056.0,0.0,62.0,88.0,2.0,288.0,4.0,52.0,48.0,2.0,494.0,74.0,26.0,0.004638059701492537,0.006813254630215013,0.04884210526315789,0.004711702274898368,0.0046,0.21916859122401855,0.0046313043478260875,0.0046545929922413585,0.009056259904912838,0.004730416347481547,1685236294,0.0,0.0,0.0
1685236295,1.6483765914811228,5.452265479633664,1.6174767561653485,8.113426117474466,0.9265765303228908,18.743400920778836,7.930505245551476,0.367945426895991,10.423470678465954,5.533668610442992,0.5697319583448678,1.410120817179224,100118528.0,58822656.0,12038144.0,39129088.0,42557440.0,22261760.0,105668608.0,39247872.0,9842688.0,48848896.0,3141632.0,9314304.0,0.0,68.0,132.0,4.0,286.0,4.0,64.0,64.0,4.0,720.0,104.0,36.0,0.004638059701492537,0.0068133126468278285,0.048842105263157895,0.0047117022655012285,0.0046,0.21916859122401844,0.0046313043478260875,0.00465382756909537,0.009056259904912838,0.0047304220838134846,1685236295,0.0,0.0,0.0
1685236296,1.6483765914811228,5.452265479633664,1.6174767561653485,8.113426117474466,0.9265765303228908,18.743400920778836,7.930505245551476,0.3604654550131474,10.355822621596042,5.643335967430421,0.5697319583448678,1.410120817179224,100118528.0,58822656.0,12038144.0,39129088.0,42557440.0,22261760.0,105668608.0,39247872.0,9842688.0,48848896.0,3141632.0,9314304.0,0.0,84.0,136.0,6.0,356.0,2.0,82.0,82.0,6.0,782.0,100.0,46.0,0.004638059701492537,0.006813368645286878,0.04884210526315789,0.004711702256430869,0.0046,0.2191685912240185,0.0046313043478260875,0.004653827553396978,0.009056259904912836,0.00473042762106812,1685236296,0.0,0.0,0.0
1685236297,1.3642770351019886,5.452265479633664,1.6174767561653485,8.113426117474466,0.9284802981618613,18.743400920778836,7.930505245551476,0.44278071026149035,10.355822621596042,5.903280908174669,0.5697319583448678,1.410120817179224,100118528.0,58822656.0,12038144.0,39129088.0,42557440.0,22261760.0,105668608.0,38940672.0,9842688.0,48848896.0,3141632.0,9314304.0,0.0,34.0,78.0,6.0,284.0,6.0,40.0,40.0,6.0,478.0,44.0,34.0,0.004653121452894438,0.007693759727435475,0.04992424242424242,0.004730423399324914,0.0046,0.22282544378698224,0.0046313043478260875,0.004675028769212062,0.009257363253856944,0.0047558962904594455,1685236297,0.0,0.0,0.0
1685236298,1.3922587611480548,5.452265479633664,1.0491921974999485,8.113426117474466,0.9284802981618613,18.743400920778836,7.930505245551476,0.44278071026149035,10.355822621596042,6.756210222444382,0.5723584861658846,1.410120817179224,100118528.0,58822656.0,12038144.0,39129088.0,42557440.0,22261760.0,105668608.0,38940672.0,9842688.0,48848896.0,3141632.0,9314304.0,0.0,0.0,94.0,0.0,124.0,0.0,2.0,2.0,0.0,118.0,36.0,10.0,0.004653121452894439,0.00769517652984935,0.04992424242424242,0.004730426295744298,0.0046,0.22282544378698224,0.004631304347826087,0.0046749894997172884,0.009257363253856944,0.004756075855202968,1685236298,0.0,0.0,0.0
1685236299,1.3736258908155723,5.452265479633664,1.0491921974999485,8.113426117474466,0.9284802981618613,18.743400920778836,7.930505245551476,0.44278071026149035,10.355822621596042,6.756210222444382,0.5723584861658846,1.410120817179224,100122624.0,58822656.0,12038144.0,39129088.0,42557440.0,22261760.0,105668608.0,38940672.0,9842688.0,48848896.0,3141632.0,9314304.0,0.0,60.0,88.0,0.0,222.0,0.0,34.0,38.0,0.0,448.0,72.0,2.0,0.004653121452894439,0.007777972027972023,0.04992424242424242,0.0047311708509220176,0.0046,0.22282544378698219,0.0046315789473684215,0.00467688059802007,0.009257363253856944,0.004756601607347877,1685236299,0.0,0.0,0.0
1685236300,1.6328175315287432,4.6672911241206085,1.282230713382168,8.113426117474466,0.9284802981618613,18.743400920778836,7.930505245551476,0.44278071026149035,10.355822621596042,6.756210222444382,0.5723584861658846,1.410120817179224,100122624.0,58822656.0,12341248.0,39129088.0,42557440.0,22261760.0,105668608.0,38940672.0,9842688.0,48848896.0,3141632.0,9314304.0,0.0,34.0,108.0,0.0,320.0,0.0,20.0,18.0,0.0,450.0,48.0,10.0,0.004653121452894439,0.007777972027972023,0.04992424242424242,0.0047311708509220176,0.0046,0.22282544378698219,0.0046315789473684215,0.00469020604763179,0.009257363253856944,0.004756601607347877,1685236300,0.0,0.0,0.0
