time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,PassthroughCluster_load,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,emailservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time,PassthroughCluster_error,frontend_error,frontend-external_error
1685549822,2.333484038564702,5.896422887769763,1.4664889407201511,7.2633236008069595,1.1642622263949454,18.908182914105932,7.3032311911676135,0.5532468867353061,8.396490868293764,8.156847301213018,0.4934721918759109,1.5462129353654832,102285312.0,54956032.0,12230656.0,38805504.0,42422272.0,26312704.0,108580864.0,36466688.0,10260480.0,49897472.0,3076096.0,9445376.0,0.0,39.278,78.77,0.0,254.001,0.0,31.373,28.169,0.0,509.561,60.607,32.193,0.08818627450980393,0.18224182256284138,0.4475000000000001,0.09629396053046659,0.004766153846153847,4.216457960644006,0.0046,0.2039252000414215,0.24286324786324784,0.04739339416822432,1685549822,0.0,0.0,0.0
1685549823,2.333484038564702,5.896422887769763,1.4664889407201511,7.2633236008069595,1.1642622263949454,18.908182914105932,7.3032311911676135,0.5532468867353061,8.565253246726575,7.996177704626997,0.4897425900383532,1.5462129353654832,102285312.0,54956032.0,12230656.0,38805504.0,42422272.0,26312704.0,108580864.0,36466688.0,10260480.0,49897472.0,3076096.0,9445376.0,0.0,56.738,48.804,0.0,242.887,0.0,31.18,40.0,0.0,397.616,42.599,4.0,0.09323045267489716,0.19366522586861,0.48541666666666644,0.10861955440746038,0.004766153846153847,4.356060606060606,0.004600000000000001,0.21209125625640443,0.24566747572815534,0.04854789713743353,1685549823,0.0,0.0,0.0
1685549824,2.333484038564702,5.896422887769763,1.4664889407201511,7.2633236008069595,1.1642622263949454,18.908182914105932,7.3032311911676135,0.5532468867353061,8.734015625159387,7.835508108040974,0.3632025756065244,1.5462129353654832,102285312.0,54956032.0,12230656.0,38805504.0,42422272.0,26312704.0,108580864.0,36466688.0,10260480.0,49897472.0,3076096.0,9445376.0,0.0,19.565,53.02,3.884,196.086,3.94,23.715,27.613,3.945,291.543,36.007,28.001,0.0932304526748971,0.1936651355022932,0.4854166666666667,0.10861930707893651,0.004766153846153845,4.356060606060606,0.0046,0.21208644176438293,0.24566747572815537,0.048547739321442546,1685549824,0.0,0.0,0.0
1685549825,2.333484038564702,5.896422887769763,1.4664889407201511,7.2633236008069595,1.1642622263949454,18.908182914105932,7.3032311911676135,0.5532468867353061,10.12574270596863,10.055427034662424,0.3706646200307099,1.5462129353654832,102285312.0,54956032.0,12230656.0,38805504.0,42422272.0,26312704.0,108580864.0,36466688.0,10260480.0,49897472.0,3076096.0,9445376.0,0.0,39.033,58.594,9.713,199.712,9.568,38.0,49.896,17.264,299.468,7.946,33.217,0.09323045267489716,0.1936654660646775,0.4854166666666666,0.10862021181024764,0.004766153846153847,4.356060606060606,0.0046,0.21209018501527524,0.2456674757281554,0.04854831661461613,1685549825,0.0,0.0,0.0
1685549826,2.4542041417394778,5.896422887769763,1.4664889407201511,7.2633236008069595,1.1378441121818108,18.908182914105932,7.3032311911676135,0.5532468867353061,10.12574270596863,9.085322747780177,0.37812666445489546,1.5462129353654832,102285312.0,54956032.0,12230656.0,38805504.0,42422272.0,26312704.0,108580864.0,36466688.0,10260480.0,49897472.0,3076096.0,9445376.0,0.0,21.91,73.72,0.0,174.656,0.0,57.816,41.584,0.0,426.767,51.536,8.025,0.09323045267489709,0.1936646913354834,0.485416666666667,0.10861809140551576,0.004766153846153845,4.356060606060606,0.0046,0.2118453318705332,0.2456674757281554,0.048546963621565055,1685549826,0.0,0.0,0.0
1685549827,2.4542041417394778,5.896422887769763,1.4664889407201511,7.2633236008069595,1.1378441121818108,18.908182914105932,7.3032311911676135,0.5532468867353061,10.12574270596863,9.271443998810213,0.385588708879081,1.5462129353654832,102285312.0,54956032.0,12230656.0,38805504.0,42422272.0,26312704.0,108580864.0,36466688.0,10260480.0,49897472.0,3076096.0,9445376.0,0.0,63.182,76.568,7.898,179.589,7.859,46.875,35.785,7.688,359.247,73.725,49.166,0.09323045267489713,0.1933293136880338,0.4854166666666667,0.10790396451603729,0.004747945205479452,4.356060606060606,0.0046,0.21174412969198406,0.24566747572815534,0.04815157596251208,1685549827,0.0,0.0,0.0
1685549828,2.4542041417394778,6.006216437790977,1.4664889407201511,7.2633236008069595,1.1378441121818108,18.908182914105932,7.3032311911676135,0.5532468867353061,10.12574270596863,9.457565249840249,0.4477226654511327,0.89141495920213,102285312.0,54956032.0,12230656.0,38805504.0,42422272.0,26312704.0,108580864.0,36466688.0,10260480.0,49897472.0,3076096.0,9478144.0,0.0,30.376,58.147,0.0,134.275,0.0,27.944,23.622,0.0,276.634,60.202,15.874,0.09307553956834529,0.19648163128263363,0.475,0.11503112211124762,0.004747945205479453,4.379166666666667,0.0046,0.21304556659450288,0.24784823284823285,0.05313175409273096,1685549828,0.0,0.0,0.0
1685549829,2.4542041417394778,6.006216437790977,1.4478722784182287,7.2633236008069595,1.1378441121818108,18.648468978392756,7.3032311911676135,0.39537928393432714,10.12574270596863,9.643686500870285,0.4477226654511327,1.0465175865015468,102285312.0,54956032.0,11939840.0,38805504.0,42422272.0,26312704.0,108580864.0,36466688.0,10260480.0,49897472.0,3076096.0,9478144.0,0.0,59.763,81.95,0.0,263.364,0.0,35.211,39.761,0.0,483.716,35.905,17.94,0.09307553956834537,0.19648436279757422,0.475,0.11503827284952067,0.004747945205479452,4.379166666666666,0.0046,0.21304388694458307,0.24784823284823285,0.05314949170204515,1685549829,0.0,0.0,0.0
1685549830,2.442053784015753,6.006216437790977,1.4478722784182287,4.848358176586995,1.1378441121818108,18.625309867253364,7.3032311911676135,0.46926352004142163,10.12574270596863,11.16727506180216,0.4477226654511327,1.0465175865015468,102281216.0,54956032.0,11939840.0,38805504.0,42422272.0,27398144.0,108580864.0,36360192.0,10260480.0,49897472.0,3076096.0,9478144.0,0.0,59.763,90.558,4.304,234.447,4.304,35.211,39.761,7.792,467.225,42.236,26.549,0.09307553956834533,0.19647016470849718,0.475,0.11500109840256378,0.004747945205479452,4.379166666666666,0.0046,0.2125882211839239,0.2478482328482329,0.05305727943089205,1685549830,0.0,0.0,0.0
1685549831,2.442053784015753,6.006216437790977,1.4478722784182287,4.848358176586995,1.1378441121818108,18.625309867253364,5.9095712994734155,0.4786915307574963,10.12574270596863,11.16727506180216,0.4477226654511327,1.0465175865015468,102281216.0,54956032.0,11939840.0,38805504.0,42422272.0,27398144.0,108580864.0,36360192.0,10260480.0,49897472.0,3076096.0,9478144.0,0.0,40.287,70.628,4.345,240.733,5.676,56.112,43.793,4.411,428.558,58.071,21.512,0.09307553956834534,0.1971594322553445,0.4750000000000001,0.11584869172989762,0.0047714285714285706,4.379166666666667,0.0046,0.21268706895322895,0.24784823284823285,0.05483045421756904,1685549831,0.0,0.0,0.0
