time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,PassthroughCluster_load,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,emailservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time,PassthroughCluster_error,frontend_error,frontend-external_error
1685344982,1.6395953664891574,5.879513777379911,1.2573517201901607,8.788215307598183,0.8196805124911503,19.50026142380459,7.628464548595465,0.4594067563678153,10.477851518803844,6.62152644085586,0.500240547051047,1.444614517088185,93011968.0,57192448.0,11571200.0,41631744.0,42426368.0,17526784.0,58056704.0,39763968.0,9461760.0,46747648.0,3084288.0,9216000.0,0.0,72.0,116.0,2.0,482.0,0.0,66.0,62.0,0.0,572.0,74.0,24.0,0.004718142414860681,0.0046833008430577526,0.046884615384615386,0.004676735311677405,0.004694736842105263,0.21976493633692462,0.004646753246753246,0.004619197549559107,0.00849651567944251,0.004716069116573375,1685344982,0.0,0.0,0.0
1685344983,1.6395953664891576,5.879513777379911,1.1742279684837817,8.788215307598183,0.8196805124911503,19.50026142380459,7.628464548595465,0.4810112104645711,10.477851518803844,6.62152644085586,0.500240547051047,1.444614517088185,93011968.0,57192448.0,11571200.0,41631744.0,42426368.0,17526784.0,58056704.0,39763968.0,9461760.0,46747648.0,3084288.0,9216000.0,0.0,58.0,112.0,2.0,342.0,4.0,46.0,48.0,4.0,618.0,84.0,36.0,0.004718142414860681,0.004683300524152718,0.046884615384615386,0.004676735165482056,0.004694736842105263,0.21969387755102043,0.004646753246753246,0.00461919743520327,0.008496515679442507,0.004716067342323479,1685344983,0.0,0.0,0.0
1685344984,1.6395953664891576,5.879513777379911,1.198210525653078,8.788215307598183,0.8521901033690625,19.49212107946538,7.628464548595465,0.4810112104645711,10.477851518803844,6.62152644085586,0.500240547051047,1.444614517088185,93011968.0,57192448.0,11571200.0,41631744.0,42426368.0,17526784.0,58056704.0,39763968.0,9461760.0,46747648.0,3084288.0,9216000.0,0.0,56.0,110.0,0.0,304.0,0.0,46.0,48.0,0.0,634.0,80.0,16.0,0.004718142414860681,0.004683300216817782,0.046884615384615386,0.0046767350245901056,0.004694736842105263,0.2196938775510204,0.004646753246753247,0.004619197324996193,0.008496515679442512,0.004716065632490945,1685344984,0.0,0.0,0.0
1685344985,1.6395953664891576,5.879513777379911,1.4389534301577638,8.788215307598183,0.8521901033690625,19.49212107946538,7.628464548595465,0.4810112104645711,10.477851518803844,6.62152644085586,0.4194530509849301,1.2310904614973588,93011968.0,57192448.0,11571200.0,41631744.0,42426368.0,17526784.0,58056704.0,39763968.0,9461760.0,46747648.0,3084288.0,9216000.0,0.0,34.0,74.0,4.0,144.0,4.0,34.0,30.0,4.0,454.0,58.0,20.0,0.004718142414860681,0.004684417734089998,0.046884615384615386,0.004676542809932203,0.00469,0.21969387755102043,0.004644444444444445,0.004619173431683766,0.008496515679442512,0.004714835448087941,1685344985,0.0,0.0,0.0
1685344986,1.6395953664891576,5.879513777379911,1.4389534301577638,8.788215307598183,0.8521901033690625,19.49212107946538,7.628464548595465,0.4810112104645711,10.477851518803844,6.62152644085586,0.5101128588184367,1.2556249280264622,93011968.0,57192448.0,11571200.0,41631744.0,42426368.0,17526784.0,58056704.0,39763968.0,9461760.0,46747648.0,3084288.0,9216000.0,0.0,58.0,78.0,0.0,342.0,0.0,38.0,40.0,0.0,440.0,46.0,10.0,0.004718142414860681,0.004684417535702558,0.046884615384615386,0.004676542663799644,0.0046900000000000015,0.21969387755102046,0.004644444444444445,0.004619173327385295,0.00849651567944251,0.004714833794166086,1685344986,0.0,0.0,0.0
1685344987,1.6395953664891576,5.879513777379911,1.4389534301577638,8.788215307598183,0.8827270129870198,19.49212107946538,7.628464548595465,0.4810112104645711,10.375402978546282,6.510083308559486,0.5101128588184367,1.472067991746214,93011968.0,57192448.0,11571200.0,41631744.0,42426368.0,17526784.0,58056704.0,39763968.0,9662464.0,46747648.0,3084288.0,9216000.0,0.0,14.0,0.0,0.0,94.0,0.0,8.0,6.0,0.0,62.0,0.0,0.0,0.004737749857224444,0.004684104834705819,0.04692028985507246,0.004676209795907575,0.00469,0.21969387755102043,0.004644444444444444,0.004615026531650507,0.008479967948717953,0.004711883804083847,1685344987,0.0,0.0,0.0
1685344988,1.6395953664891576,5.879513777379911,1.4389534301577638,8.788215307598183,0.8827270129870198,19.49212107946538,7.753007236726749,0.4810112104645711,10.375402978546282,6.510083308559486,0.5101128588184367,1.472067991746214,93011968.0,57192448.0,11571200.0,41631744.0,42426368.0,17526784.0,58056704.0,39763968.0,9662464.0,46747648.0,3084288.0,9216000.0,0.0,160.0,140.0,10.0,486.0,16.0,118.0,124.0,14.0,1026.0,84.0,70.0,0.004737749857224444,0.004684104665205522,0.04692028985507247,0.00467620967171507,0.00469,0.21996391339214114,0.004644444444444444,0.004615026449565427,0.00847996794871795,0.004711882406803774,1685344988,0.0,0.0,0.0
1685344989,1.6395953664891576,5.879513777379911,1.4389534301577638,8.788215307598183,0.8827270129870198,19.49212107946538,7.753007236726749,0.4810112104645711,10.375402978546282,6.510083308559486,0.5101128588184367,1.472067991746214,93011968.0,57192448.0,11571200.0,41631744.0,42426368.0,17526784.0,58056704.0,39763968.0,9662464.0,46747648.0,3084288.0,9216000.0,0.0,68.0,90.0,2.0,380.0,0.0,52.0,54.0,2.0,570.0,76.0,12.0,0.004737749857224444,0.004684094812779114,0.04692028985507247,0.004676202452059101,0.004690000000000001,0.21996391339214114,0.004644444444444444,0.004615021678143331,0.00847996794871795,0.004711801242236025,1685344989,0.0,0.0,0.0
1685344990,1.6395953664891576,5.879513777379911,1.4389534301577638,8.788215307598183,0.8827270129870198,19.49212107946538,7.753007236726749,0.4810112104645711,10.375402978546282,6.510083308559486,0.5101128588184367,1.472067991746214,93011968.0,57192448.0,11571200.0,41631744.0,42426368.0,17526784.0,58056704.0,39763968.0,9662464.0,46747648.0,3084288.0,9216000.0,0.0,62.0,108.0,2.0,244.0,4.0,50.0,48.0,4.0,678.0,90.0,30.0,0.004737749857224444,0.004683749572357167,0.04692028985507247,0.0046760510353482535,0.004683720930232558,0.21996391339214114,0.004641379310344828,0.004615009237433904,0.00847996794871795,0.00471015911872705,1685344990,0.0,0.0,0.0
1685344991,1.6395953664891576,5.951826455769135,1.3860011193333703,8.788215307598183,0.8827270129870198,19.49212107946538,7.753007236726749,0.4810112104645711,10.375402978546282,6.510083308559486,0.5101128588184367,1.472067991746214,93011968.0,57192448.0,11390976.0,41631744.0,42426368.0,17526784.0,58056704.0,39763968.0,9662464.0,46747648.0,3084288.0,9216000.0,0.0,50.0,98.0,2.0,378.0,4.0,38.0,42.0,4.0,488.0,56.0,26.0,0.004737749857224444,0.004683749572357167,0.04692028985507247,0.0046760510353482535,0.004683720930232558,0.21996391339214114,0.004641379310344828,0.004615009237433904,0.00847996794871795,0.00471015911872705,1685344991,0.0,0.0,0.0
1685344992,1.6395953664891576,5.758006362189959,1.3860011193333703,8.8141842055168,0.8827270129870198,19.49212107946538,7.7022561865363155,0.4810112104645711,10.375402978546282,6.5079895579076705,0.5101128588184367,1.472067991746214,93011968.0,57200640.0,11390976.0,40783872.0,42426368.0,17526784.0,58122240.0,39763968.0,9662464.0,46747648.0,3084288.0,9216000.0,0.0,82.0,80.0,0.0,368.0,0.0,56.0,52.0,2.0,518.0,68.0,12.0,0.004799766355140188,0.004744200626959248,0.046959459459459466,0.004722869482776783,0.004683720930232558,0.21964127546501322,0.004641379310344828,0.00465890632061463,0.008684254606365158,0.004760794044665012,1685344992,0.0,0.0,0.0
1685344993,1.6395953664891576,5.758006362189959,1.3860011193333703,8.8141842055168,0.8827270129870198,19.49212107946538,7.7022561865363155,0.3474214975000045,10.375402978546282,6.5079895579076705,0.5101128588184367,1.472067991746214,93011968.0,57200640.0,11390976.0,40783872.0,42426368.0,17526784.0,58122240.0,39763968.0,9662464.0,46747648.0,3084288.0,9216000.0,0.0,66.0,104.0,8.0,354.0,8.0,54.0,52.0,8.0,608.0,70.0,36.0,0.004799766355140188,0.004744200626959248,0.046959459459459466,0.004722869482776783,0.004683720930232558,0.22607377049180333,0.004641379310344828,0.00465890632061463,0.008684254606365158,0.004760794044665012,1685344993,0.0,0.0,0.0
1685344994,1.6395953664891576,5.758006362189959,1.3860011193333703,8.91255977464544,0.8827270129870198,19.49212107946538,7.7022561865363155,0.3474214975000045,10.375402978546282,6.5079895579076705,0.42730878901073405,1.472067991746214,93011968.0,57200640.0,11390976.0,40783872.0,42426368.0,17526784.0,58122240.0,39763968.0,9662464.0,46747648.0,3084288.0,9216000.0,0.0,66.0,116.0,4.0,400.0,0.0,70.0,66.0,0.0,684.0,90.0,38.0,0.004799766355140188,0.004742996515679443,0.046959459459459466,0.004722947190892801,0.004684705882352941,0.22607377049180333,0.004641860465116279,0.004658925342288814,0.008684254606365158,0.004761194029850746,1685344994,0.0,0.0,0.0
