time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692585108,0.9667655815891508,4.877581550259713,0.6697414392598557,7.225117122188136,0.66810533496664,14.603751316441436,7.676048345870948,0.3724809758030317,6.061735909381784,4.23438455719229,0.3507794447930067,0.8570843102171932,96038912,41066496,11268096,40599552,42356736,16158720,120856576,36048896,9699328,48898048,3051520,9920512,74.0,134.0,6.0,458.0,4.0,74.0,72.0,6.0,670.0,100.0,38.0,0,0,0.0013299284984678,0.0033669339442535,0.041540404040404,0.0004785980148883,0.002990909090909,0.0238579615227179,0.0027108672933406,0.000369877970456,0.0036122331217541,0.0004717827004219,0.0043378958120531,0.0933783783783799,0.2150714285714286,0.0046188224053505,0.0046127272727272,0.2571428571428575,0.1690322900747534,0.0039595260844639,0.0125782918149466,0.004183173076923
1692585109,0.7728319272459042,4.877581550259713,0.7912512573463423,7.225117122188136,0.66810533496664,14.603751316441436,7.58173065056677,0.3724809758030317,5.940250526353834,4.23438455719229,0.3437588712899593,0.8570843102171932,96038912,41066496,11268096,40599552,42356736,16158720,120877056,36048896,9699328,48898048,3051520,9920512,68.0,104.0,4.0,352.0,4.0,52.0,56.0,4.0,618.0,78.0,28.0,0,0,0.0013299284984678,0.0033669339442535,0.041540404040404,0.0004785980148883,0.002990909090909,0.0238579615227179,0.0027110986409415,0.000369877970456,0.0036122331217541,0.0004717827004219,0.0043378958120531,0.0933783783783799,0.2150714285714286,0.0046188224053505,0.0046127272727272,0.2571428571428575,0.1690413943355119,0.0039595260844639,0.0125782918149466,0.004183173076923
1692585110,0.7888457673575054,4.877581550259713,0.6740933211752607,7.225117122188136,0.5103660999419792,14.603751316441436,7.58173065056677,0.3724809758030317,7.108307553273388,4.23438455719229,0.3367382977869121,0.8784100725091862,96038912,41066496,11268096,40599552,42356736,16158720,120877056,36048896,9654272,48898048,3051520,9191424,46.0,70.0,6.0,232.0,4.0,34.0,40.0,4.0,580.0,66.0,36.0,0,0,0.0014681724845995,0.0033669339442535,0.041540404040404,0.0004785980148883,0.002990909090909,0.0238579615227179,0.0026366608149702,0.000369877970456,0.0036122331217541,0.000481638418079,0.0043642710472279,0.0933783783783799,0.2150714285714286,0.0046188224053505,0.0046127272727272,0.2571428571428575,0.164450744511451,0.0039595260844639,0.0125782918149466,0.0042034525277435
1692585111,0.8048596074691068,4.680865202973493,0.6609058002194882,7.225117122188136,0.5211804875915262,14.603751316441436,7.572456254827853,0.2822978036792199,7.108307553273388,4.2313259024014425,0.414746256724314,0.8784100725091862,96038912,41156608,11268096,40599552,42356736,16158720,120877056,36048896,9654272,48898048,3182592,9191424,54.0,82.0,0.0,320.0,0.0,46.0,46.0,0.0,436.0,60.0,20.0,0,0,0.0012030905077262,0.0033495566502463,0.0401515151515151,0.0004623477297895,0.003,0.0236160151324085,0.0026368737754262,0.000364047991174,0.0035944253053554,0.0004534518828451,0.0043130242825607,0.0923529411764707,0.2113559322033898,0.0045284683239775,0.0046292237442922,0.246350267379679,0.1644602337349298,0.0039295176151761,0.0133218390804597,0.0041448634590377
1692585112,0.820873447580708,4.680865202973493,0.6477182792637158,7.225117122188136,0.5319948752410731,14.046011781791732,7.572456254827853,0.3352937796710618,7.108307553273388,4.2313259024014425,0.414746256724314,0.8784100725091862,96038912,41156608,11268096,40599552,42356736,15884288,120877056,36048896,9654272,48898048,3182592,9191424,66.0,130.0,14.0,376.0,14.0,52.0,70.0,14.0,800.0,96.0,50.0,0,0,0.0013438453713123,0.0033328894806924,0.0384090909090909,0.0004544685327478,0.003,0.0231551588858375,0.0024030782324931,0.0003615080857465,0.0035629082646975,0.0004539877300613,0.0043355035605289,0.037333333333334,0.2010869565217391,0.0044921280602636,0.004631067961165,0.2254807692307695,0.124604168356243,0.0039001909739672,0.0111954022988505,0.0041492385786802
1692585113,0.9339903162188258,4.680865202973493,0.6345307583079435,7.225117122188136,0.4442928950001601,14.046011781791732,7.572456254827853,0.3352937796710618,7.108307553273388,4.2313259024014425,0.414746256724314,0.8784100725091862,96038912,41156608,11268096,40599552,42356736,15884288,120877056,36048896,9654272,48898048,3182592,9191424,66.0,132.0,4.0,406.0,4.0,70.0,64.0,4.0,670.0,106.0,36.0,0,0,0.0013438453713123,0.003332954114524,0.0384453781512605,0.0004555433589462,0.003,0.0231551588858375,0.0024525320420222,0.0003618946136809,0.0035629082646975,0.0004591002044989,0.0043355035605289,0.0356666666666673,0.1978260869565217,0.0044931968543253,0.0046296296296296,0.2254807692307695,0.1180960885862016,0.0039027838974564,0.0111954022988505,0.0041603960396039
1692585114,0.9339903162188258,4.4757445004530725,0.9014152496900824,7.225117122188136,0.4442928950001601,14.046011781791732,7.572456254827853,0.3352937796710618,6.863990324136187,4.2843198466858325,0.414746256724314,0.8784100725091862,96038912,41156608,11681792,40599552,42356736,15884288,120877056,36048896,9654272,48021504,3182592,9191424,66.0,104.0,6.0,274.0,6.0,42.0,58.0,8.0,706.0,74.0,34.0,0,0,0.0013438453713123,0.003332954114524,0.0384453781512605,0.0004555433589462,0.003,0.0231551588858375,0.0024526921766108,0.0003618946136809,0.0035629082646975,0.0004591002044989,0.0043355035605289,0.0356666666666673,0.1978260869565217,0.0044931968543253,0.0046296296296296,0.2254807692307695,0.118109204504577,0.0039027838974564,0.0111954022988505,0.0041603960396039
1692585115,0.9339903162188258,4.4757445004530725,0.9014152496900824,7.225117122188136,0.5287181157832604,14.046011781791732,7.572456254827853,0.3352937796710618,6.863990324136187,4.2843198466858325,0.414746256724314,0.8784100725091862,96038912,41156608,11681792,40599552,42356736,15884288,120877056,36048896,9654272,48021504,3182592,9191424,64.0,128.0,10.0,382.0,14.0,60.0,62.0,10.0,844.0,84.0,54.0,0,0,0.0014846625766871,0.003332954114524,0.0384453781512605,0.0004555433589462,0.003,0.0231551588858375,0.0023261559907493,0.0003618946136809,0.0035629082646975,0.0004724043715846,0.0043640081799591,0.0356666666666673,0.1978260869565217,0.0044931968543253,0.0046296296296296,0.2254807692307695,0.1096236820844397,0.0039027838974564,0.0111954022988505,0.0041895522388059
1692585116,0.9339903162188258,4.4757445004530725,0.9014152496900824,7.225117122188136,0.5179037281337135,14.046011781791732,7.572456254827853,0.3202694344950356,6.863990324136187,4.2843198466858325,0.414746256724314,0.8784100725091862,96038912,41156608,11681792,40599552,42356736,15884288,120877056,36552704,9654272,48021504,3182592,9191424,30.0,88.0,2.0,290.0,2.0,56.0,38.0,2.0,388.0,70.0,34.0,0,0,0.0011912658927584,0.003333004537384,0.0376050420168067,0.0004528148148148,0.003,0.02313651248465,0.00232631662128,0.0003626398721169,0.0035636250775915,0.0004434104627766,0.0042966279712548,0.0372500000000005,0.1899999999999999,0.0044802127369425,0.0046288288288288,0.2265198863636363,0.1096375357978029,0.0039260717410323,0.011695652173913,0.0041153745072273
1692585117,0.9339903162188258,4.4757445004530725,0.9014152496900824,7.225117122188136,0.6972130136985887,14.046011781791732,7.572456254827853,0.3202694344950356,6.863990324136187,4.2843198466858325,0.414746256724314,0.8784100725091862,96038912,41156608,11681792,40599552,42356736,15884288,120877056,36552704,9654272,48021504,3182592,9191424,78.0,116.0,0.0,426.0,0.0,68.0,60.0,0.0,622.0,88.0,16.0,0,0,0.0013297600816743,0.0033158885542168,0.0365384615384615,0.0004504423181079,0.003,0.0229696616102683,0.0021825629221104,0.0003599239480863,0.0035277545327754,0.0004484126984126,0.0043198570699336,0.009931718061674,0.1682758620689655,0.0044425696787901,0.0046300469483568,0.2027565982404693,0.0048202681022915,0.0038858727437733,0.0098609467455621,0.0041272727272727
1692585118,0.9339903162188258,4.4757445004530725,0.9014152496900824,7.225117122188136,0.6972130136985887,14.046011781791732,7.572456254827853,0.3202694344950356,6.863990324136187,4.2843198466858325,0.414746256724314,0.8784100725091862,96038912,41156608,11681792,40599552,42356736,15884288,120877056,36552704,9654272,48021504,3182592,9191424,70.0,104.0,2.0,242.0,2.0,54.0,56.0,2.0,686.0,78.0,24.0,0,0,0.0013297600816743,0.0033145267104029,0.0362226277372262,0.0004515255461274,0.003,0.0229696616102683,0.0022487729247925,0.0003602959411424,0.0035277545327754,0.000454117063492,0.0043198570699336,0.0098810572687224,0.1625862068965516,0.0044435085103739,0.0046285714285714,0.2027565982404693,0.0048025093414809,0.0038884557419873,0.0098609467455621,0.0041406134969325
1692585119,0.9339903162188258,4.4757445004530725,0.9014152496900824,7.199139223396105,0.6972130136985887,14.046011781791732,7.572456254827853,0.3202694344950356,6.863990324136187,4.2843198466858325,0.4147462567243141,0.8784100725091862,96038912,41156608,11681792,42057728,42356736,15884288,120877056,36552704,9654272,48021504,3182592,9191424,52.0,80.0,6.0,182.0,6.0,38.0,38.0,6.0,506.0,70.0,24.0,0,0,0.0013297600816743,0.0033145267104029,0.0362226277372262,0.0004515255461274,0.003,0.0229696616102683,0.0022489006060101,0.0003602959411424,0.0035277545327754,0.000454117063492,0.0043198570699336,0.0098810572687224,0.1625862068965516,0.0044435085103739,0.0046285714285714,0.2027565982404693,0.0048025542753341,0.0038884557419873,0.0098609467455621,0.0041406134969325
1692585120,0.9339903162188258,4.4757445004530725,0.9014152496900824,7.159915100447329,0.6972130136985887,14.046011781791732,7.628651474233146,0.3202694344950356,6.863990324136187,4.2843198466858325,0.4147462567243141,0.8784100725091862,96038912,41156608,11681792,42057728,42356736,15884288,120877056,36552704,9654272,48021504,3182592,9191424,54.0,98.0,4.0,350.0,4.0,52.0,50.0,4.0,474.0,64.0,24.0,0,0,0.001485188968335,0.0033145267104029,0.0362226277372262,0.0004515255461274,0.003,0.0229696616102683,0.0021990043897736,0.0003602959411424,0.0035277545327754,0.0004705251875669,0.0043509703779366,0.0098810572687224,0.1625862068965516,0.0044435085103739,0.0046285714285714,0.2027565982404693,0.0047825044123769,0.0038884557419873,0.0098609467455621,0.0041774233128834
1692585121,0.9339903162188258,4.4757445004530725,0.9014152496900824,7.159915100447329,0.6972130136985887,14.046011781791732,7.628651474233146,0.3202694344950356,6.863990324136187,4.2843198466858325,0.4147462567243141,0.8613889888603834,96038912,41156608,11681792,42057728,42356736,15884288,120877056,36552704,9654272,48021504,3182592,9191424,82.0,100.0,4.0,278.0,4.0,42.0,60.0,4.0,644.0,86.0,24.0,0,0,0.001191902384914,0.0033231611893583,0.0351277372262773,0.0004576464746772,0.003,0.0231735911147675,0.0021991256135009,0.0003650489861016,0.0035687789799072,0.0004467336683417,0.0042969495285635,0.0197500000000002,0.1108333333333333,0.0044790449513138,0.0046286995515695,0.2112238805970148,0.0047825473602117,0.0039404414116643,0.0114737991266375,0.0041236129032258
1692585122,0.9339903162188258,4.4757445004530725,0.9014152496900824,7.159915100447329,0.6972130136985887,14.046011781791732,5.957688423264041,0.3202694344950356,6.863990324136187,4.24272870452354,0.4147462567243141,0.8613889888603834,96038912,41156608,11681792,42057728,42356736,15884288,120877056,36552704,9654272,48021504,3182592,9191424,70.0,100.0,6.0,280.0,8.0,44.0,48.0,6.0,666.0,82.0,26.0,0,0,0.0013367346938775,0.0033118989251367,0.0343309859154929,0.0004535685136483,0.003,0.0230676470588235,0.0020421533846,0.000360370523701,0.0035267857142857,0.0004492537313432,0.0043212244897959,0.01,0.0494014084507042,0.0044448475873133,0.0046301886792452,0.1980149253731343,0.0044998280904119,0.0038901810865191,0.0098537549407114,0.0041293820933165
1692585123,0.9339903162188258,5.098381577283597,0.9014152496900824,7.159915100447329,0.6972130136985887,14.046011781791728,6.083567933987264,0.3202694344950356,6.863990324136187,4.24272870452354,0.4234381993785306,0.8613889888603834,96038912,41164800,11681792,42057728,42356736,15884288,120877056,36552704,9654272,48021504,3051520,9191424,58.0,96.0,6.0,266.0,6.0,46.0,48.0,8.0,606.0,68.0,28.0,0,0,0.0013367346938775,0.0033116541353383,0.0341836734693877,0.0004541579758773,0.003,0.0230676470588235,0.0021060906778495,0.0003605464707099,0.0035267857142857,0.0004539800995024,0.0043212244897959,0.0099560185185185,0.0494217687074829,0.0044457677165354,0.0046288288288288,0.1980149253731343,0.0045065283812512,0.0038916834069907,0.0098537549407114,0.0041403940886699
1692585124,0.9339903162188258,5.098381577283597,0.9014152496900824,7.159915100447329,0.6972130136985887,14.046011781791728,6.209447444710486,0.3202694344950356,6.863990324136187,4.24272870452354,0.4225370559311554,0.8613889888603834,96038912,41164800,11681792,42057728,42356736,15884288,120877056,36552704,9654272,48021504,3051520,9191424,58.0,60.0,0.0,166.0,0.0,32.0,36.0,0.0,388.0,50.0,12.0,0,0,0.0013367346938775,0.0033116541353383,0.0341836734693877,0.0004541579758773,0.003,0.0230676470588235,0.0021066666666666,0.0003605464707099,0.0035267857142857,0.0004539800995024,0.0043212244897959,0.0099560185185185,0.0494217687074829,0.0044457677165354,0.0046288288288288,0.1980149253731343,0.0045066666666666,0.0038916834069907,0.0098537549407114,0.0041403940886699
1692585125,0.9339903162188258,5.098381577283597,0.9545710358445568,7.159915100447329,0.6972130136985887,13.68819537351981,6.335326955433709,0.3202694344950356,6.863990324136187,4.24272870452354,0.4225370559311554,0.8613889888603834,96038912,41164800,11681792,42057728,42356736,15884288,120877056,36552704,9654272,48021504,3051520,9191424,38.0,86.0,6.0,370.0,6.0,48.0,48.0,6.0,460.0,66.0,40.0,0,0,0.0014874551971326,0.0033116541353383,0.0341836734693877,0.0004541579758773,0.003,0.0230676470588235,0.0021216216216216,0.0003605464707099,0.0035267857142857,0.0004717391304347,0.0043515616999487,0.0099560185185185,0.0494217687074829,0.0044457677165354,0.0046288288288288,0.1980149253731343,0.0045108108108108,0.0038916834069907,0.0098537549407114,0.0041801980198019
1692585126,0.9339903162188258,5.098381577283597,0.9545710358445568,7.159915100447329,0.6972130136985887,13.68819537351981,6.461206466156932,0.3202694344950356,5.839577901538438,4.24272870452354,0.4225370559311554,0.8613889888603834,96038912,41164800,11681792,42057728,42356736,15884288,120877056,36552704,9654272,48021504,3051520,9191424,94.0,150.0,6.0,428.0,8.0,78.0,78.0,8.0,852.0,106.0,38.0,0,0,0.0011977777777777,0.0033252513305736,0.0338028169014084,0.0004623311655827,0.003,0.0232901878914405,0.0021216216216216,0.0003660433253101,0.0035598503740648,0.0004481327800829,0.0042964444444444,0.0220000000000002,0.0487323943661971,0.0044863367896049,0.0046292237442922,0.2091566265060239,0.0045108108108108,0.0039494307196562,0.0116194690265486,0.0041280423280423
1692585127,0.9586242247764798,5.098381577283597,0.9728053983070322,7.159915100447329,0.6972130136985887,13.68819537351981,7.552770643393355,0.3255517613030195,5.560612134708659,4.24272870452354,0.4225370559311554,0.8613889888603834,96038912,41164800,11403264,42057728,42356736,15884288,120877056,36454400,9654272,48021504,3051520,9191424,72.0,88.0,2.0,364.0,4.0,62.0,50.0,2.0,504.0,58.0,14.0,0,0,0.0013364102564102,0.0033192989140788,0.0335344827586206,0.0004541621079504,0.003,0.0232883064516129,0.0020354609929078,0.0003609268046865,0.0035179977502812,0.000450205338809,0.0043197948717948,0.0122241379310346,0.0482241379310344,0.0044447879312476,0.0046306220095693,0.1973636363636366,0.0044297872340425,0.0038955417893774,0.0098894628099173,0.0041326424870466
1692585128,0.9550028089135192,5.098381577283597,0.9728053983070322,7.159915100447329,0.6898265334371904,14.155004206178967,7.552770643393355,0.3255517613030195,6.986265209078613,4.24272870452354,0.4225370559311554,0.8613889888603834,96038912,41164800,11403264,42057728,42356736,16023552,120877056,36454400,9760768,48021504,3051520,9191424,42.0,110.0,2.0,348.0,0.0,64.0,32.0,0.0,556.0,78.0,18.0,0,0,0.0013364102564102,0.0033184060721062,0.0334967320261437,0.0004551650255288,0.003,0.0232883064516129,0.0021052631578947,0.0003612732541049,0.0035179977502812,0.0004558521560574,0.0043197948717948,0.0110862068965515,0.0481372549019607,0.0044456278440536,0.0046290909090909,0.1973636363636366,0.0044421052631578,0.0038978947368421,0.0098894628099173,0.0041495586380832
1692585129,0.9550028089135192,4.381061157551267,0.9728053983070322,7.159915100447329,0.6898265334371906,14.155004206178967,7.552770643393355,0.3320352937377846,6.986265209078613,3.6225242654247856,0.4225370559311554,0.884903557795673,96038912,41164800,11403264,42057728,42356736,16023552,120877056,36454400,9760768,48021504,3051520,9031680,52.0,96.0,8.0,222.0,6.0,50.0,46.0,8.0,628.0,78.0,36.0,0,0,0.0013364102564102,0.0033184060721062,0.0334967320261437,0.0004551650255288,0.003,0.0232883064516129,0.0021052631578947,0.0003612732541049,0.0035179977502812,0.0004558521560574,0.0043197948717948,0.0110862068965515,0.0481372549019607,0.0044456278440536,0.0046290909090909,0.1973636363636366,0.0044421052631578,0.0038978947368421,0.0098894628099173,0.0041495586380832
