time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,PassthroughCluster_load,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,emailservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time,PassthroughCluster_error,frontend_error,frontend-external_error
1685253670,1.6289308908334996,5.90574610134969,1.7493812356979392,8.473370746993742,0.9486685310309826,18.5339610239945,8.143225612666292,0.33016090444435675,10.081558637870273,6.561344465579626,0.5917425156375585,1.4213000360580292,100634624.0,59101184.0,12087296.0,41791488.0,42659840.0,22208512.0,130666496.0,39903232.0,10264576.0,50298880.0,3145728.0,9388032.0,0.0,82.0,96.0,0.0,288.0,0.0,52.0,68.0,0.0,584.0,72.0,32.0,0.004740487804878049,0.008262731224258054,0.04936111111111111,0.004837290063514005,0.0046,0.23718691588785046,0.004631858407079646,0.004786805972758879,0.009719178082191781,0.0046370282854780115,1685253670,0.0,0.0,0.0
1685253671,1.6289308908334996,5.90574610134969,1.7493812356979392,8.473370746993742,0.9486685310309826,18.5339610239945,8.143225612666292,0.4790405675533804,10.081558637870273,6.561344465579626,0.5917425156375585,1.4213000360580292,100634624.0,59101184.0,12087296.0,41791488.0,42659840.0,22208512.0,130666496.0,40177664.0,10264576.0,50298880.0,3145728.0,9388032.0,0.0,60.0,118.0,6.0,368.0,6.0,62.0,60.0,6.0,632.0,80.0,40.0,0.004740487804878049,0.00826269242263013,0.04936111111111111,0.0048372891703693756,0.0046,0.23718691588785046,0.004631858407079646,0.004786803796803675,0.009719178082191781,0.004637027362723787,1685253671,0.0,0.0,0.0
1685253672,1.6289308908334996,5.90574610134969,1.7493812356979392,7.298938024319446,0.9486685310309826,18.5339610239945,8.143225612666292,0.4790405675533804,10.081558637870273,6.561344465579626,0.5917425156375585,1.4213000360580292,100634624.0,59101184.0,12087296.0,41791488.0,42659840.0,22208512.0,130666496.0,40177664.0,10264576.0,50298880.0,3145728.0,9388032.0,0.0,64.0,82.0,2.0,250.0,2.0,42.0,40.0,2.0,482.0,64.0,16.0,0.004726474278544542,0.00788488876265318,0.049174999999999996,0.004818049565943564,0.0046,0.2371869158878505,0.004631858407079646,0.004767574337311419,0.009619598765432101,0.004639118793450534,1685253672,0.0,0.0,0.0
1685253673,1.6289308908334996,5.90574610134969,1.7493812356979392,7.1577151785362165,0.9486685310309826,18.5339610239945,8.143225612666292,0.4790405675533804,10.081558637870273,5.716607817549945,0.5917425156375585,1.4213000360580292,100634624.0,59101184.0,12087296.0,41791488.0,42659840.0,22208512.0,130666496.0,40177664.0,10264576.0,50298880.0,3145728.0,9388032.0,0.0,60.0,98.0,4.0,330.0,4.0,44.0,48.0,4.0,610.0,78.0,36.0,0.004726474278544542,0.007884856715252955,0.049174999999999996,0.004818048881966448,0.0046,0.2371869158878505,0.004631858407079646,0.004767572547463985,0.009619598765432101,0.004639117946972764,1685253673,0.0,0.0,0.0
1685253674,1.6289308908334996,5.90574610134969,1.7493812356979392,7.016492332752988,0.9486685310309826,18.5339610239945,8.143225612666292,0.4790405675533804,10.081558637870273,5.607252076456951,0.5917425156375585,1.4213000360580292,100634624.0,59101184.0,12087296.0,41791488.0,42659840.0,22208512.0,130666496.0,40177664.0,10264576.0,50298880.0,3145728.0,9388032.0,0.0,70.0,72.0,2.0,304.0,2.0,38.0,58.0,2.0,482.0,60.0,32.0,0.004726474278544542,0.007863264325074603,0.049174999999999996,0.0048176062882103994,0.0046,0.23484442523768373,0.004630508474576272,0.004767426222709584,0.009619598765432098,0.004638646613890572,1685253674,0.0,0.0,0.0
1685253675,1.6289308908334996,5.90574610134969,1.7493812356979392,6.875269486969758,0.9706145841493621,18.5339610239945,8.143225612666292,0.4790405675533804,10.248149769201563,5.497896335363958,0.5917425156375585,1.4213000360580292,100634624.0,59101184.0,12087296.0,41791488.0,42659840.0,22208512.0,130666496.0,40177664.0,10264576.0,50298880.0,3145728.0,9388032.0,0.0,56.0,90.0,4.0,290.0,4.0,50.0,44.0,2.0,494.0,64.0,20.0,0.004726474278544542,0.007863233036783964,0.049174999999999996,0.004817605623564271,0.0046,0.23484442523768367,0.004630508474576271,0.004767424549761766,0.009619598765432098,0.004638645812055497,1685253675,0.0,0.0,0.0
1685253676,1.6289308908334996,5.90574610134969,1.6210727330318062,8.58637961703087,0.9706145841493621,18.8522822532047,8.143225612666292,0.4790405675533804,10.248149769201563,5.388540594270965,0.5917425156375585,1.4213000360580292,100634624.0,59101184.0,12087296.0,39211008.0,42659840.0,22208512.0,130666496.0,40177664.0,10264576.0,50298880.0,3145728.0,9388032.0,0.0,58.0,100.0,0.0,274.0,0.0,56.0,40.0,0.0,592.0,80.0,16.0,0.004726474278544542,0.00786320282188531,0.049174999999999996,0.0048176049817215474,0.0046,0.23484442523768365,0.004630508474576271,0.0047674229342452995,0.0096195987654321,0.004638645037755637,1685253676,0.0,0.0,0.0
1685253677,1.6289308908334996,5.90574610134969,1.9269427843313327,8.58637961703087,0.9706145841493621,18.8522822532047,8.143225612666292,0.4790405675533804,10.248149769201563,5.279184853177971,0.5917425156375585,1.4213000360580292,100634624.0,59101184.0,12087296.0,39211008.0,42659840.0,22208512.0,130666496.0,40177664.0,10264576.0,50298880.0,3145728.0,9388032.0,0.0,64.0,70.0,0.0,268.0,0.0,34.0,48.0,2.0,376.0,56.0,12.0,0.004715530085959886,0.007470212765957443,0.04908018867924529,0.004800706557739016,0.0046,0.2348444252376837,0.004630508474576272,0.004750170831379378,0.009523672883787661,0.004636739380022962,1685253677,0.0,0.0,0.0
1685253678,1.6289308908334996,5.90574610134969,1.9269427843313327,8.58637961703087,0.9706145841493621,18.8522822532047,6.976663303509552,0.4790405675533804,10.248149769201563,5.169829112084976,0.5917425156375585,0.9216249749999862,100634624.0,59101184.0,12087296.0,39211008.0,42659840.0,22208512.0,130666496.0,40177664.0,10264576.0,50298880.0,3145728.0,9388032.0,0.0,60.0,110.0,2.0,378.0,2.0,58.0,46.0,2.0,552.0,76.0,24.0,0.004715530085959886,0.007470212765957443,0.04908018867924529,0.004800706557739016,0.0046,0.22960829493087562,0.004630508474576272,0.004750170831379378,0.009523672883787661,0.004636739380022962,1685253678,0.0,0.0,0.0
1685253679,1.6611293437037853,5.90574610134969,1.9269427843313327,8.58637961703087,0.9706145841493621,18.8522822532047,6.840942876631781,0.4790405675533804,10.248149769201563,6.679370622148275,0.5917425156375585,0.9216249749999862,100421632.0,59101184.0,12087296.0,39211008.0,42659840.0,22208512.0,130666496.0,40177664.0,10264576.0,50302976.0,3145728.0,9388032.0,0.0,74.0,88.0,0.0,316.0,0.0,50.0,52.0,0.0,514.0,62.0,12.0,0.004715530085959886,0.007487234042553186,0.04908018867924529,0.004800154747430088,0.0046,0.22765652173913042,0.0046315789473684215,0.004750261429145998,0.009523672883787661,0.004637079953650058,1685253679,0.0,0.0,0.0
