time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692614134,0.963454042590809,5.418967070186486,0.8979848823621828,6.61788353806132,0.4412967402686038,14.50879174980557,5.938309461680438,0.3502270191009052,5.760590901105889,4.773397571116504,0.30099511022707864,0.9106579139840445,92889088,40853504,11194368,44834816,42094592,17932288,70873088,34603008,9408512,47099904,3059712,8876032,58,104,4,320,4,42,50,2,598,84,34,0,0,0,0.00032726396917148363,0.0018897164136350618,0.02332,0.0013578057331408546,0.002514124293785311,0.027485590778098,0.0018120300751879696,0.00035358102027627307,0.00397687456201822,0.000373197625106022,0.003320200752823088,0.004522772844457176,0.4192307692307689,0.004353062487110746,0.004502824858757062,1.6016566265060237,0.004362406015037594,0.12525106903649263,0.18491961414790994,0.0037931034482758617
1692614135,0.963454042590809,5.418967070186486,0.7611986560837579,6.61788353806132,0.5875267039727009,14.50879174980557,5.938309461680438,0.3502270191009052,5.879546653164464,4.773397571116504,0.3098755718248411,0.9106579139840445,92889088,40853504,11194368,44834816,42094592,17932288,70873088,34603008,9408512,47099904,3059712,8876032,74,98,0,384,0,50,60,0,508,72,16,0,0,0,0.00032726396917148363,0.0018897164136350618,0.02332,0.0013578057331408546,0.002514124293785311,0.027485590778098,0.0017111111111111107,0.0003535966975008117,0.00397687456201822,0.000373197625106022,0.003320200752823088,0.004522772844457176,0.4192307692307689,0.004353062487110746,0.004502824858757062,1.6016566265060237,0.004342222222222222,0.12526670228490971,0.18491961414790994,0.0037931034482758617
1692614136,0.963454042590809,5.418967070186486,0.7762437926817385,6.61788353806132,0.5875267039727009,14.50879174980557,5.938309461680438,0.3502270191009052,5.998502405223039,4.773397571116504,0.3098755718248411,0.7903397667042191,92889088,40853504,11194368,44834816,42094592,17932288,70873088,34603008,9408512,47099904,3059712,8876032,44,54,0,248,0,46,30,4,388,46,18,0,0,0,0.00033094469115865966,0.0018865920183749644,0.02291666666666667,0.0013564131668558457,0.0025,0.02536023054755044,0.0016615384615384615,0.00035357575302037204,0.00397687456201822,0.00037107718405428325,0.0033794228356336256,0.00452156187194947,0.3249999999999992,0.004352512640594364,0.0045,1.4838823529411758,0.004332307692307693,0.12455163936119251,0.18491961414790994,0.0037789473684210523
1692614137,0.8305339617055031,5.418967070186486,0.9027081958788297,6.61788353806132,0.5875267039727009,14.585744945019444,6.001679057652998,0.3502270191009052,6.062512810408456,4.773397571116504,0.3098755718248411,0.8850113841496556,92889088,40853504,11194368,44834816,42094592,17932288,71467008,34603008,9588736,47099904,3059712,8933376,50,92,0,330,0,36,52,0,392,58,14,0,0,0,0.0003266298131910027,0.0018865920183749644,0.02291666666666667,0.0013564131668558457,0.00252046783625731,0.024869266055045868,0.0016615384615384615,0.00035180392704761297,0.003872459705676243,0.00037107718405428325,0.003309386733416774,0.00452156187194947,0.3249999999999992,0.004352512640594364,0.004504093567251463,1.4387058823529406,0.004332307692307693,0.11969350074297117,0.17445214105793438,0.0037789473684210523
1692614138,0.6976747600000267,5.418967070186486,0.9027081958788297,6.61788353806132,0.5875267039727009,14.585744945019444,6.136200089790308,0.3502270191009052,6.180472865772386,4.773397571116504,0.3098755718248411,0.8850113841496556,92889088,40853504,11194368,44834816,42094592,17932288,71467008,34603008,9588736,47099904,3059712,8933376,70,90,4,236,4,52,50,4,606,76,18,0,0,0,0.00032344714279665014,0.0019159032835948753,0.02238094678905351,0.0012047524104849992,0.002520322871010026,0.024246366535227958,0.0016611897693064707,0.00034221369847045857,0.0037257023399429956,0.0003681845162193237,0.003250479314887713,0.004536188954760194,0.2419977760764563,0.004324816878938793,0.004504064574202005,1.2512765060275293,0.004332237953861295,0.004759408846466098,0.15552094988333887,0.0037589004706586114
1692614139,0.6976747600000267,5.418967070186486,0.9027081958788297,6.61788353806132,0.5875267039727009,14.585744945019444,6.136200089790308,0.3502270191009052,7.077603321835841,4.773397571116504,0.3098755718248411,0.8850113841496556,92889088,40853504,11194368,44834816,42094592,17932288,71467008,34603008,9588736,47099904,3059712,8933376,48,68,0,270,0,42,38,0,422,54,18,0,0,0,0.0003263760780791308,0.0019077117873986889,0.022519699957196885,0.0013473531540269979,0.002520322871010026,0.023970051485416966,0.00170379673210694,0.0003357081447494396,0.003699733206814002,0.0003735001165841684,0.003304952997276274,0.0045226963312584995,0.23799685237433887,0.0043477369730471555,0.004504064574202005,1.1988980364922044,0.004340759346421388,0.004593186797961952,0.15170664213292193,0.003795103849134939
1692614140,0.9886388765295131,5.418967070186486,0.9027081958788297,6.61788353806132,0.5875267039727009,14.585744945019444,6.136200089790308,0.3502270191009052,7.077603321835841,4.773397571116504,0.3098755718248411,0.8850113841496556,92889088,40853504,11194368,44834816,42094592,17932288,71467008,34603008,9588736,47099904,3059712,8933376,58,92,0,322,0,42,50,0,460,64,16,0,0,0,0.00032637051039697553,0.0019081142210913202,0.022519685039370078,0.001346507631658748,0.00252046783625731,0.023970333477695973,0.001666666666666667,0.00033570635284231826,0.0036996845425867515,0.00037350936967632027,0.00330485678704857,0.004522759400621996,0.23799999999999977,0.004347579096330738,0.004504093567251463,1.1989270386266093,0.004333333333333333,0.004592959639304807,0.1517075038284841,0.0037951640759930913
1692614141,0.9886388765295131,5.418967070186486,0.9027081958788297,6.61788353806132,0.5875267039727009,14.585744945019444,6.136200089790308,0.3502270191009052,7.077603321835841,4.773397571116504,0.3098755718248411,0.8850113841496556,92889088,40853504,11194368,44834816,42094592,17932288,71467008,34603008,9588736,47099904,3059712,8933376,40,56,2,264,2,52,36,2,406,48,20,0,0,2,0.0003296486379786814,0.0019068780073591847,0.022209302325581395,0.0013463404771532552,0.002514792899408284,0.023395409268081424,0.0016451612903225809,0.0003357271785825218,0.0036996845425867515,0.0003726575809199318,0.0033591022443890273,0.004522671950183979,0.1999999999999999,0.0043475535786494145,0.004502958579881657,0.8105769230769252,0.004329032258064516,0.004584465675087317,0.1517075038284841,0.003789565217391304
1692614142,0.9886388765295129,5.418967070186486,0.9027081958788297,4.463487499999984,0.5875267039727009,14.585744945019444,6.136200089790308,0.3299249104933787,7.077603321835841,4.773397571116504,0.3098755718248411,0.8850113841496556,92889088,40853504,11194368,44834816,42094592,17932288,71467008,34603008,9588736,47099904,3059712,8933376,76,90,0,346,0,60,50,2,510,64,10,0,0,0,0.000326323695080736,0.0019068780073591847,0.022209302325581395,0.0013463404771532552,0.0025238095238095237,0.023258485099337752,0.0016451612903225809,0.0003341934338727764,0.003610094637223975,0.0003726575809199318,0.0033039603960396038,0.004522671950183979,0.1999999999999999,0.0043475535786494145,0.004504761904761905,0.7014423076923112,0.004329032258064516,0.004489230154317681,0.1285616438356165,0.003789565217391304
1692614143,0.9886388765295129,5.354061783733184,0.9027081958788297,4.463487499999984,0.5875267039727009,14.585744945019444,6.136200089790308,0.3299249104933787,7.077603321835841,4.773397571116504,0.3098755718248411,0.7386334205531864,92889088,40853504,11194368,44834816,42094592,17932288,71467008,34603008,9588736,47099904,3059712,8933376,46,78,0,326,0,48,44,0,490,64,26,0,0,0,0.0003234729158663081,0.0019292141571685662,0.021918604651162788,0.0012132818367127996,0.0025238095238095237,0.022749379139072847,0.0016451612903225809,0.0003260392148722654,0.0034984984984984986,0.00036830742659758203,0.003253684210526315,0.0045355728854229145,0.1525000000000001,0.00432573758180453,0.004504761904761905,0.24501712328767178,0.004329032258064516,0.003896444141105277,0.023764705882353097,0.0037597806215722116
1692614144,0.9886388765295129,5.688664876313223,0.9027081958788297,6.877869666530893,0.5875267039727009,14.585744945019444,6.136200089790308,0.3299249104933787,7.077603321835841,4.773397571116504,0.3098755718248411,0.856185281396474,92889088,40853504,11194368,41025536,42094592,17932288,71467008,34603008,9588736,47099904,3059712,8933376,56,90,4,302,4,54,46,8,452,60,22,0,0,0,0.0003237084870848709,0.0018992161254199327,0.02181818181818182,0.0013475930521091811,0.0025238095238095237,0.02251369863013699,0.001709677419354839,0.0003207661743484661,0.003486766398158803,0.0003728777589134125,0.0032574307304785908,0.004520492721164614,0.14800000000000013,0.004347334987593052,0.004504761904761905,0.23289383561643892,0.0043419354838709675,0.0037588622777320543,0.021000000000000126,0.003791003460207612
1692614145,0.9886388765295129,5.688664876313223,0.9027081958788297,6.877869666530893,0.5700317373116347,14.700786012520656,6.136200089790308,0.3299249104933787,7.077603321835841,4.773397571116504,0.3098755718248411,0.856185281396474,92889088,40853504,11194368,41025536,42094592,17932288,71467008,34603008,9588736,47099904,3059712,8933376,66,108,4,348,4,52,56,4,570,74,22,0,0,0,0.0003237084870848709,0.0018992161254199327,0.02181818181818182,0.0013475930521091811,0.0025238095238095237,0.02251369863013699,0.001666666666666667,0.0003207731106759758,0.003486766398158803,0.0003728777589134125,0.0032574307304785908,0.004520492721164614,0.14800000000000013,0.004347334987593052,0.004504761904761905,0.23289383561643892,0.004333333333333333,0.003759047531616492,0.021000000000000126,0.003791003460207612
