time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,PassthroughCluster_load,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,emailservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time,PassthroughCluster_error,frontend_error,frontend-external_error
1685240638,2.7509056379671155,5.2305074830346205,1.4187032266267874,20.407987366640267,0.8800368100494633,15.096460923613467,17.772402972091513,1.4876118562079612,11.428649398914994,13.374115351467669,0.24322068822086937,0.9172732707977881,100810752.0,58982400.0,11808768.0,38977536.0,42565632.0,24506368.0,120762368.0,35721216.0,9986048.0,49438720.0,3018752.0,9195520.0,0.0,0.0,74.0,8.0,286.0,4.0,16.0,6.0,4.0,306.0,36.0,12.0,0.07778523489932886,0.23065311118419318,0.9218749999999999,0.2106061835937383,0.0046,4.259493670886075,0.046,0.21038053627209363,0.23064013840830452,0.047189377007190045,1685240638,0.0,0.0,0.0
1685240639,2.7509056379671155,5.2305074830346205,1.4187032266267874,18.883612291006237,0.8800368100494633,14.798987851757598,17.772402972091513,1.4876118562079612,11.428649398914994,13.374115351467669,0.23850148435927335,0.9172732707977881,100810752.0,58982400.0,11808768.0,38481920.0,42565632.0,24506368.0,120762368.0,35721216.0,9986048.0,49438720.0,3018752.0,9195520.0,0.0,34.0,60.0,0.0,166.0,0.0,42.0,30.0,0.0,150.0,54.0,4.0,0.07778523489932893,0.2300320588156084,0.921875,0.21037033937185742,0.0046,4.259493670886075,0.04704545454545456,0.21029066885162545,0.23064013840830452,0.046881458241765886,1685240639,0.0,0.0,0.0
1685240640,2.7509056379671155,5.2305074830346205,1.4187032266267874,18.883612291006237,0.7522367171421166,14.501514779901731,17.772402972091513,1.6100852747592105,11.428649398914994,13.374115351467669,0.23378228049767721,0.9172732707977881,100810752.0,58982400.0,11808768.0,38481920.0,42565632.0,24506368.0,120762368.0,36143104.0,9986048.0,49438720.0,3018752.0,9195520.0,0.0,56.0,62.0,2.0,146.0,0.0,24.0,26.0,0.0,266.0,20.0,12.0,0.07778523489932884,0.23003180679047144,0.9218749999999998,0.21037007650532313,0.0046,4.2594936708860756,0.04704545454545455,0.20976810603534335,0.23064013840830452,0.04688103767590336,1685240640,0.0,0.0,0.0
1685240641,2.7509056379671155,5.2305074830346205,1.3306335234268998,18.883612291006237,0.7672349569415805,14.204041708045862,17.772402972091513,1.6100852747592105,11.687443791510312,13.374115351467669,0.2815624713489833,0.9172732707977881,100810752.0,58982400.0,12095488.0,38481920.0,42565632.0,24506368.0,120762368.0,36143104.0,9986048.0,49438720.0,3022848.0,9195520.0,0.0,20.0,68.0,2.0,172.0,0.0,22.0,20.0,0.0,292.0,62.0,12.0,0.0774260355029586,0.2240173206048254,0.9000000000000001,0.20637272892012584,0.0046,4.259493670886076,0.04704545454545455,0.20809009717732388,0.22920127795527154,0.047460091491733226,1685240641,0.0,0.0,0.0
1685240642,2.7509056379671155,5.2305074830346205,1.3306335234268998,18.883612291006237,0.7822331967410445,18.11658647927322,17.772402972091513,1.6100852747592105,11.687443791510312,13.374115351467669,0.2815624713489833,0.9172732707977881,100810752.0,58982400.0,12095488.0,38481920.0,42565632.0,24612864.0,120762368.0,36143104.0,9986048.0,49438720.0,3022848.0,9195520.0,0.0,34.0,40.0,2.0,146.0,4.0,18.0,34.0,4.0,460.0,52.0,28.0,0.0774260355029586,0.2240171303585693,0.9,0.20637248781183082,0.0046,4.208978328173375,0.04704545454545455,0.20808973872847997,0.22920127795527154,0.047459737829267865,1685240642,0.0,0.0,0.0
1685240643,2.7509056379671155,5.2305074830346205,1.3306335234268998,18.883612291006237,0.8998943879678395,18.11658647927322,17.772402972091513,1.6100852747592105,11.687443791510312,13.374115351467669,0.2815624713489833,0.9172732707977881,100810752.0,58982400.0,12095488.0,38481920.0,42565632.0,24612864.0,120762368.0,36143104.0,9986048.0,49438720.0,3022848.0,9195520.0,0.0,16.0,80.0,2.0,220.0,2.0,30.0,26.0,0.0,418.0,26.0,22.0,0.0774260355029586,0.22401694669513142,0.8999999999999998,0.20637225504509665,0.0046,4.208978328173376,0.04704545454545455,0.20808939287089653,0.22920127795527157,0.047459396401958995,1685240643,0.0,0.0,0.0
1685240644,2.7509056379671155,5.2305074830346205,1.3306335234268998,18.883612291006237,0.8998943879678395,18.11658647927322,17.772402972091513,1.6100852747592105,11.687443791510312,13.410888806404575,0.2815624713489833,0.9632530084146074,100810752.0,58982400.0,12095488.0,38481920.0,42565632.0,24612864.0,120762368.0,36143104.0,9986048.0,49438720.0,3022848.0,9478144.0,0.0,34.0,112.0,6.0,354.0,10.0,32.0,40.0,8.0,266.0,82.0,22.0,0.07742603550295865,0.22348272854863455,0.8999999999999998,0.20622808898026654,0.0046,4.208978328173377,0.045909090909090886,0.20801127084764415,0.22920127795527157,0.047260372516217015,1685240644,0.0,0.0,0.0
1685240645,2.7509056379671155,5.2305074830346205,1.3306335234268998,18.883612291006237,0.8998943879678395,18.11658647927322,17.772402972091513,1.6100852747592105,11.687443791510312,13.410888806404575,0.2815624713489833,0.9632530084146074,100810752.0,58982400.0,12095488.0,38481920.0,42565632.0,24612864.0,120762368.0,36143104.0,9986048.0,49438720.0,3022848.0,9478144.0,0.0,48.0,68.0,6.0,112.0,0.0,8.0,6.0,0.0,540.0,24.0,8.0,0.0774260355029586,0.22346905537459294,0.8999999999999999,0.20621416526138284,0.0046,4.208978328173376,0.04590909090909092,0.20753434065934062,0.2292012779552716,0.04724,1685240645,0.0,0.0,0.0
1685240646,2.7509056379671155,5.2305074830346205,1.3306335234268998,18.967576503056748,0.8998943879678395,18.11658647927322,17.772402972091513,1.6100852747592105,11.687443791510312,13.410888806404575,0.2815624713489833,0.9632530084146074,100810752.0,58982400.0,12095488.0,38481920.0,42565632.0,24612864.0,120762368.0,36143104.0,9986048.0,49438720.0,3022848.0,9478144.0,0.0,48.0,62.0,4.0,226.0,2.0,62.0,50.0,4.0,318.0,44.0,18.0,0.08005128205128202,0.21686495176848877,0.8687500000000001,0.20932334710743805,0.0046,4.208978328173376,0.04590909090909092,0.20775813835198373,0.23169054441260747,0.04792279411764706,1685240646,0.0,0.0,0.0
1685240647,2.7509056379671155,5.2305074830346205,1.3306335234268998,18.967576503056748,0.8998943879678395,18.11658647927322,17.772402972091513,1.6100852747592105,11.687443791510312,13.410888806404575,0.28246356469579126,0.9632530084146074,100810752.0,58982400.0,12095488.0,38481920.0,42565632.0,24612864.0,120762368.0,36143104.0,9986048.0,49438720.0,3022848.0,9478144.0,0.0,68.0,86.0,0.0,220.0,0.0,48.0,58.0,0.0,390.0,52.0,2.0,0.08005128205128202,0.21686495176848877,0.8687500000000001,0.20932334710743805,0.0046,4.283735795454546,0.04590909090909092,0.20775813835198373,0.23169054441260747,0.04792279411764706,1685240647,0.0,0.0,0.0
1685240648,2.7509056379671155,5.314206387052262,1.3306335234268998,18.967576503056748,0.8998943879678395,18.11658647927322,18.748339806016293,1.6100852747592105,11.687443791510313,13.410888806404579,0.28246356469579126,0.9632530084146074,100810752.0,58982400.0,12095488.0,38481920.0,42565632.0,24612864.0,120762368.0,36143104.0,9986048.0,49438720.0,3022848.0,9478144.0,0.0,54.0,78.0,4.0,236.0,4.0,32.0,48.0,4.0,468.0,60.0,44.0,0.08005128205128202,0.2174919614147911,0.8687500000000001,0.2095092975206612,0.0046,4.283735795454546,0.04699999999999998,0.2078268056968464,0.23169054441260747,0.04814338235294119,1685240648,0.0,0.0,0.0
