time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1702357548,1.9886313264321207,7.1650347414637245,1.4041064654988942,11.677603984823985,0.8792989820136117,17.278739701072375,10.839888622413705,0.4920553492264541,8.43485986444407,7.026143118938098,0.5569524094838655,1.2357457255977644,96387072,53600256,11386880,75661312,42254336,17289216,60403712,37150720,9101312,46104576,3018752,8663040,34.199,66,0,177.073,0,26,36,0,350,52,18,0,,0.003201975151322077,0.004098008792345487,0.045,0.00346593946398902,0.0030740740740740746,0.08401434809731752,0.003184466019417476,0.002411635162415122,0.007385527391659852,0.0024334415584415584,0.005466666666666665,0.012632653061224502,0.14846153846153845,0.015829974811083208,0.004733333333333334,0.3340174129353228,0.004932038834951456,0.004897522481189209,0.021099112426035505,0.004697077922077923
1702357549,1.9886313264321207,7.1650347414637245,1.4041064654988942,11.677603984823985,0.8792989820136117,17.278739701072375,10.839888622413705,0.5639513083889893,8.43485986444407,7.026143118938098,0.5569524094838655,0.8198575000000121,96387072,53600256,11386880,75661312,42254336,17289216,60403712,37150720,9101312,46104576,3018752,8663040,60,100,8,372,10,70,46,8,612,74,42.975,0,,0.003201975151322077,0.004098008792345487,0.045,0.00346593946398902,0.0030740740740740746,0.0830654761904762,0.003184466019417476,0.0024116670030420906,0.0073853142973805365,0.0024334415584415584,0.005466666666666665,0.012632653061224502,0.14846153846153845,0.015829974811083208,0.004733333333333334,0.31975308641975314,0.004932038834951456,0.0048975213632130804,0.021098696769756148,0.004697077922077923
1702357550,1.9886313264321207,7.1650347414637245,1.4041064654988942,11.559068019008306,0.8792989820136117,17.278739701072375,10.833289073305759,0.5639513083889893,8.261304082876336,7.026143118938098,0.5569524094838655,0.983707644021883,96387072,53600256,11386880,75911168,42254336,17289216,60403712,37150720,9101312,46104576,3018752,8663040,14,174,0,256,0,4,38,0,328,84,18,0,,0.0031912058627581613,0.004020805899394258,0.04392857142857143,0.0033836969339622646,0.0030740740740740746,0.08117772367620205,0.0031734693877551023,0.002359323671497585,0.007289889078498293,0.0023969028429111305,0.005299050632911395,0.01142307692307697,0.09777777777777777,0.009897640117994105,0.004733333333333334,0.3007746478873231,0.004912244897959184,0.0048751884057971024,0.02085798319327732,0.004693279715261804
1702357551,1.9886313264321207,7.1650347414637245,1.4041064654988942,11.559068019008306,0.8792989820136117,17.278739701072375,10.833289073305759,0.5639513083889893,8.261304082876336,7.026143118938098,0.5453174853616655,0.9641340991620251,96387072,53600256,11386880,75911168,42254336,17289216,60403712,37150720,9101312,46104576,3022848,8663040,54,112,8,456,8,64,68,8,711.746,71.746,56.609,0,,0.003219844357976654,0.004058399794185748,0.04343971631205673,0.0033419681514640052,0.003067632850241546,0.0811046511627907,0.003154639175257732,0.0024045427102551385,0.007351519605765782,0.0024142930132026496,0.005803072625698323,0.013721153846153846,0.0912280701754386,0.0091081319976429,0.004721739130434783,0.3156836461126003,0.004878350515463918,0.004900831861655243,0.021484508524247305,0.00469051080952819
1702357552,1.9886313264321207,7.1650347414637245,1.4041064654988942,11.559068019008306,0.8792989820136117,17.278739701072375,10.833289073305759,0.5639513083889893,8.261304082876336,7.026143118938098,0.5453174853616655,0.9445605543021672,96387072,53600256,11386880,75911168,42254336,17289216,60403712,37150720,9101312,46104576,3022848,8663040,56,108,4,302,6,60,66,6,720,82,53.809,0,,0.0032292619203135205,0.004052685950413224,0.043534482758620686,0.003336849507735584,0.00306930693069307,0.0811046511627907,0.0031818181818181815,0.0024451393939393944,0.007328663793103448,0.002457388935437539,0.0059193989071038245,0.0167241379310345,0.09177966101694915,0.009046804932735436,0.004724752475247526,0.3156836461126003,0.004927272727272727,0.004921435151515151,0.02155508474576272,0.004711979734878538
1702357553,2.0916879888880158,7.1650347414637245,1.4041064654988942,11.076311305119024,0.8792989820136117,17.01184545711846,10.82506401596878,0.5639513083889893,8.261304082876336,7.026143118938098,0.5453174853616655,0.9249870094423092,96604160,53600256,11386880,75911168,42254336,17289216,60272640,37150720,9101312,46104576,3022848,8663040,65.849,118,8,368.57,6,52,58,6,590.169,82.169,38.632,0,,0.003229266385285574,0.004052685950413224,0.043534482758620686,0.0033368727377246616,0.0030660377358490564,0.0800330528846154,0.0031818181818181815,0.002429300426795324,0.0073416006669445606,0.00241440976497898,0.005919458829752746,0.0167241379310345,0.09177966101694915,0.009046909274127976,0.004718867924528302,0.32010086455331455,0.004927272727272727,0.004915179068472815,0.02202198697068406,0.004697789193601833
1702357554,2.0916879888880158,4.875735261476374,1.4041064654988942,11.076311305119024,0.8792989820136117,17.01184545711846,10.82506401596878,0.4901097172125122,8.188020535013507,7.026143118938098,0.42715490949610896,1.1696362534734737,96604160,53600256,11386880,75911168,42254336,17289216,60272640,37150720,9248768,46104576,3022848,8667136,62,80,0,252,1.988,50,24,0,567.827,69.827,20.632,0,,0.0032292619203135205,0.004052685950413224,0.043534482758620686,0.003336849507735584,0.0030660389720911386,0.08168789808917198,0.0031818181818181815,0.002429300426795324,0.0073416006669445606,0.002414593698175787,0.0059193989071038245,0.0167241379310345,0.09177966101694915,0.009046804932735436,0.004718870149764049,0.3467884130982369,0.004927272727272727,0.004915179068472815,0.02202198697068406,0.004697844112769486
1702357555,2.0916879888880158,4.979559909701801,1.017435778214699,11.076311305119024,0.8792989820136117,17.01184545711846,10.82506401596878,0.48071052873936226,8.188020535013507,7.026143118938098,0.4358180206525857,1.1696362534734737,96604160,53600256,10993664,75911168,42254336,17289216,60272640,37150720,9248768,46104576,3022848,8667136,64,96,8,290,8,68,42,8,576,74,33.195,0,,0.0032245661789724396,0.004021002137947167,0.04321428571428572,0.003298386513276897,0.0030660377358490564,0.08133738601823709,0.00317989417989418,0.002390117416829746,0.007297178130511463,0.002385426655068681,0.005872126436781615,0.018272593288466234,0.08894736842105265,0.008549460431654672,0.004718867924528302,0.3617048346055976,0.004923809523809524,0.004917945205479453,0.022261780104712043,0.004695974828052119
1702357556,2.0916879888880158,4.216889999999865,1.038983936072554,11.076311305119024,0.8784581356770821,17.103661483928093,10.82506401596878,0.47131134026621246,8.188020535013507,7.026143118938098,0.4444811318090621,1.1696362534734737,96604160,53600256,10993664,75911168,42254336,17547264,60272640,37150720,9248768,46104576,3022848,8667136,47.857,90,0,278,2,44,50,0,544.053,70.053,33.341,0,,0.003227716330513989,0.004048136645962734,0.042431972789115646,0.0032960346070656094,0.003029411764705883,0.08199361578641905,0.003155440414507772,0.0024427207081295136,0.007332089552238806,0.002415332771693345,0.005888283378746596,0.01691911764705884,0.0848181818181818,0.008201062639821037,0.004652941176470589,0.35731850117096003,0.004879792746113989,0.004945175867691593,0.021945990180032744,0.004717607413647853
1702357557,2.0916879888880158,4.216889999999865,1.060532093930409,11.076311305119024,0.8784581356770821,17.103661483928093,10.82506401596878,0.5053105590062084,8.188020535013507,7.026143118938098,0.5197866693885941,1.1696362534734737,96604160,53600256,10993664,75911168,42254336,17547264,60272640,37994496,9248768,46104576,3022848,8667136,54.104,84,6,210,6,36,40,6,521.827,73.827,26,0,,0.00322672329304149,0.0040427394438722975,0.042167721518987344,0.0032778655312135155,0.003019417475728155,0.08199361578641905,0.0031782178217821784,0.0025044787682176927,0.007376205083260297,0.002479522184300341,0.005901907356948231,0.016891304347826087,0.08401785714285716,0.008047907488986787,0.00463495145631068,0.35731850117096003,0.004920792079207921,0.004973156442163367,0.022374371859296475,0.004736177474402729
