time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692575890,0.9251262592103565,4.760840181780243,0.8146761826163406,7.240118685639868,0.7161400229548127,12.202111209569932,7.206236502224277,0.31908814956294795,7.288029472112043,3.568347542206381,0.33538032764810594,0.9034907758915719,95285248,41078784,11579392,40529920,42487808,17264640,99188736,38985728,9646080,47996928,3047424,9187328,30,84,10,240,10,42,32,10,530,52,38,0,0,0.0013313481321061177,0.004250963126031921,0.04314903846153846,0.0011655232494827393,0.002983402489626556,0.042489035087719285,0.001980891719745223,0.0003773794920721458,0.0036286407766990296,0.0004841437632135306,0.004304385489983757,0.442305615550756,0.9082089552238806,0.004475639769138624,0.004596680497925311,0.5293823038397327,0.00441656050955414,0.003937800111669459,0.009029411764705881,0.0042054732041049035
1692575891,0.9251262592103565,4.760840181780243,1.007060983926245,7.240118685639868,0.7161400229548127,14.264515370189057,6.352517667270489,0.3126434215792887,7.288029472112043,3.4990516156214553,0.3284640334447134,0.9034907758915719,95285248,41078784,11587584,40529920,42487808,16924672,99188736,38985728,9646080,47996928,3047424,9187328,14,6,0,164,0,4,10,0,212,10,0,0,0,0.0013313481321061177,0.004247877293892084,0.04299065420560748,0.0011723277265328269,0.002984126984126984,0.0392955043859649,0.00202994011976048,0.00037764072509199946,0.0036286407766990296,0.0011206703910614521,0.004304385489983757,0.442521598272138,0.9042857142857145,0.004476852957135106,0.004596825396825397,0.49797071129707104,0.0044251497005988035,0.003939214411737394,0.009029411764705881,0.004259888268156424
1692575892,0.8173548320514699,4.760840181780243,1.007060983926245,7.240118685639868,0.7161400229548127,14.264515370189057,6.232413725566753,0.38632045697211265,5.646942732420075,3.429755689036529,0.3215477392413209,0.9034907758915719,95285248,41078784,11587584,40529920,42487808,16924672,99188736,38809600,9646080,47996928,3047424,9187328,64,112,10,378,12,56,54,10,640,72,40,0,0,0.001201866977829638,0.004122980005477951,0.040887850467289724,0.001244717901091247,0.002984126984126984,0.03657700421940929,0.00202994011976048,0.0003758977608787495,0.003615967182076365,0.0004919712070874862,0.004281446907817969,0.4227551020408165,0.8884615384615385,0.004506756442999769,0.004596825396825397,0.49073359073359074,0.0044251497005988035,0.0039328266588716755,0.009074746008708274,0.004223611111111111
1692575893,0.8019360610646308,4.760840181780243,1.007060983926245,7.240118685639868,0.7161400229548127,14.264515370189057,6.112309783863013,0.38632045697211265,5.763661525171739,3.3604597624516024,0.40417929287389814,0.9034907758915719,95285248,41078784,11587584,40529920,42487808,16924672,99188736,38809600,9646080,47996928,3051520,9187328,52,102,4,364,4,56,52,4,658,84,46,0,0,0.0014809575625680089,0.003995215311004784,0.04070796460176991,0.001277200128631151,0.002984126984126984,0.03684682377049181,0.002129411764705882,0.0003878173656894376,0.003656049004594181,0.0010306345733041575,0.004365832426550599,0.43067423230974633,0.8818181818181815,0.0045353414085110965,0.004596825396825397,0.4923493408662903,0.004444705882352942,0.004025281199785756,0.009383768913342505,0.004241137855579868
1692575894,0.7865172900777915,4.688642765489427,1.007060983926245,7.240118685639868,0.6247471468836879,13.90022147643139,7.326896389057361,0.38632045697211265,5.861237787238468,3.2911638358666764,0.40417929287389814,0.8848346440523295,95285248,41078784,11587584,40529920,42487808,16924672,99188736,38809600,9474048,47996928,3051520,9154560,52,78,2,226,0,46,40,2,446,60,18,0,0,0.0013484848484848486,0.003995215311004784,0.04070796460176991,0.001277200128631151,0.002984126984126984,0.03684682377049181,0.002129411764705882,0.0003857483518024969,0.0036892984157775623,0.0010306345733041575,0.00433896103896104,0.43067423230974633,0.8818181818181815,0.0045353414085110965,0.004596825396825397,0.4923493408662903,0.004444705882352942,0.0040160544217687074,0.00948344827586207,0.004241137855579868
1692575895,0.8185655181590215,4.688642765489427,1.007060983926245,7.240118685639868,0.6375137634212816,13.90022147643139,7.326896389057361,0.38632045697211265,6.949466297153572,4.189064615358079,0.40417929287389814,0.8848346440523295,95285248,41078784,11587584,40529920,42487808,16924672,99188736,38809600,9474048,47996928,3051520,9154560,62,72,4,230,6,28,40,4,544,52,18,0,0,0.0013484848484848486,0.0039790984638630065,0.038827433628318586,0.0012673277999353245,0.0029825327510917027,0.03684682377049181,0.0020451612903225804,0.00038750175340159914,0.0036668711656441724,0.0004956043956043956,0.00433896103896104,0.4286959553695956,0.8513157894736838,0.004534590923790018,0.00459650655021834,0.4923493408662903,0.004429677419354839,0.004023892617449665,0.009377852348993295,0.004228959276018099
1692575896,0.80221099843609,4.688642765489427,1.007060983926245,7.240118685639868,0.6502803799588754,13.90022147643139,7.326896389057361,0.38632045697211265,6.949466297153572,4.189064615358079,0.40417929287389814,0.8848346440523295,95285248,41078784,11587584,40529920,42487808,16924672,99188736,38809600,9474048,47996928,3051520,9154560,78,120,12,372,12,68,70,12,872,102,54,0,0,0.0013484848484848486,0.003973703981968445,0.038135593220338986,0.0012738696165825378,0.0029833333333333335,0.03417607802874743,0.002108433734939759,0.0003877822976574555,0.0036668711656441724,0.001171301446051168,0.00433896103896104,0.4279288702928873,0.8368421052631577,0.004535216410697027,0.0045966666666666664,0.4855233219567689,0.0044409638554216875,0.004025127243503885,0.009377852348993295,0.004269855394883203
1692575897,0.7858564787131586,4.688642765489427,1.007060983926245,7.240118685639868,0.6630469964964693,13.90022147643139,7.326896389057361,0.38632045697211265,6.949466297153572,4.300038287883549,0.40417929287389814,0.8848346440523295,95285248,41078784,11587584,40529920,42487808,16924672,99188736,38809600,9474048,47996928,3051520,9154560,50,76,0,214,0,44,36,0,460,60,18,0,0,0.0012368573079145004,0.003873528675181568,0.037076271186440676,0.0011433562221419107,0.0029833333333333335,0.031078847969782816,0.002108433734939759,0.0003818958541577419,0.0036611517658288258,0.0004861878453038674,0.004321317157712306,0.4029166666666671,0.7964285714285714,0.004536682327430431,0.0045966666666666664,0.467220650636492,0.0044409638554216875,0.004000743069448415,0.00942796005706134,0.004214201183431953
1692575898,0.7695019589902269,4.688642765489427,1.007060983926245,6.804153558643433,0.7659969922556252,13.90022147643139,7.326896389057361,0.38632045697211265,6.949466297153572,4.300038287883549,0.4030553694676522,0.8848346440523295,95285248,41078784,11587584,40529920,42487808,16924672,99188736,38809600,9474048,47996928,3051520,9154560,78,72,0,304,0,40,48,0,380,54,8,0,0,0.0015002660989888237,0.0036845637583892616,0.037109375,0.0011525945470536496,0.0029833333333333335,0.0303587147887324,0.002103030303030303,0.00038277729734650224,0.0036567616737416615,0.0004994493392070485,0.004368174560936668,0.374031007751938,0.7785714285714282,0.004512313104661389,0.0045966666666666664,0.4578854314002833,0.0044399999999999995,0.0039981949458483745,0.00933400537634408,0.004234821428571428
1692575899,0.9592460508012897,4.688642765489427,1.007060983926245,6.804153558643433,0.7659969922556252,13.90022147643139,7.326896389057361,0.38632045697211265,6.949466297153572,4.300038287883549,0.4030553694676522,0.8848346440523295,95285248,41078784,11587584,40529920,42487808,16924672,99188736,38809600,9474048,47996928,3051520,9154560,58,98,12,330,12,50,60,12,582,64,48,0,0,0.0013365180467091293,0.0036845637583892616,0.037109375,0.0011525945470536496,0.0029833333333333335,0.0303587147887324,0.002103030303030303,0.00038099085157707887,0.0036810536337670585,0.0004994493392070485,0.004335244161358811,0.374031007751938,0.7785714285714282,0.004512313104661389,0.0045966666666666664,0.4578854314002833,0.0044399999999999995,0.003989271329183447,0.009425850340136054,0.004234821428571428
