time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692665951,1.0352395227127271,5.029632231326611,0.7562881360029946,6.906041871849568,0.5824747290528277,12.018369038097985,6.185006866475035,0.38651490734652577,6.7521812728208594,4.80638703700038,0.3142131350002763,0.8889001067506024,97087488,45256704,14475264,43257856,42164224,22114304,131235840,37924864,11927552,47669248,3088384,9543680,60,94,0,356,0,70,50,4,582,78,32,0,0,0,0,0.00035901960784313723,0.002125992588671255,0.02373684210526316,0.0016680248007085914,0.0026598639455782313,0.02529342723004695,0.0024330708661417324,0.0003334840728943378,0.0036357932476844936,0.00040052480916030536,0.003721897810218978,0.0046513499205929065,0.04798507462686568,0.004467103631532329,0.004531972789115647,0.18143286573146303,0.0044866141732283465,0.003538580554224172,0.009920221169036344,0.003944992050874404
1692665952,1.0352395227127271,5.029632231326611,0.7562881360029946,6.906041871849568,0.5824747290528277,12.25893448441074,6.185006866475035,0.3273813474800686,6.7521812728208594,4.855082030290611,0.3142131350002763,0.7533866805944064,97087488,45256704,14475264,43257856,42164224,22114304,131235840,37924864,11927552,47669248,3088384,9543680,50.145,82,4,282,4,40,46,2,531.569,68,30,0,0,0,0,0.00035901960784313723,0.0021227417640807644,0.023916666666666666,0.001618473172488297,0.0026428571428571425,0.02466997098646035,0.0023599999999999997,0.00033326476235257245,0.0036357932476844936,0.0003971851145038168,0.003721897810218978,0.0046515409139213605,0.047840909090909094,0.004459380626575442,0.004528571428571429,0.17351973684210506,0.004472,0.0035353226408056737,0.009920221169036344,0.0039300813008130075
1692665953,1.0352395227127271,5.029632231326611,0.7562881360029946,6.906041871849568,0.5824747290528277,12.4994999307235,6.185006866475035,0.32093943235762645,5.773977766980029,4.855082030290611,0.3142131350002763,0.8785964347253811,97087488,45256704,14475264,43257856,42164224,22114304,131235840,37924864,11927552,47669248,3088384,9543680,42,84,0,262,0,62,40,2,538,70,30,0,0,0,0,0.00035880365659777424,0.002127676447264076,0.023973684210526314,0.0016244173538902836,0.0026375838926174493,0.02447506861848124,0.0024074074074074076,0.0003317550809062361,0.0036437284954644977,0.00040195610687022905,0.003718148148148149,0.0046522336769759445,0.047640845070422544,0.004459985657941916,0.004527516778523489,0.1652960526315789,0.004481481481481482,0.003510244623100032,0.009954248366013073,0.0039511811023622044
1692665954,1.0096630218291558,5.029632231326611,0.7562881360029946,6.906041871849568,0.5824747290528277,14.433926778765432,6.185006866475035,0.3144975172351844,5.661441412433014,4.872146354096884,0.3142131350002763,0.8785964347253811,97087488,45256704,14475264,43257856,42164224,22114304,131235840,37924864,11927552,47669248,3088384,9543680,90,146,0,392,0,66,72,0,804,104,26,0,0,0,0,0.00035880365659777424,0.002127676447264076,0.023973684210526314,0.0016244173538902836,0.0026375838926174493,0.02447506861848124,0.0024074074074074076,0.0003336370048195604,0.0036123778501628667,0.00040195610687022905,0.003718148148148149,0.0046522336769759445,0.047640845070422544,0.004459985657941916,0.004527516778523489,0.1652960526315789,0.004481481481481482,0.003536249073387697,0.009820325203252041,0.0039511811023622044
1692665955,1.0096630218291558,5.029632231326611,0.7562881360029946,6.789262018038028,0.5824747290528277,14.433926778765432,6.272412113893952,0.22828943999999574,7.00060017713669,4.872146354096884,0.3142131350002763,0.8785964347253811,97087488,45256704,14475264,43257856,42164224,22114304,131235840,37924864,12132352,47669248,3088384,9543680,52,80,0,306,0,56,40,0,446,58,22,0,0,0,0,0.00035028305701577026,0.0021163604549431325,0.024166666666666663,0.0015140484696340637,0.0026375838926174493,0.024198687910028115,0.0024074074074074076,0.0003272181255946717,0.003579541984732825,0.0003934034416826004,0.0036400817995910027,0.004671507728200641,0.0475,0.004441537124649996,0.004527516778523489,0.16283980582524243,0.004481481481481482,0.00340401606425703,0.00973561151079137,0.003912374581939799
1692665956,1.0096630218291558,4.634933907424678,0.7562881360029946,6.789262018038028,0.5776600347968557,14.433926778765432,6.272412113893952,0.3074431389130954,7.00060017713669,4.872146354096884,0.3142131350002763,0.8785964347253811,97087488,45256704,14475264,43257856,42164224,22114304,131235840,37908480,12132352,47669248,3088384,9543680,68,108,6,380,8,50,58,4,576,74,30,0,0,0,0,0.0003526593664450528,0.0020853625903130856,0.024347826086956525,0.001616118006835762,0.0026375838926174493,0.023928100263852243,0.0023846153846153848,0.0003258328906427867,0.0035573202425642505,0.00039737084870848703,0.003661389961389962,0.004649130318437249,0.047432432432432434,0.004453031120705163,0.004527516778523489,0.15297330097087364,0.004476923076923077,0.0033767496416004187,0.009580701754385955,0.003930612244897959
1692665957,1.0096630218291558,4.634933907424678,0.7562881360029946,6.789262018038028,0.5888820333134471,14.433926778765432,6.272412113893952,0.31369295708760286,7.00060017713669,4.872146354096884,0.3142131350002763,0.8785964347253811,97087488,45256704,14475264,43257856,42164224,22114304,131235840,37908480,12132352,47669248,3088384,9543680,38,102,8,160,8,20,46,4,544,76,34,0,0,0,0,0.0003526593664450528,0.0020829085055004025,0.024573863636363633,0.0015435103244837763,0.002625,0.023502673796791447,0.0023538461538461534,0.0003257055742911598,0.0035573202425642505,0.0003950645756457564,0.003661389961389962,0.004649262141132277,0.0472635135135135,0.004442625368731565,0.004525,0.1322689075630258,0.00447076923076923,0.003373980237384345,0.009580701754385955,0.00391993620414673
1692665958,1.0096630218291558,4.634933907424678,0.7639284234234074,6.789262018038028,0.5888820333134471,14.433926778765432,6.272412113893952,0.31994277526211035,7.00060017713669,4.872146354096884,0.3142131350002763,0.8785964347253811,97087488,45256704,14589952,43257856,42164224,22114304,131235840,37908480,12132352,47669248,3088384,9543680,52,70,0,274,0,48,34,0,322,44,10,0,0,0,0,0.00035017354415734674,0.002085851832040653,0.02442934782608696,0.0015466421343146273,0.002608108108108108,0.023326315789473688,0.002382352941176471,0.000324248690900812,0.0035249110320284696,0.0003978321033210332,0.003637268292682927,0.004649104038512973,0.047433333333333334,0.00444327506899724,0.004521621621621621,0.1214525139664804,0.004476470588235294,0.003341112438603478,0.009300561797752809,0.003932707355242566
1692665959,1.021588873915975,4.858988872539493,0.7639284234234074,6.893044111639371,0.5888820333134471,14.433926778765432,6.272412113893952,0.37498909047044715,7.00060017713669,4.872146354096884,0.2612558778640203,0.8802677049752508,97087488,45256704,14589952,44380160,42164224,22114304,131235840,37908480,12132352,47669248,3088384,9003008,56,82,4,412,4,74,44,4,492,60,34,0,0,0,0,0.00035017354415734674,0.002085851832040653,0.02442934782608696,0.0015466421343146273,0.002608108108108108,0.023326315789473688,0.002382352941176471,0.0003260415876147833,0.0035012658227848103,0.0003978321033210332,0.003637268292682927,0.004649104038512973,0.047433333333333334,0.00444327506899724,0.004521621621621621,0.1214525139664804,0.004476470588235294,0.0033719243719243707,0.009156424581005585,0.003932707355242566
1692665960,1.021588873915975,4.858988872539493,0.7639284234234074,6.893044111639371,0.5888820333134471,14.433926778765432,6.272412113893952,0.3749890904704471,7.00060017713669,4.872146354096884,0.31331123391562715,0.8802677049752508,97087488,45256704,14589952,44380160,42164224,22114304,131235840,37908480,12132352,47669248,3088384,9003008,10,58,2,224.164,2,9.881,30,3.949,306,36,22,0,0,0,0,0.00033984375,0.002067020962503691,0.024166666666666666,0.0014285862613926193,0.002608108108108108,0.022828823580923994,0.0023824412401736426,0.00031462098680698546,0.0034328485885372108,0.0003857276119402985,0.0035142857142857154,0.004666607617360497,0.046875,0.004418584794022932,0.004521621621621621,0.09616546255081479,0.004476488248034729,0.003111380880121399,0.008440993788819871,0.0038731034482758614
