time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,PassthroughCluster_load,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,emailservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time,PassthroughCluster_error,frontend_error,frontend-external_error
1685525249,3.049313808732001,5.695450016140937,1.1983987591221494,5.146335242494894,0.9301560150376111,15.622864378292837,5.7108458556446,0.4794235536490288,9.855436385400667,13.035136770234354,0.1960916000000168,0.8857069256539719,99962880.0,54042624.0,11882496.0,39055360.0,42405888.0,25382912.0,90697728.0,37048320.0,9629696.0,47996928.0,3051520.0,9662464.0,0.0,60.76,75.133,8.383,180.793,9.704,61.876,81.678,10.001,238.478,29.83,24.4,0.09459923664122138,0.1940699509852296,0.45,0.1608656233595856,0.004663157894736842,4.62022397891963,0.0046,0.22286019388140266,0.2470818181818182,0.07190979958779345,1685525249,0.0,0.0,0.0
1685525250,3.049313808732001,5.695450016140937,1.1983987591221494,5.146335242494894,0.9301560150376111,15.934727047702355,5.7108458556446,0.4794235536490288,9.855436385400667,13.035136770234354,0.3792839043634247,0.8691291908609539,99962880.0,54042624.0,11882496.0,39055360.0,42405888.0,25382912.0,90697728.0,37048320.0,9629696.0,47996928.0,3051520.0,9662464.0,0.0,14.113,42.922,4.108,112.474,1.98,35.156,2.128,3.968,182.667,22.894,7.993,0.09459923664122136,0.19406978816432466,0.45,0.16086529727149987,0.004663157894736842,4.620223978919631,0.0046,0.22249518213705993,0.2470818181818182,0.07190900121364176,1685525250,0.0,0.0,0.0
1685525251,3.049313808732001,5.695450016140937,0.8241848709999628,5.146335242494894,0.9301560150376111,18.711760164570958,5.7108458556446,0.4794235536490288,9.855436385400667,13.035136770234354,0.3792839043634247,0.8525514560679357,99962880.0,54042624.0,11882496.0,39055360.0,42405888.0,25382912.0,90697728.0,37048320.0,9629696.0,47996928.0,3051520.0,9662464.0,0.0,12.049,76.679,0.0,218.338,0.0,34.694,37.849,0.0,384.298,40.017,21.718,0.09429276315789474,0.1925931578200056,0.45,0.15780843951099632,0.00465625,4.620223978919631,0.0046,0.22254083373798644,0.2446394230769231,0.07256285680667829,1685525251,0.0,0.0,0.0
1685525252,3.049313808732001,5.695450016140937,0.841575305684409,5.146335242494894,0.9301560150376111,18.711760164570958,5.670766376303437,0.4794235536490289,9.855436385400667,12.344996322264738,0.3792839043634247,0.8359737212749176,99962880.0,54042624.0,11882496.0,39055360.0,42405888.0,25382912.0,90697728.0,37048320.0,9629696.0,47996928.0,3051520.0,9662464.0,0.0,44.217,56.193,0.0,219.467,0.0,31.558,42.254,0.0,411.771,94.004,13.944,0.09429276315789474,0.19259285440935603,0.4500000000000001,0.15780788423553413,0.00465625,4.613797169811321,0.0046,0.22254241923851822,0.24463942307692307,0.07256159738985497,1685525252,0.0,0.0,0.0
1685525253,3.049313808732001,5.695450016140937,0.8589657403688553,5.146335242494894,0.9301560150376111,18.711760164570958,5.670766376303437,0.4794235536490289,9.855436385400667,12.344996322264738,0.3792839043634247,0.9886912294712318,99962880.0,54042624.0,11882496.0,39055360.0,42405888.0,25382912.0,90697728.0,37048320.0,9629696.0,47996928.0,3051520.0,9498624.0,0.0,5.848,29.262,0.0,132.088,0.0,20.576,8.909,0.0,150.358,4.215,0.0,0.09429276315789475,0.19259367686841922,0.45000000000000007,0.15780938941043732,0.00465625,4.61379716981132,0.0046,0.22254117764004042,0.24463942307692313,0.07256501126769395,1685525253,0.0,0.0,0.0
1685525254,3.049313808732001,5.695450016140937,0.8763561750533018,5.146335242494894,0.9301560150376111,18.711760164570958,5.670766376303437,0.45862755542138933,9.855436385400667,12.344996322264738,0.3792839043634247,0.9886912294712318,99962880.0,54042624.0,11882496.0,39055360.0,42405888.0,25382912.0,90697728.0,37490688.0,9629696.0,47996928.0,3051520.0,9498624.0,0.0,27.371,103.773,0.0,294.616,0.0,35.644,45.01,0.0,245.046,25.282,9.766,0.09429276315789469,0.19259197522485957,0.45000000000000007,0.15780627518738577,0.00465625,4.613797169811321,0.0046,0.22254022954256714,0.24463942307692307,0.07255794791775518,1685525254,0.0,0.0,0.0
1685525255,3.049313808732001,5.695450016140937,0.8937466097377479,5.146335242494894,0.9301560150376111,18.711760164570958,5.670766376303437,0.45862755542138933,9.523974167591366,12.344996322264738,0.3792839043634247,0.9218753051227166,99962880.0,54042624.0,11882496.0,39055360.0,42405888.0,25382912.0,90697728.0,37490688.0,9629696.0,47996928.0,3051520.0,9498624.0,0.0,46.4,56.534,0.0,283.342,0.0,10.0,38.229,0.0,359.921,46.097,6.0,0.09429276315789471,0.1925933745315715,0.4500000000000001,0.15780883611286634,0.00465625,4.6137971698113205,0.0046,0.22228250392069834,0.24463942307692313,0.07256375633691337,1685525255,0.0,0.0,0.0
1685525256,3.049313808732001,5.695450016140937,0.7871606355567767,5.146335242494894,0.9460041456207253,18.711760164570958,5.670766376303439,0.45862755542138933,9.523974167591366,12.344996322264738,0.3792839043634247,0.9218753051227166,99962880.0,54042624.0,11882496.0,39055360.0,42405888.0,25382912.0,90697728.0,37490688.0,9629696.0,47996928.0,3051520.0,9498624.0,0.0,83.53,39.459,0.0,258.93,0.0,15.968,25.391,0.0,474.884,62.37,14.479,0.09464723926380367,0.19604762655572833,0.4500000000000001,0.15662669558037165,0.0046545454545454555,4.613797169811321,0.004600000000000001,0.22390692726168704,0.2460332369942197,0.07107251280251758,1685525256,0.0,0.0,0.0
1685525257,3.049313808732001,5.695450016140937,1.0380312465881285,3.9801340271218475,0.780456969808004,18.711760164570958,4.463385212619577,0.45862755542138933,9.523974167591366,12.344996322264738,0.3792839043634247,0.9218753051227166,99962880.0,54042624.0,12156928.0,39055360.0,42405888.0,25382912.0,90697728.0,37490688.0,9629696.0,47996928.0,3051520.0,9498624.0,0.0,50.285,81.969,3.733,121.78,3.84,40.404,49.43,3.86,221.657,15.621,7.623,0.09464723926380365,0.19604854938454758,0.45000000000000007,0.15662846187411958,0.004654545454545455,4.623829344432883,0.0046,0.2239066091107602,0.24603323699421964,0.07107668266262661,1685525257,0.0,0.0,0.0
1685525258,3.049313808732001,5.695450016140937,1.0380312465881285,3.978184477457489,0.7960649125952171,18.711760164570958,4.553767938432751,0.45862755542138933,9.523974167591366,12.344996322264738,0.3792839043634247,0.9218753051227166,99962880.0,54042624.0,12156928.0,39100416.0,42405888.0,25382912.0,90697728.0,37490688.0,9629696.0,47996928.0,3051520.0,9498624.0,0.0,29.236,97.64,0.0,187.374,0.0,65.385,38.314,0.0,399.86,86.218,4.012,0.09612540192926045,0.20131963939040798,0.45862068965517244,0.16507554755274376,0.004654545454545455,4.623829344432883,0.0046,0.2269245335434394,0.24946348733233983,0.07364125180770903,1685525258,0.0,0.0,0.0
