time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692668282,1.0628318732934283,4.878164733939783,0.749233131304913,7.154749338005492,0.5577458718583116,14.655795420887898,6.9675611112206255,0.28597342152548466,7.019501052570158,5.38463191221037,0.32457300065315453,0.85165453605486,97230848,44195840,14131200,45477888,42164224,20070400,132112384,43343872,12079104,47964160,3215360,9048064,60,130,4,294,4,42,62,4,764,90,38,0,0,0,0,0.0003755191029900332,0.002282928132514026,0.021029411764705883,0.0018215329499387195,0.0024598540145985403,0.025101146325016862,0.0014285714285714288,0.0003374874507683991,0.0038864933417882054,0.0003811475409836065,0.003924245038826575,0.004793427731765963,0.04592391304347826,0.0045993212029791656,0.004491970802919708,0.1894763092269327,0.004285714285714287,0.003659135419154527,0.014983333333333298,0.0038421746293245468
1692668283,1.0628318732934283,4.878164733939783,0.749233131304913,7.154749338005492,0.5577458718583116,14.655795420887898,6.9675611112206255,0.28597342152548466,7.019501052570158,5.38463191221037,0.32457300065315453,0.85165453605486,97230848,44195840,14131200,45477888,42164224,20070400,132112384,43343872,12079104,47964160,3215360,9048064,54,76,4,220,4,38,38,4,458,60,20,0,0,0,0,0.0003755191029900332,0.0022168925964546403,0.021097560975609757,0.0017210060549604092,0.0025277777777777777,0.024358486341244955,0.0015471698113207549,0.00033573055834427366,0.0038482464765650605,0.0003845987920621225,0.003924245038826575,0.004772888425443171,0.045816326530612246,0.004583269678621331,0.004505555555555556,0.15149315068493135,0.004309433962264152,0.003629885616938425,0.011129518072289133,0.003861637239165329
1692668284,1.0628318732934283,3.9111025454949147,0.749233131304913,7.225121915336849,0.5577458718583116,14.655795420887898,6.9675611112206255,0.28363382740517207,7.019501052570158,5.38463191221037,0.32457300065315453,0.8289425174635604,97230848,44195840,14131200,44138496,42164224,20070400,132112384,43388928,12079104,47964160,3215360,9048064,62,126,6,308,6,48,58,4,757.161,92,48,0,0,0,0,0.0003755191029900332,0.0022168925964546403,0.021097560975609757,0.0017210060549604092,0.0025277777777777777,0.024358486341244955,0.0015471698113207549,0.00033740057147270056,0.003814953271028038,0.0003845987920621225,0.003924245038826575,0.004772888425443171,0.045816326530612246,0.004583269678621331,0.004505555555555556,0.15149315068493135,0.004309433962264152,0.003649886783458464,0.009972125435540075,0.003861637239165329
1692668285,1.0628318732934283,3.9952910346298025,0.749233131304913,7.225121915336849,0.5577458718583116,14.655795420887898,6.9675611112206255,0.28363382740517207,7.019501052570158,5.38463191221037,0.32457300065315453,0.8289425174635604,97230848,44195840,14131200,44138496,42164224,20070400,132112384,43388928,12079104,47964160,3215360,9048064,60,130,10,268,10,50,58,6,708,96,44,0,0,0,0,0.00036869406021155414,0.0022168925964546403,0.021097560975609757,0.0017210060549604092,0.0025277777777777777,0.024358486341244955,0.0015471698113207549,0.00033740057147270056,0.003814953271028038,0.0003845987920621225,0.0038809310653536264,0.004772888425443171,0.045816326530612246,0.004583269678621331,0.004505555555555556,0.15149315068493135,0.004309433962264152,0.003649886783458464,0.009972125435540075,0.003861637239165329
1692668286,1.0628318732934283,4.079479523764691,0.749233131304913,7.225121915336849,0.5577458718583116,14.655795420887898,6.9675611112206255,0.28363382740517207,7.019501052570158,5.38463191221037,0.32457300065315453,0.8289425174635604,97230848,44195840,14131200,44138496,42164224,20070400,132112384,43388928,12079104,47964160,3215360,9048064,70,102,2,306,2,62,58,8,606,78,36,0,0,0,0,0.00036869406021155414,0.0022168925964546403,0.021097560975609757,0.0017210060549604092,0.0025277777777777777,0.024358486341244955,0.0015471698113207549,0.00033728535558075483,0.003814953271028038,0.0003937209302325581,0.0038809310653536264,0.004772888425443171,0.045816326530612246,0.004583269678621331,0.004505555555555556,0.15149315068493135,0.004309433962264152,0.003651478696741853,0.009972125435540075,0.003908914100486223
1692668287,1.0628318732934283,4.163668012899578,0.7086882471527369,7.225121915336849,0.5577458718583116,14.655795420887898,6.9675611112206255,0.28363382740517207,7.019501052570158,5.38463191221037,0.32457300065315453,0.8289425174635604,97230848,44195840,14131200,44138496,42164224,20070400,132112384,43388928,12079104,47964160,3215360,9048064,78,120,0,328,0,64,62,2,720,90,18,0,0,0,0,0.0003562797147385103,0.0022120383036935707,0.020903361344537814,0.0017401161701330334,0.002488721804511278,0.023543627031650985,0.0012978723404255326,0.0003208737503251942,0.0037026863869604586,0.00037759965337954936,0.003740826128722384,0.004723447332421341,0.04452127659574468,0.004492224095934047,0.004497744360902256,0.09776214833759594,0.0042595744680851075,0.003283643326039384,0.009341212121212123,0.0038258943781942075
1692668288,1.0628318732934283,4.247856502034466,0.7086882471527369,7.225121915336849,0.5577458718583116,14.655795420887898,6.9675611112206255,0.28363382740517207,7.092556911360401,5.38463191221037,0.32457300065315453,0.8289425174635604,97230848,44195840,14131200,44138496,42164224,20070400,132112384,43388928,12079104,47964160,3215360,9048064,62,110,0,340,0,48,54,2,605.799,84,28,0,0,0,0,0.0003562797147385103,0.002127166089042922,0.020984251968503936,0.0015986268324364443,0.002496598639455782,0.023094993844891262,0.0014905660377358494,0.00031944289590069496,0.003654714064914992,0.0003827989601386482,0.003740826128722384,0.004700133297787257,0.04480392156862746,0.004463425496381518,0.004499319727891157,0.0919044502617801,0.0042981132075471705,0.0032446607341490522,0.009041078305519899,0.003856301145662848
1692668289,1.0628318732934283,4.332044991169354,0.7086882471527369,7.225121915336849,0.5577458718583116,14.655795420887898,6.9675611112206255,0.28363382740517207,7.092556911360401,5.38463191221037,0.32457300065315453,0.8289425174635604,97230848,44195840,14131200,44138496,42164224,20070400,132112384,43388928,12079104,47964160,3215360,9048064,46,58,0,204,0,34,30,4,434,52,22,0,0,0,0,0.0003562797147385103,0.002127166089042922,0.020984251968503936,0.0015986268324364443,0.002496598639455782,0.023094993844891262,0.0014905660377358494,0.00032137547850001857,0.00362201514269074,0.0003827989601386482,0.003740826128722384,0.004700133297787257,0.04480392156862746,0.004463425496381518,0.004499319727891157,0.0919044502617801,0.0042981132075471705,0.0032830652790917674,0.008925031766200766,0.003856301145662848
1692668290,1.0704033433350417,4.416233480304242,0.7086882471527369,7.225121915336849,0.5577458718583116,14.655795420887898,6.9675611112206255,0.28363382740517207,7.092556911360401,5.38463191221037,0.32457300065315453,0.8289425174635604,97230848,44195840,14131200,44138496,42164224,20070400,132112384,43388928,12079104,47964160,3215360,9048064,80,144,6,408,6,72,74,8,766,98,44,0,0,0,0,0.000350253312548714,0.002127166089042922,0.020984251968503936,0.0015986268324364443,0.002496598639455782,0.023094993844891262,0.0014905660377358494,0.00032137547850001857,0.00362201514269074,0.0003827989601386482,0.0036860581745235725,0.004700133297787257,0.04480392156862746,0.004463425496381518,0.004499319727891157,0.0919044502617801,0.0042981132075471705,0.0032830652790917674,0.008925031766200766,0.003856301145662848
1692668291,1.0612698647764673,5.051309348093268,0.6120212016626394,7.225121915336849,0.5577458718583116,14.74429636476747,6.803645779019414,0.28363382740517207,7.092556911360401,5.38463191221037,0.32457300065315453,0.8289425174635604,97230848,44195840,14131200,44138496,42164224,19603456,132112384,43388928,12079104,47964160,3215360,9048064,60,76,0,232,0,36,40,0,500,68,4,0,0,0,0,0.000350253312548714,0.002127166089042922,0.020984251968503936,0.0015986268324364443,0.002496598639455782,0.023094993844891262,0.0014905660377358494,0.00032271988916948626,0.00362201514269074,0.00038929889298892987,0.0036860581745235725,0.004700133297787257,0.04480392156862746,0.004463425496381518,0.004499319727891157,0.0919044502617801,0.0042981132075471705,0.0033127981407331283,0.008925031766200766,0.003891694352159468
