time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,PassthroughCluster_load,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,emailservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time,PassthroughCluster_error,frontend_error,frontend-external_error
1685244984,1.6614384987209438,5.805084889231536,1.6492671138340262,8.350425091044283,1.0055692939715255,19.033927104226127,7.7788016352798905,0.4301099523374285,7.108840129999407,6.570417583643142,0.5763494515176804,1.4452223282125713,99663872.0,58912768.0,12152832.0,38678528.0,42565632.0,22482944.0,122773504.0,35737600.0,9760768.0,49483776.0,3006464.0,9244672.0,0.0,64.0,100.0,2.0,376.0,4.0,56.0,56.0,4.0,516.0,70.0,26.0,0.004651254237288136,0.0056723569824589535,0.049074074074074076,0.004740789949878277,0.0046,0.22384705882352945,0.00467422680412371,0.00463326558951384,0.008788167938931299,0.004667574897208912,1685244984,0.0,0.0,0.0
1685244985,1.399782141732398,5.805084889231536,1.6492671138340262,8.335732499777524,1.0055692939715255,19.033927104226127,7.7788016352798905,0.4301099523374285,10.599383400668668,6.570417583643143,0.5763494515176804,1.4452223282125713,99663872.0,58912768.0,12152832.0,39985152.0,42565632.0,22482944.0,122773504.0,35737600.0,9842688.0,49483776.0,3006464.0,9244672.0,0.0,64.0,86.0,2.0,300.0,0.0,42.0,44.0,0.0,452.0,60.0,10.0,0.004651254237288136,0.0056723279851621546,0.049074074074074076,0.004740789605895381,0.0046,0.22384705882352948,0.00467422680412371,0.004632610437061206,0.008788167938931297,0.004667573069607253,1685244985,0.0,0.0,0.0
1685244986,1.4279365755739117,5.805084889231536,1.6492671138340262,8.335732499777524,0.9764761971457832,19.12509782383479,7.8251486935055015,0.4301099523374285,10.599383400668668,6.743355711422465,0.5763494515176804,1.4452223282125713,99663872.0,58912768.0,12152832.0,39985152.0,42565632.0,22401024.0,122773504.0,35737600.0,9842688.0,49483776.0,3006464.0,9244672.0,0.0,58.0,90.0,2.0,310.0,0.0,52.0,52.0,0.0,502.0,68.0,16.0,0.004646580406654344,0.005526599216222583,0.04916666666666667,0.004734041133553997,0.0046,0.22384705882352945,0.00467422680412371,0.0046315355997386615,0.008726148409893993,0.004667937607385515,1685244986,0.0,0.0,0.0
1685244987,1.4560910094154258,5.805084889231536,1.6492671138340262,8.335732499777524,0.9764761971457832,19.12509782383479,7.8251486935055015,0.4301099523374285,10.59938340066867,6.743355711422465,0.5750606062208983,1.2561952766953015,99663872.0,58912768.0,12152832.0,39985152.0,42565632.0,22401024.0,122773504.0,35737600.0,9842688.0,49483776.0,3014656.0,9244672.0,0.0,92.0,140.0,4.0,384.0,4.0,72.0,72.0,4.0,770.0,102.0,40.0,0.004646580406654344,0.005526574740277531,0.04916666666666667,0.004734040869417085,0.0046,0.22192719486081364,0.004674226804123711,0.004631535290525617,0.008726148409893993,0.004667936006419194,1685244987,0.0,0.0,0.0
1685244988,1.2804636511120608,5.805084889231536,1.6492671138340262,8.335732499777524,0.9764761971457832,15.65977991220574,7.8251486935055015,0.4301099523374285,10.59938340066867,6.743355711422465,0.5750606062208983,1.2321082378917585,99663872.0,58912768.0,12152832.0,39985152.0,42565632.0,22401024.0,122773504.0,35737600.0,9842688.0,49483776.0,3014656.0,9244672.0,0.0,54.0,82.0,0.0,282.0,0.0,60.0,60.0,0.0,540.0,70.0,24.0,0.004646580406654344,0.005526551123530202,0.04916666666666667,0.004734040614552567,0.0046,0.22192719486081372,0.00467422680412371,0.0046315349920076,0.008726148409893995,0.004667934461712056,1685244988,0.0,0.0,0.0
1685244989,1.6774616766838513,6.082168893992006,1.6492671138340262,7.0315820514648815,0.9764761971457832,15.98065731548435,7.928551835335542,0.3433940790788926,10.59938340066867,6.743355711422465,0.5750606062208983,1.2080211990882157,99663872.0,58920960.0,12152832.0,39985152.0,42565632.0,22401024.0,122773504.0,35737600.0,9842688.0,49483776.0,3014656.0,9244672.0,0.0,42.0,84.0,2.0,252.0,0.0,42.0,42.0,0.0,510.0,62.0,30.0,0.004646580406654344,0.005494568724474991,0.04916666666666667,0.004734134592966713,0.0046,0.22192719486081375,0.004669230769230769,0.004631499797218279,0.008726148409893993,0.00466675430750445,1685244989,0.0,0.0,0.0
1685244990,1.6774616766838513,6.082168893992006,1.6492671138340262,7.17172552605768,0.9764761971457832,16.30153471876295,7.928551835335542,0.3501381176324977,10.59938340066867,6.743355711422465,0.5819900848858968,1.183934160284673,99663872.0,58920960.0,12152832.0,39985152.0,42565632.0,22401024.0,122773504.0,35737600.0,9842688.0,49483776.0,3014656.0,9244672.0,0.0,56.0,120.0,2.0,242.0,4.0,44.0,40.0,4.0,672.0,96.0,26.0,0.004646580406654343,0.0054941035689918365,0.04916666666666667,0.004734130247142786,0.0046,0.22192719486081375,0.004669230769230768,0.004631345598409113,0.008726148409893995,0.004666726161098858,1685244990,0.0,0.0,0.0
1685244991,1.6774616766838513,6.082168893992006,1.6492671138340262,8.408608475567963,0.9764761971457832,16.622412122041556,7.928551835335542,0.30678181777779573,10.59938340066867,6.743355711422465,0.5819900848858968,1.1598471214811301,99663872.0,58920960.0,12152832.0,39985152.0,42565632.0,22401024.0,122773504.0,35737600.0,9842688.0,49483776.0,3014656.0,9244672.0,0.0,54.0,106.0,4.0,370.0,4.0,50.0,44.0,4.0,638.0,72.0,36.0,0.004652911249293386,0.00561315728888052,0.049086021505376345,0.004733233136734182,0.0046,0.21558620689655175,0.004669230769230768,0.004634060521102083,0.008901284109149279,0.004666690202131038,1685244991,0.0,0.0,0.0
1685244992,1.6774616766838513,6.082168893992006,1.6492671138340262,8.408608475567963,0.9764761971457832,19.25264419671628,7.928551835335542,0.44364221018285166,10.59938340066867,6.743355711422465,0.5819900848858968,1.4458521210559123,99663872.0,58920960.0,12152832.0,39985152.0,42565632.0,22401024.0,122773504.0,35659776.0,9842688.0,49483776.0,3014656.0,9715712.0,0.0,74.0,80.0,4.0,292.0,0.0,64.0,68.0,0.0,604.0,78.0,16.0,0.004652911249293386,0.005612765957446816,0.049086021505376345,0.00473322960657924,0.0046,0.21611620795107034,0.004669230769230768,0.004634051226306136,0.00890128410914928,0.004666666666666667,1685244992,0.0,0.0,0.0
1685244993,1.6774616766838513,6.082168893992006,1.6492671138340262,8.408608475567963,0.9434895609660321,19.25264419671628,7.928551835335542,0.44364221018285166,10.59938340066867,6.743355711422465,0.5819900848858968,1.4458521210559123,99663872.0,58920960.0,12152832.0,39985152.0,42565632.0,22401024.0,122773504.0,35659776.0,9842688.0,49483776.0,3014656.0,9715712.0,0.0,32.0,54.0,2.0,170.0,0.0,26.0,28.0,0.0,330.0,52.0,12.0,0.004652911249293386,0.0056297872340425595,0.049086021505376345,0.004733452076143829,0.0046,0.21611620795107034,0.004672,0.004634076692956213,0.00890128410914928,0.0046672941176470585,1685244993,0.0,0.0,0.0
