time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692648874,0.866073407223874,4.372322734048645,0.9485873987677067,5.336463153232971,0.5553236803399173,11.754936905835015,4.994746163093968,0.3731655556845545,5.7150261847461215,4.1380465616496656,0.2645724158420282,0.818691156735294,96178176,42926080,14131200,44339200,42311680,21020672,107913216,34877440,9777152,49819648,3223552,9015296,48,56,2,232,2,42,42,2,476,32,20,0,0,0,0,0.0003606791083462934,0.002058336209872282,0.4814814814814814,0.0015224694371979322,0.0026685082872928176,1.47878701594533,0.0020684931506849314,0.023125000000002643,0.187376968503937,0.0003998899889988998,0.003709176470588235,0.004686710390058682,1.770454545454545,0.004593415578682899,0.004533701657458563,2.312841685649202,0.004413698630136987,0.2199966765140325,0.3395278450363196,0.00396
1692648875,0.866073407223874,4.372322734048645,0.9485873987677067,5.336463153232971,0.5553236803399173,11.754936905835015,4.994746163093968,0.3303297913887253,5.7150261847461215,4.1380465616496656,0.2646236638299005,0.818691156735294,96178176,42926080,14131200,44339200,42311680,21020672,107913216,34906112,9777152,49819648,3219456,9015296,40,98,0,218,0,40,36,0,514,66,4,0,0,0,0,0.0003606791083462934,0.002058336209872282,0.4814814814814814,0.0015676328502415458,0.0026685082872928176,1.47878701594533,0.0020684931506849314,0.023125000000002643,0.187376968503937,0.0003998899889988998,0.003709176470588235,0.004686710390058682,1.770454545454545,0.00459651100375738,0.004533701657458563,2.312841685649202,0.004413698630136987,0.2199966765140325,0.3395278450363196,0.00396
1692648876,0.8698785399259908,4.372322734048645,0.9485873987677067,5.488176597209728,0.5553236803399173,11.754936905835015,4.994746163093968,0.3303297913887253,5.7150261847461215,4.1380465616496656,0.2646236638299005,0.818691156735294,96124928,42926080,14131200,44339200,42311680,21020672,107913216,34906112,9777152,49819648,3219456,9015296,38,102,8,260,8,40,32,4,510,70,44,0,0,0,0,0.00034713541666666665,0.002011152416356878,0.46078431372549017,0.001282828282828283,0.0026685082872928176,1.4777169084986677,0.0021285714285714285,0.0004962881599878797,0.18525597844392053,0.0003938888888888889,0.003584366576819407,0.004625873605947957,1.666666666666667,0.004509688433632095,0.004533701657458563,2.310823215872076,0.004425714285714286,0.21875278219395866,0.2965353260869565,0.003933333333333334
1692648877,0.8698785399259908,4.372322734048645,0.9485873987677067,5.488176597209728,0.5553236803399173,11.754936905835015,4.994746163093968,0.3303297913887253,5.7150261847461215,4.1380465616496656,0.2646236638299005,0.818691156735294,96124928,42926080,14131200,44339200,42311680,21020672,107913216,34906112,9777152,49819648,3219456,9015296,64,62,0,332,0,68,54,0,510,54,20,0,0,0,0,0.00035098088531187126,0.0019849624060150374,0.4425,0.0014081632653061224,0.0026511627906976747,1.4733711048158642,0.0020526315789473684,0.004931034482758633,0.1852185089974293,0.00039150432900432897,0.0036293601003764115,0.004601503759398496,1.515000000000001,0.0045116787360105345,0.004530232558139534,2.305892351274788,0.004410526315789473,0.21994253720347723,0.2955958549222799,0.003921235521235521
1692648878,0.8698785399259908,4.372322734048645,0.9485873987677067,5.488176597209728,0.5553236803399173,11.754936905835015,4.994746163093968,0.3303297913887253,4.834902659962739,4.1380465616496656,0.2176186688041318,0.818691156735294,96124928,42926080,14131200,44339200,42311680,21020672,107913216,34906112,9777152,49819648,3219456,9015296,34,118,10,316,10,38,46,10,474,90,46,0,0,0,0,0.00035098088531187126,0.0019849624060150374,0.4425,0.0014081632653061224,0.002682352941176471,1.4733711048158642,0.0020526315789473684,0.004197044334975377,0.18425373134328363,0.00039150432900432897,0.0036293601003764115,0.004601503759398496,1.515000000000001,0.0045116787360105345,0.004536470588235295,2.305892351274788,0.004410526315789473,0.21977541899441344,0.2737857142857147,0.003921235521235521
1692648879,0.8698785399259908,4.5512369440046525,0.9485873987677067,5.488176597209728,0.5553236803399173,11.754936905835015,4.994746163093968,0.3303297913887253,4.934641758269363,4.1380465616496656,0.22216665088971538,0.818691156735294,96124928,42926080,14131200,44339200,42311680,21020672,107913216,34906112,9777152,49819648,3219456,9015296,38,78,0,224,0,42,42,2,502,74,42,0,0,0,0,0.0003489816194734227,0.0019849624060150374,0.4425,0.0014081632653061224,0.002682352941176471,1.4733711048158642,0.0020526315789473684,0.007142857142857315,0.1842920353982301,0.00039150432900432897,0.0036093552465233884,0.004601503759398496,1.515000000000001,0.0045116787360105345,0.004536470588235295,2.305892351274788,0.004410526315789473,0.21996469030454613,0.2745945945945948,0.003921235521235521
1692648880,0.8698785399259908,4.5512369440046525,0.9485873987677067,5.488176597209728,0.5553236803399173,11.989198854095491,4.994746163093968,0.3303297913887253,5.0343808565759876,4.1380465616496656,0.22671463297529898,0.818691156735294,96124928,42926080,14131200,44339200,42311680,21020672,107913216,34906112,9777152,49819648,3219456,9015296,54,60,0,264,0,46,54,0,384,38,28,0,0,0,0,0.0003489816194734227,0.0019849624060150374,0.4425,0.0014899663299663302,0.002682352941176471,1.4733711048158642,0.0020526315789473684,0.006898067226892467,0.1842920353982301,0.00039150432900432897,0.0036093552465233884,0.004601503759398496,1.515000000000001,0.004528996632996634,0.004536470588235295,2.305892351274788,0.004410526315789473,0.21996393218347976,0.2745945945945948,0.003921235521235521
1692648881,0.8698785399259908,4.5512369440046525,0.9485873987677067,5.488176597209728,0.5553236803399173,11.989198854095491,4.994746163093968,0.3303297913887253,5.984345898397425,4.176913374887167,0.23126261506088258,0.818691156735294,96124928,42926080,14131200,44339200,42311680,21020672,107913216,34906112,9777152,49819648,3219456,9015296,26,88,2,196,2,26,28,2,396,62,20,0,0,0,0,0.0003412778904665315,0.001941877794336811,0.44642857142857145,0.001193867457962414,0.002682352941176471,1.471984665290475,0.0020697674418604655,0.0004926108227192364,0.18353996737357262,0.00038024757804090427,0.0035254901960784318,0.004562444113263785,1.5224137931034492,0.0043988413169422065,0.004536470588235295,2.3018283692126214,0.004413953488372094,0.21880455627346898,0.2556547619047619,0.003861795407098122
1692648882,0.8530213970442442,4.5512369440046525,0.9485873987677067,5.488176597209728,0.43415071239230746,11.989198854095491,4.994746163093968,0.3303297913887253,5.984345898397425,4.176913374887167,0.23581059714646613,0.818691156735294,96124928,42926080,14131200,44339200,42311680,21020672,107913216,34906112,9777152,49819648,3219456,9015296,56,90,0,366,0,44,48,2,498,56,20,0,0,0,0,0.0003460305719921104,0.0019340584636301835,0.4413265306122448,0.0013407292072142212,0.0026842105263157894,1.46671826625387,0.0019618320610687023,0.015,0.18333593506088042,0.00038780359028511087,0.0035785252263906848,0.004546702923181509,1.505000000000001,0.004413883482548332,0.0045368421052631586,2.2970588235294116,0.004392366412213741,0.21998236331569665,0.25007288629737623,0.0039021276595744684
1692648883,0.8530213970442442,4.5512369440046525,0.8964504628307829,5.488176597209728,0.4431564004430103,11.989198854095491,4.994746163093968,0.2650969765007688,5.038769376901478,4.176913374887167,0.2728789251350151,0.818691156735294,96124928,42926080,14155776,44339200,42311680,21020672,107913216,34906112,9777152,49819648,3219456,9015296,66,84,4,208,4,58,40,2,546,68,16,0,0,0,0,0.0003460305719921104,0.0019340584636301835,0.4413265306122448,0.0013407292072142212,0.0026047904191616763,1.46671826625387,0.0019618320610687023,0.0041567944250871115,0.18267182962245887,0.00038780359028511087,0.0035785252263906848,0.004546702923181509,1.505000000000001,0.004413883482548332,0.0045209580838323354,2.2970588235294116,0.004392366412213741,0.2198228741180839,0.24880929332042592,0.0039021276595744684
