time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692634775,0.9489415744576614,3.850637674571459,0.8675994144693217,4.789976478828232,0.5750854619955114,12.368979740605697,5.182887718743806,0.33266194208488375,6.010260029444279,4.167952771872874,0.27079821281323635,0.7895105425757311,96276480,40804352,13803520,41234432,42266624,19845120,93446144,40038400,9392128,48435200,3076096,8982528,46,58,8,226,8,38,34,4,214,44,38,0,0,0,0,0.00035173697270471463,0.0019170872386445562,0.5949999999999999,0.0013722981437730131,0.0027105263157894736,1.4596010332950633,0.0019565217391304345,0.17502188024214135,0.18507033248081842,0.0004074285714285715,0.003646115906288534,0.004671809661139149,1.9833333333333334,0.004371171992674435,0.004563157894736842,2.311208381171068,0.004391304347826088,0.23503938443585443,0.3007788161993771,0.004008471454880295
1692634776,0.9489415744576614,3.850637674571459,0.8675994144693217,4.885020094845408,0.5750854619955114,12.676591425249129,5.182887718743805,0.33266194208488375,6.010260029444279,4.167952771872874,0.27079821281323635,0.7895105425757311,96276480,40804352,13803520,41234432,42266624,19845120,93446144,40038400,9392128,48435200,3076096,8982528,34,82,0,300,0,40,44,0,218,54,12,0,0,0,0,0.00035173697270471463,0.0019170872386445562,0.5949999999999999,0.0013723752882631383,0.0027105263157894736,1.4596010332950633,0.0019026548672566373,0.17502188024214135,0.18507033248081842,0.0004074285714285715,0.003646115906288534,0.004671809661139149,1.9833333333333334,0.004371185823522272,0.004563157894736842,2.311208381171068,0.004380530973451328,0.23503938443585443,0.3007788161993771,0.004008471454880295
1692634777,0.9489415744576614,3.850637674571459,0.8675994144693217,5.7026169610304835,0.5750854619955114,12.676591425249129,5.182887718743805,0.33266194208488375,6.010260029444279,4.167952771872874,0.27079821281323635,0.7895105425757311,96276480,40804352,13803520,41234432,42266624,19845120,93446144,40038400,9392128,48435200,3076096,8982528,52,76,0,272,0,58,40,0,216,62,16,0,0,0,0,0.0003543941757670307,0.0019141262590288246,0.5599999999999998,0.0013721989050255459,0.0027124301731823717,1.4515898023488971,0.0019027116653548297,0.17501641006928276,0.18507033248081842,0.00040743191379012276,0.003672040302267003,0.004659936042235557,1.9428571428571422,0.004369550775595485,0.004563401673866304,2.3064737897450587,0.004380542333070967,0.23502953812470895,0.3007788161993771,0.003997445605378399
1692634778,0.9489415744576614,3.850637674571459,0.8675994144693217,5.7026169610304835,0.5750854619955114,12.676591425249129,5.182887718743805,0.33266194208488375,6.010260029444279,4.167952771872874,0.27079821281323635,0.7895105425757311,96276480,40804352,13803520,41234432,42266624,19845120,93446144,40038400,9392128,48435200,3076096,8982528,46,100,0,274,0,32,42,0,194,56,20,0,0,0,0,0.00034864864864864864,0.0019141214516708582,0.5599999999999998,0.0013721945893485378,0.0026891891891891884,1.4515898023488971,0.0019026548672566373,0.1750164053955523,0.18312265917602996,0.0004074285714285715,0.0036156171284634784,0.0046599353215954,1.9428571428571426,0.004369549921145214,0.004559459459459459,2.3064737897450587,0.004380530973451328,0.23502952971199417,0.24962078651685393,0.003997431192660552
1692634779,0.9489415744576614,3.8927401342166204,0.8675994144693217,5.7026169610304835,0.5750854619955112,12.676591425249129,5.182887718743805,0.33266194208488375,6.010260029444279,4.167952771872874,0.27087520350067784,0.7895105425757311,96276480,40886272,13803520,41234432,42266624,19845120,93446144,40038400,9392128,48435200,3076096,8982528,56,78,0,214,0,46,42,2,234,60,24,0,0,0,0,0.00034864864864864864,0.0019141214516708582,0.5599999999999998,0.0014661580113216831,0.0026891891891891884,1.4515898023488971,0.0019026548672566373,0.1750164053955523,0.18312265917602996,0.00041504854368932035,0.0036156171284634784,0.0046599353215954,1.9428571428571426,0.004387743047009598,0.004559459459459459,2.3064737897450587,0.004380530973451328,0.23502952971199417,0.24962078651685393,0.004027509293680298
1692634780,0.8989938104166268,3.798853451178557,0.8675994144693217,5.7026169610304835,0.5750854619955112,12.676591425249129,4.463618078664804,0.3224548453146637,6.010260029444279,4.172469711055007,0.27087520350067784,0.7895105425757311,96276480,40886272,13803520,41234432,42266624,19845120,93446144,40038400,9392128,48435200,3076096,8982528,38,88,2,270,2,32,42,2,218,58,32,0,0,0,0,0.0003429363548698167,0.001903677758318739,0.55,0.0013420065351567227,0.0026891891891891884,1.4446902654867255,0.0019026548672566373,0.17501647989452868,0.1814167433302668,0.0004042613636363637,0.0035571616294349535,0.004610507880910684,1.9,0.004359409415466539,0.004559459459459459,2.30058521267485,0.004380530973451328,0.2350296638101516,0.2465501379944802,0.003984729981378027
1692634781,0.8989938104166268,3.798853451178557,0.8675994144693217,5.7026169610304835,0.5750854619955112,12.459181305406537,5.135293825826738,0.3224548453146637,6.010260029444279,4.172469711055007,0.27087520350067784,0.7895105425757311,96276480,40886272,13803520,41234432,42266624,19718144,93458432,40038400,9392128,48435200,3076096,8982528,36,106,8,338,8,42,36,4,232,74,32,0,0,0,0,0.0003429363548698167,0.001903677758318739,0.55,0.0013420065351567227,0.0026891891891891884,1.4446902654867255,0.001872727272727273,0.17501647989452868,0.1814167433302668,0.0004042613636363637,0.0035571616294349535,0.004610507880910684,1.9,0.004359409415466539,0.004559459459459459,2.30058521267485,0.004374545454545455,0.2350296638101516,0.2465501379944802,0.003984729981378027
1692634782,0.8989938104166268,3.798853451178557,0.8675994144693217,5.7026169610304835,0.5750854619955112,12.459181305406537,5.135293825826738,0.3224548453146637,5.87100215639641,4.172469711055007,0.27087520350067784,0.7848637005956772,96276480,40886272,13803520,41234432,42266624,19718144,93458432,40038400,9400320,48435200,3076096,8990720,60,84,6,246,6,48,54,4,256,56,30,0,0,0,0,0.00034601814516129034,0.0019024134312696749,0.53,0.00134191754322331,0.002673469387755102,1.4417282546901649,0.0018623853211009176,0.1750109841827768,0.1814167433302668,0.0004036931818181819,0.0035925531914893626,0.0046054564533053515,1.8384615384615386,0.0043565953330915235,0.004534693877551021,2.2989198408186473,0.0043724770642201835,0.23501977152899825,0.2465501379944802,0.003988014981273409
1692634783,0.8989938104166268,3.798853451178557,0.8675994144693217,5.7026169610304835,0.6243734279725726,12.459181305406537,5.135293825826738,0.3224548453146637,5.87100215639641,4.172469711055007,0.27087520350067784,0.7848637005956772,96276480,40886272,13803520,41234432,42266624,19718144,93458432,40038400,9400320,48435200,3076096,8990720,56,122,0,308,0,42,42,4,226,64,18,0,0,0,0,0.00034128878281622913,0.0019024134312696749,0.53,0.00134191754322331,0.0026438356164383563,1.4417282546901649,0.0018623853211009176,0.17501098820599226,0.1810036663611366,0.0004036931818181819,0.003537748344370862,0.0046054564533053515,1.8384615384615386,0.0043565953330915235,0.004528767123287672,2.2989198408186473,0.0043724770642201835,0.23501977877078606,0.24580659945004585,0.003988014981273409
1692634784,0.8989938104166268,3.798853451178557,0.8675994144693217,5.7026169610304835,0.5830880211418578,12.459181305406537,5.114524438448202,0.2702453751726533,5.87100215639641,3.4936088890663566,0.27087520350067784,0.7848637005956772,96276480,40886272,13803520,41234432,42266624,19718144,93458432,40038400,9400320,48435200,3076096,8990720,50,68,2,218,2,52,44,4,224,34,34,0,0,0,0,0.00034128878281622913,0.0019024134312696749,0.53,0.0014722458399125471,0.0026438356164383563,1.4417282546901649,0.0018623853211009176,0.17501098820599226,0.1810036663611366,0.00041574754901960783,0.003537748344370862,0.0046054564533053515,1.8384615384615386,0.0043826794607069106,0.004528767123287672,2.2989198408186473,0.0043724770642201835,0.23501977877078606,0.24580659945004585,0.004035955056179777
1692634785,0.8989938104166268,3.798853451178557,0.8910852883812338,5.7026169610304835,0.5830880211418578,12.459181305406537,5.114524438448202,0.2648711277507422,5.833259410875092,3.4240677272154407,0.27087520350067784,0.7848637005956772,96276480,40886272,13803520,41234432,42266624,19718144,93458432,40038400,9400320,48435200,3076096,8990720,32,66,12,166,12,34,22,8,198,44,36,0,0,0,0,0.00033642120075046903,0.001870056497175142,0.5240384615384617,0.0013276029055690074,0.0026438356164383563,1.4422259983007648,0.0018623853211009176,0.17501096090610155,0.1809908536585366,0.0003984287317620651,0.003476478679504814,0.004605649717514126,1.8192307692307699,0.00435230024213075,0.004528767123287672,2.2989804587935434,0.0043724770642201835,0.23501972963098286,0.24578353658536586,0.0039769230769230775
1692634786,0.8989938104166268,3.798853451178557,0.8910852883812338,5.7026169610304835,0.5830880211418578,12.459181305406537,5.114524438448202,0.2958801470145305,5.833259410875092,4.1399767000465335,0.2724948267582708,0.7848637005956772,96276480,40886272,13803520,41234432,42266624,19718144,93458432,40251392,9400320,48435200,3076096,8990720,36,102,4,234,4,46,36,8,230,72,22,0,0,0,0,0.00033642120075046903,0.001870056497175142,0.5240384615384617,0.0013276029055690074,0.0026438356164383563,1.4422259983007648,0.0017454545454545457,0.17501096090610155,0.1809908536585366,0.0003984287317620651,0.003476478679504814,0.004605649717514126,1.8192307692307699,0.00435230024213075,0.004528767123287672,2.2989804587935434,0.004349090909090909,0.23501972963098286,0.24578353658536586,0.0039769230769230775
1692634787,0.8989938104166268,3.798853451178557,0.8910852883812338,5.7026169610304835,0.5830880211418578,10.225407442073335,5.114524438448202,0.2958801470145305,5.833259410875092,4.1399767000465335,0.2724948267582708,0.816404116353041,96276480,40886272,13803520,41234432,42266624,19718144,93458432,40251392,9400320,48435200,3076096,8990720,78,102,2,358,2,58,62,2,246,50,24,0,0,0,0,0.0003405151064883606,0.001875224798903318,0.5136358969218846,0.0013326540937764122,0.002662351518538083,1.4409515717926933,0.0018305711059430525,0.1750054736151853,0.1809908536585366,0.00040292161602277694,0.0035193370165745863,0.004605624473169111,1.788460537316521,0.0043530484303287,0.0045324703037076175,2.299065420560748,0.00436611422118861,0.23500985250733353,0.24578353658536586,0.003984402198491279
1692634788,0.8818258919981089,3.798853451178557,0.8910852883812338,5.7026169610304835,0.5830880211418578,12.358481317468375,5.114524438448202,0.2958801470145305,5.833259410875092,4.1399767000465335,0.2724948267582708,0.816404116353041,96276480,40886272,13803520,41234432,42266624,19718144,93458432,40251392,9400320,48435200,3076096,8990720,48.112,76,0,194,0,40,38,0,248,68,16,0,0,0,0,0.00033578775128564745,0.0018752196836555363,0.5136363636363637,0.001332649366324683,0.0026455696202531643,1.4409515717926933,0.0018305084745762713,0.1750054640827626,0.18092463680387408,0.00040291806958473624,0.00345777166437414,0.004605623901581722,1.7884615384615383,0.004353047676523838,0.004529113924050633,2.299065420560748,0.0043661016949152545,0.23500983534897277,0.24566434624697334,0.003984386617100372
1692634789,0.8818258919981089,3.798853451178557,0.8910852883812338,5.7026169610304835,0.5830880211418578,12.358481317468375,5.114524438448202,0.2958801470145305,5.833259410875092,4.1399767000465335,0.2724948267582708,0.816404116353041,96276480,40886272,13803520,41234432,42266624,19718144,93458432,40251392,9400320,48435200,3076096,8990720,40,58,0,266,0,52,50,6,198,42,32,0,0,0,0,0.00033578775128564745,0.0018752196836555363,0.5136363636363637,0.0014487070535389099,0.0026455696202531643,1.4409515717926933,0.0018305084745762713,0.1750054640827626,0.18092463680387408,0.00041046099290780147,0.00345777166437414,0.004605623901581722,1.7884615384615383,0.00437520942090567,0.004529113924050633,2.299065420560748,0.0043661016949152545,0.23500983534897277,0.24566434624697334,0.004015671641791046
1692634790,0.8818258919981089,3.798853451178557,0.8910852883812338,4.839589246389198,0.5830880211418578,12.358481317468375,5.114524438448202,0.2958801470145305,5.833259410875092,4.1399767000465335,0.2724948267582708,0.816404116353041,96276480,40886272,13803520,41234432,42266624,19718144,93458432,40251392,9400320,48435200,3076096,8990720,42,118,6,426,6,38,36,6,248,70,20,0,0,0,0,0.0003369616104868914,0.0018925104022191404,0.4924242424242424,0.0013200768953502344,0.0026455696202531643,1.4381712832108535,0.0018305084745762713,0.17500543163383545,0.1808859040144884,0.00039608269858541897,0.0034666666666666665,0.004605963938973648,1.7166666666666675,0.004348600264327768,0.004529113924050633,2.2981486715658566,0.0043661016949152545,0.23500977694090383,0.2455946272260791,0.003953962264150944
1692634791,0.8818258919981089,3.798853451178557,0.9391686363158905,4.7445456303720235,0.5830880211418578,12.358481317468375,5.114524438448202,0.2958801470145305,5.833259410875092,4.1399767000465335,0.2724948267582708,0.816404116353041,96276480,40886272,13955072,41234432,42266624,19718144,93458432,40251392,9400320,48435200,3076096,8990720,74,86,2,304,2,64,64,4,262,44,20,0,0,0,0,0.0003369616104868914,0.0018925104022191404,0.4924242424242424,0.0013200768953502344,0.0026455696202531643,1.4381712832108535,0.001789915966386555,0.17500543163383545,0.1808859040144884,0.00039608269858541897,0.0034666666666666665,0.004605963938973648,1.7166666666666675,0.004348600264327768,0.004529113924050633,2.2981486715658566,0.004357983193277312,0.23500977694090383,0.2455946272260791,0.003953962264150944
1692634792,0.8818258919981089,3.798853451178557,0.9391686363158905,3.629246460000104,0.5830880211418578,12.358481317468375,5.114524438448202,0.2958801470145305,5.833259410875092,4.1399767000465335,0.2231561878657513,0.816404116353041,96276480,40886272,13955072,41234432,42266624,19718144,93458432,40251392,9400320,48435200,3076096,8990720,24,76,0,226,0,36,26,0,216,64,26,0,0,0,0,0.00034211834908005965,0.001894882434301522,0.4963235294117648,0.0013238643173918252,0.0026521739130434784,1.4366713681241186,0.0018196721311475412,0.175,0.1808859040144884,0.0003977149075081611,0.0035315217391304354,0.004604702627939144,1.7256756756756768,0.0043487714251468305,0.004530434782608696,2.297150916784203,0.004363934426229509,0.235,0.2455946272260791,0.003961194029850746
1692634793,0.8818258919981089,3.798853451178557,0.9391686363158905,3.629246460000104,0.5830880211418578,12.358481317468375,5.114524438448202,0.2958801470145305,5.833259410875092,4.1399767000465335,0.22761975798007775,0.816404116353041,96276480,40886272,13955072,41234432,42266624,19718144,93458432,40251392,9400320,48435200,3076096,8990720,60,64,0,196,0,60,40,0,228,56,14,0,0,0,0,0.0003376118699952897,0.001894882434301522,0.4963235294117648,0.0013238643173918252,0.002631901840490798,1.4366713681241186,0.0018196721311475412,0.175,0.1809246368038741,0.0003977149075081611,0.0034752368064952634,0.004604702627939144,1.7256756756756768,0.0043487714251468305,0.00452638036809816,2.297150916784203,0.004363934426229509,0.235,0.2456643462469734,0.003961194029850746
1692634794,0.8818258919981089,3.798853451178557,0.9391686363158905,5.729332420947954,0.5830880211418578,12.358481317468375,5.114524438448202,0.2958801470145305,5.833259410875092,4.1399767000465335,0.23208332809440424,0.816404116353041,96276480,40886272,13955072,44662784,42266624,19718144,93458432,40251392,9400320,48435200,3076096,8990720,38,62,8,184,10,26,38,8,240,74,40,0,0,0,0,0.0003376118699952897,0.001894882434301522,0.4963235294117648,0.0014723859944651663,0.002631901840490798,1.4366713681241186,0.0018196721311475412,0.175,0.1809246368038741,0.000405241935483871,0.0034752368064952634,0.004604702627939144,1.7256756756756768,0.00437841414992179,0.00452638036809816,2.297150916784203,0.004363934426229509,0.235,0.2456643462469734,0.003994736842105264
1692634795,0.8818258919981089,2.1792598600001156,0.9391686363158905,5.729332420947954,0.5830880211418578,12.358481317468375,5.206570243902566,0.2958801470145305,5.833259410875092,4.125039417217938,0.2678142068595875,0.816404116353041,96276480,40886272,13955072,44662784,42266624,19718144,93458432,40251392,9400320,48435200,3076096,8990720,42,78,0,272,0,64,58,4,190,42,24,0,0,0,0,0.0003364022662889518,0.0018951980371538723,0.5086206896551724,0.0013242130750605327,0.002631901840490798,1.437729974525899,0.0018196721311475412,0.175,0.18112058465286235,0.0003908227848101265,0.0034560439560439565,0.004605608131791095,1.7725000000000009,0.004354721549636803,0.00452638036809816,2.297056326068497,0.004363934426229509,0.235,0.24601705237515228,0.003928273244781784
1692634796,0.8818258919981089,3.4451311171919055,0.9391686363158905,5.729332420947954,0.5830880211418578,12.358481317468375,5.206570243902566,0.2841468990761838,5.833259410875092,4.125039417217938,0.2678142068595875,0.816404116353041,96276480,40910848,13955072,44662784,42266624,19718144,93458432,40251392,9400320,48435200,3076096,8990720,40,88,0,212,0,36,24,0,222,80,18,0,0,0,0,0.0003364022662889518,0.0018951980371538723,0.5086206896551724,0.0013242130750605327,0.002631901840490798,1.437729974525899,0.0018196721311475412,0.175,0.18112058465286235,0.0003908227848101265,0.0034560439560439565,0.004605608131791095,1.7725000000000009,0.004354721549636803,0.00452638036809816,2.297056326068497,0.004363934426229509,0.235,0.24601705237515228,0.003928273244781784
1692634797,0.8818258919981089,3.5167502533710175,0.9391686363158905,5.729332420947954,0.5830880211418578,12.358481317468375,5.206570243902566,0.34180515639568004,5.833259410875092,4.125039417217938,0.2678142068595875,0.816404116353041,96276480,40910848,13955072,44662784,42266624,19718144,93458432,40251392,9400320,48435200,3076096,8990720,59.845,90,8,184,8,44,50,6,220,64,34,0,0,0,0,0.00034107132950205165,0.0018944970206799857,0.5129310344827586,0.0013238072172438843,0.0026296296296296298,1.440601077402892,0.001809917355371901,0.175,0.18112058465286235,0.000390295358649789,0.00351234119820604,0.004604346302138099,1.776250000000001,0.004354662145798013,0.004525925925925926,2.2976467252622625,0.004361983471074382,0.235,0.24601705237515228,0.003925714285714286
