time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692602612,2.352874607257231,4.800791840784844,0.9605832387572707,7.2686355272057215,0.5645282451184003,14.871313743180863,6.1848289672991195,0.4567120180734778,7.243446379859398,4.763921847523353,0.2898185593060927,0.933185974422839,88616960,40394752,19894272,38608896,41578496,19189760,52891648,23556096,9211904,43274240,3059712,8257536,50,94,6,258,6,30,42,4,482,66,22,0,0,0.0003609183673469388,0.0020719240089942,0.021902785245229574,0.0013667562983029648,0.002838877353666349,0.021546016733357588,0.003,0.0003046715497181777,0.003300918422474338,0.00041219295283609266,0.003817675312199808,0.0045287400096913595,0.04549357502454529,0.0043596434134616354,0.0045821468462616845,0.07299869621903522,0.0046,0.0027794222228722126,0.0065208816705336434,0.003983450401195562
1692602613,2.0030217604464746,3.449836425702489,0.9605832387572707,7.2686355272057215,0.6416715381315949,14.871313743180863,6.1848289672991195,0.4567120180734778,7.243446379859398,4.763921847523353,0.3384653107034061,0.933185974422839,88616960,40394752,19894272,38608896,41582592,19189760,52891648,23556096,9211904,43274240,3063808,8257536,56,136,6,308,6,40,70,4,698,90,40,0,0,0.0003609183673469388,0.0020717363751584284,0.021903225806451616,0.0013665368910834687,0.002838565022421524,0.021546016733357588,0.003,0.0003062791285812349,0.0032888086642599273,0.000412020905923345,0.003817675312199808,0.00452871989860583,0.04549382716049382,0.004359604975785776,0.004582062780269058,0.07299869621903522,0.0046,0.00283196258667957,0.006341801385681292,0.003982795698924731
1692602614,2.0653202629389824,3.52272722361009,0.9605832387572707,7.2686355272057215,0.6416715381315949,14.871313743180863,6.1848289672991195,0.4567120180734778,7.1549292635872535,4.763921847523353,0.3384653107034061,0.933185974422839,86552576,40394752,19894272,38608896,41582592,19189760,52891648,23556096,9211904,43274240,3063808,8257536,74,136,4,396,4,74,72,10,798,102,46,0,0,0.0003585459700283515,0.0021315585422589808,0.02198051948051948,0.001364293183762716,0.002838565022421524,0.021451496574107463,0.003,0.00030559637301985523,0.003279569892473118,0.000409130060292851,0.003779864472410455,0.004543758077022485,0.045059523809523806,0.004358646259150109,0.004582062780269058,0.07279009126466755,0.0046,0.0028100728744939268,0.006202863961813839,0.003971583220568336
1692602615,2.0653202629389824,3.5956180215176894,0.9605832387572707,7.2686355272057215,0.6408682929674737,14.871313743180863,6.1848289672991195,0.42008703537387465,7.1549292635872535,4.763921847523353,0.3384653107034061,0.933185974422839,86552576,40394752,19894272,38608896,41582592,19189760,52891648,23556096,9211904,43274240,3063808,8257536,52,86,0,272,0,46,50,0,510,74,22,0,0,0.0003585459700283515,0.0020694269123958595,0.02198051948051948,0.001364293183762716,0.002838565022421524,0.021451496574107463,0.003,0.00030559637301985523,0.003279569892473118,0.000409130060292851,0.003779864472410455,0.004528603887907094,0.045059523809523806,0.004358646259150109,0.004582062780269058,0.07279009126466755,0.0046,0.0028100728744939268,0.006202863961813839,0.003971583220568336
1692602616,2.0653202629389824,3.6685088194252895,0.9605832387572707,7.2686355272057215,0.6408682929674737,14.871313743180863,6.1848289672991195,0.42008703537387465,7.1549292635872535,4.763921847523353,0.3384653107034061,0.933185974422839,86552576,40394752,19894272,38608896,41582592,19189760,52891648,23556096,9211904,43274240,3063808,8257536,82,138,0,322,0,48,76,2,866,118,28,0,0,0.0003585459700283515,0.0020698260650365515,0.021772151898734177,0.001364759551416081,0.0028511627906976744,0.02145758447160316,0.003,0.0003056053329510429,0.003279569892473118,0.00040999138673557283,0.003779864472410455,0.004526896899420217,0.0444047619047619,0.004358715073180003,0.0045851162790697675,0.07326898326898332,0.0046,0.002810069613080782,0.006202863961813839,0.0039749663526244955
1692602617,2.0653202629389824,3.7413996173328896,0.9605832387572707,7.2686355272057215,0.6408682929674738,14.871313743180863,6.1848289672991195,0.42008703537387465,6.267161540404155,4.763921847523353,0.3384653107034061,0.933185974422839,86552576,40394752,19894272,38608896,41582592,19189760,52891648,23556096,9211904,43274240,3063808,8257536,70,126,4,292,4,56,62,2,772,100,44,0,0,0.0003568117694478032,0.0020698260650365515,0.021772151898734177,0.0013443504996156802,0.0028311111111111115,0.02145758447160316,0.003,0.00030389398609418673,0.003271927486003732,0.00040999138673557283,0.003760117302052786,0.004526896899420217,0.0444047619047619,0.00434727132974635,0.004580444444444444,0.07326898326898332,0.0046,0.0027526641055620484,0.006048749999999999,0.0039749663526244955
1692602618,2.2283108155140763,3.69106635713982,0.9605832387572707,7.2686355272057215,0.6408682929674738,14.871313743180863,6.1848289672991195,0.42008703537387465,7.134101142947226,4.763921847523353,0.3384653107034061,0.7776549763188374,86552576,40394752,19894272,38608896,41582592,19189760,52891648,23556096,8998912,43274240,3063808,8257536,64,94,2,260,2,54,54,4,586,80,28,0,0,0.0003568117694478032,0.0020698260650365515,0.021772151898734177,0.0013443504996156802,0.0028311111111111115,0.02145758447160316,0.003,0.00030569493226292015,0.003264399898502918,0.00040999138673557283,0.003760117302052786,0.004526896899420217,0.0444047619047619,0.00434727132974635,0.004580444444444444,0.07326898326898332,0.0046,0.0028132557387649513,0.005921182266009859,0.0039749663526244955
1692602619,2.2283108155140763,4.232884375744193,0.9605832387572707,7.2686355272057215,0.6408682929674738,14.871313743180863,6.1848289672991195,0.42008703537387465,7.134101142947226,4.763921847523353,0.3384653107034061,0.9225991463779184,86552576,40394752,19894272,38608896,41582592,19189760,52891648,23556096,8998912,43274240,3063808,8257536,66,138,8,434,8,62,72,8,778,102,52,0,0,0.0003530465949820788,0.0020791515778582513,0.02165605095541401,0.0013241312741312742,0.0028311111111111115,0.02125530785562633,0.003,0.0003030972662793598,0.003248175182481752,0.00041179039301310046,0.003721599999999999,0.0044812209001552,0.044320987654320985,0.004323513513513514,0.004580444444444444,0.0696535947712419,0.0046,0.0027244774106540753,0.005581453634085221,0.003981916329284751
1692602620,2.2283108155140763,4.232884375744193,0.9605832387572707,7.2686355272057215,0.6408682929674738,14.871313743180863,6.1848289672991195,0.42008703537387465,7.134101142947226,4.734814658937055,0.3384653107034061,0.9225991463779184,86552576,40394752,19894272,38608896,41582592,19189760,52891648,23556096,8998912,43282432,3063808,8257536,77.797,168,14,422,14,70,72,12,826,106,60,0,0,0.00035304973981731047,0.0020050684237202226,0.02165605095541401,0.0013241312741312742,0.0028311111111111115,0.02125530785562633,0.003,0.0003030972662793598,0.003248175182481752,0.00041179039301310046,0.003721628657943541,0.0044650785605676625,0.044320987654320985,0.004323513513513514,0.004580444444444444,0.0696535947712419,0.0046,0.0027244774106540753,0.005581453634085221,0.003981916329284751
1692602621,2.2283108155140763,4.232884375744193,0.9605832387572707,7.2686355272057215,0.6408682929674738,14.871313743180863,6.155181032988457,0.42008703537387454,7.134101142947226,4.734814658937055,0.3384653107034061,0.9225991463779184,86552576,40394752,19894272,38608896,41582592,19189760,52891648,23556096,8998912,43282432,3063808,8257536,90,124,4,420,4,66,66,4,714,88,40,0,0,0.0003530465949820788,0.0020070814365199794,0.021272727272727273,0.001324939700916546,0.0028447488584474882,0.021138821067317758,0.003,0.0003031046513247385,0.003248175182481752,0.00041353711790393017,0.003721599999999999,0.004465351542741526,0.0438961038961039,0.004323646888567295,0.004583561643835617,0.06550993377483451,0.0046,0.0027247392697204273,0.005581453634085221,0.003988518024032043
